"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"9775","Campaign of the Manuripi region","battle_64417471","needs_review","10","0","5","5","","result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Campaign of the Manuripi region","64417471","wikitext_batch",""
"9777","HMS Warspite (03)","battle_485635","needs_review","5","3","2","0","date_field_mismatch:end_date|date_field_mismatch:start_date|missing_field","start_date|end_date","","HMS Warspite (03)","485635","wikitext_batch",""
"9795","Italo-Turkish War","battle_656087","needs_review","20","0","15","5","","date_raw|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Italo-Turkish War","656087","wikitext_batch",""
"9798","Paraguayan Civil War (1911–1912)","battle_60078382","needs_review","14","1","8","5","missing_commanders","date_raw|war_name|commander_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Paraguayan Civil War (1911–1912)","60078382","wikitext_batch",""
"9802","War of the Generals","battle_60078274","needs_review","7","0","2","5","","result_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","War of the Generals","60078274","wikitext_batch",""
"9803","Wuchang Uprising","battle_156733","needs_review","15","0","10","5","","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Wuchang Uprising","156733","wikitext_batch",""
"9805","1912 Ottoman coup d'état","battle_36125995","needs_review","16","1","11","4","rejected_candidate","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1912 Ottoman coup d'état","36125995","full_parse_fallback",""
"9819","Battle of Monastir","battle_2376021","needs_review","23","0","18","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Monastir","2376021","wikitext_batch",""
"9828","First Balkan War","battle_294429","needs_review","20","1","14","5","suspicious_commander_count","date_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","First Balkan War","294429","wikitext_batch",""
"9834","United States occupation of Nicaragua","battle_2696155","needs_review","14","0","9","5","","date_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","United States occupation of Nicaragua","2696155","wikitext_batch",""
"9835","War of 1912","battle_33193467","needs_review","14","0","9","5","","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_b_raw|casualties_side_b_min|battle_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","War of 1912","33193467","wikitext_batch",""
"9837","1913 Ottoman coup d'état","battle_5053598","needs_review","18","1","13","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1913 Ottoman coup d'état","5053598","full_parse_fallback",""
"9849","Ecuadorian Civil War of 1913–1916","battle_60078276","needs_review","12","1","3","8","missing_field","result_raw|result_normalized|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|extraction_confidence","Ecuadorian Civil War of 1913–1916","60078276","wikitext_batch",""
"9853","Second Balkan War","battle_294430","needs_review","20","1","14","5","suspicious_commander_count","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Second Balkan War","294430","wikitext_batch",""
"9858","1914–1915 Muslim revolts in Albania","battle_30624663","needs_review","26","1","21","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1914–1915 Muslim revolts in Albania","30624663","full_parse_fallback",""
"9861","Affair of Agbeluvoe","battle_35203828","needs_review","33","1","24","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Affair of Agbeluvoe","35203828","full_parse_fallback",""
"9862","Affair of Khra","battle_35207490","needs_review","33","1","24","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Affair of Khra","35207490","full_parse_fallback",""
"9865","Asian and Pacific theatre of World War I","battle_4984153","needs_review","16","0","11","5","","date_raw|start_date|end_date|year|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Asian and Pacific theatre of World War I","4984153","wikitext_batch",""
"9866","Atlantic U-boat campaign of World War I","battle_24008426","needs_review","18","1","9","8","missing_commanders","date_raw|end_date|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|casualties_side_a_raw|casualties_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Atlantic U-boat campaign of World War I","24008426","wikitext_batch",""
"9867","Australian Naval and Military Expeditionary Force","battle_1146293","needs_review","9","2","4","3","missing_commanders|missing_field","date_raw|start_date|end_date|notes","acceptance_reason|text_length|categories","Australian Naval and Military Expeditionary Force","1146293","wikitext_batch",""
"9883","Battle of Galicia","battle_1671552","needs_review","18","0","13","5","","date_raw|start_date|location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Galicia","1671552","wikitext_batch",""
"9911","Battle of Sandfontein","battle_18720522","needs_review","23","0","18","5","","date_raw|start_date|end_date|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Sandfontein","18720522","wikitext_batch",""
"9912","Battle of Sarikamish","battle_1698056","needs_review","23","0","18","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Sarikamish","1698056","wikitext_batch",""
"9914","Battle of St. Quentin (1914)","battle_2426598","needs_review","13","0","8","5","","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of St. Quentin (1914)","2426598","wikitext_batch",""
"9915","Battle of Stallupönen","battle_301910","needs_review","23","0","18","5","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Stallupönen","301910","wikitext_batch",""
"9920","Battle of Veracruz (1914)","battle_990829","needs_review","25","0","17","8","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Battle of Veracruz (1914)","990829","wikitext_batch",""
"9924","Battle of the Falkland Islands","battle_191388","needs_review","15","0","10","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Falkland Islands","191388","wikitext_batch",""
"9930","Battle of the Vistula River","battle_1697219","needs_review","26","1","20","5","missing_commanders","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of the Vistula River","1697219","wikitext_batch",""
"9932","Battle of Łódź (1914)","battle_403127","needs_review","24","0","19","5","","date_raw|location_raw|location_normalized|latitude|longitude|result_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Łódź (1914)","403127","wikitext_batch",""
"9933","Battle off Texel","battle_22878772","needs_review","32","1","25","6","missing_field","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|battle_type|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Battle off Texel","22878772","wikitext_batch",""
"9934","Bergmann Offensive","battle_12211526","needs_review","15","0","10","5","","location_raw|location_normalized|result_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Bergmann Offensive","12211526","wikitext_batch",""
"9935","Bitlis uprising (1914)","battle_62139578","needs_review","26","1","19","6","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|extraction_confidence","Bitlis uprising (1914)","62139578","full_parse_fallback",""
"9940","Caucasus campaign","battle_3093486","needs_review","27","1","20","6","suspicious_commander_count","date_raw|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin","Caucasus campaign","3093486","wikitext_batch",""
"9941","Causes of World War I","battle_1318008","needs_review","10","2","5","3","missing_field|weak_row_no_infobox_no_result","date_raw|start_date|end_date|year|notes","acceptance_reason|text_length|categories","Causes of World War I","1318008","wikitext_batch",""
"9942","Deadliest single days of World War I","battle_55797880","needs_review","6","0","2","4","","result_raw|notes","classification_notes|acceptance_reason|text_length|categories","Deadliest single days of World War I","55797880","wikitext_batch",""
"9957","German campaign in Angola","battle_28927452","needs_review","12","0","7","5","","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","German campaign in Angola","28927452","wikitext_batch",""
"9959","Kamerun campaign","battle_36127894","needs_review","22","0","17","5","","date_raw|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_c_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Kamerun campaign","36127894","wikitext_batch",""
"9968","Mesopotamian campaign","battle_2468543","needs_review","21","1","15","5","suspicious_commander_count","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Mesopotamian campaign","2468543","wikitext_batch",""
"9973","Operations in the Tochi","battle_24255943","needs_review","16","0","11","5","","date_raw|end_date|location_raw|location_normalized|commander_side_a_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Operations in the Tochi","24255943","wikitext_batch",""
"9975","Ovambo Uprising","battle_67798924","needs_review","31","1","26","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Ovambo Uprising","67798924","full_parse_fallback",""
"9982","Russian invasion of East Prussia (1914)","battle_10459615","needs_review","31","1","26","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Russian invasion of East Prussia (1914)","10459615","full_parse_fallback",""
"9985","Serbian campaign (1914)","battle_65503149","needs_review","23","0","18","5","","date_raw|location_raw|location_normalized|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Serbian campaign (1914)","65503149","wikitext_batch",""
"9986","Siege of Antwerp (1914)","battle_418550","needs_review","15","0","10","5","","date_raw|location_raw|location_normalized|latitude|longitude|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Antwerp (1914)","418550","wikitext_batch",""
"9991","Siege of Toma","battle_17254057","needs_review","15","0","10","5","","date_raw|location_raw|location_normalized|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Toma","17254057","wikitext_batch",""
"9992","Siege of Tsingtao","battle_2500090","needs_review","23","0","18","5","","date_raw|start_date|end_date|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_max|casualties_side_a_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Tsingtao","2500090","wikitext_batch",""
"9995","South West Africa campaign","battle_347721","needs_review","17","0","12","5","","date_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","South West Africa campaign","347721","wikitext_batch",""
"10003","U-boat campaign","battle_22620358","needs_review","21","0","12","9","","date_raw|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|strength_side_a_min|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","U-boat campaign","22620358","wikitext_batch",""
"10004","War treason","battle_44311338","needs_review","9","1","4","4","missing_field","result_raw|result_normalized|result_type|notes","acceptance_reason|text_length|categories|extraction_confidence","War treason","44311338","wikitext_batch",""
"10009","1915 Kachin Hills uprising","battle_74682413","needs_review","30","1","25","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","1915 Kachin Hills uprising","74682413","full_parse_fallback",""
"10011","1915 uprising in Karbala","battle_62386372","needs_review","19","1","14","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","1915 uprising in Karbala","62386372","full_parse_fallback",""
"10012","Action of 10 May 1915","battle_50670142","needs_review","26","1","21","4","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Action of 10 May 1915","50670142","full_parse_fallback",""
"10013","Action off Noordhinder Bank","battle_23977780","needs_review","35","0","25","10","","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|page_type|infobox_present|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Action off Noordhinder Bank","23977780","wikitext_batch",""
"10015","Battle for Height 958","battle_77103692","needs_review","15","0","10","5","","date_raw|location_raw|location_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_a_raw|casualties_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle for Height 958","77103692","wikitext_batch",""
"10023","Battle of Bitlis","battle_8243789","needs_review","14","0","9","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|casualties_side_b_raw|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Bitlis","8243789","wikitext_batch",""
"10055","Battle of Manzikert (1915)","battle_5107649","needs_review","23","0","18","5","","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Manzikert (1915)","5107649","wikitext_batch",""
"10058","Battle of Neuve-Chapelle","battle_3629345","needs_review","14","0","5","9","","location_raw|location_normalized|result_raw|belligerent_1_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Battle of Neuve-Chapelle","3629345","wikitext_batch",""
"10073","Battles of the Isonzo","battle_30862328","needs_review","13","1","7","5","missing_commanders","date_raw|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battles of the Isonzo","30862328","wikitext_batch",""
"10077","Carpathian Campaign","battle_56791569","needs_review","23","0","15","8","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Carpathian Campaign","56791569","wikitext_batch",""
"10079","Defence of Iwardo","battle_64427802","needs_review","19","0","14","5","","date_raw|end_date|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|battle_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Defence of Iwardo","64427802","wikitext_batch",""
"10080","Defense of Azakh","battle_65573360","needs_review","35","1","26","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Defense of Azakh","65573360","full_parse_fallback",""
"10087","Gallipoli campaign","battle_214109","needs_review","28","0","20","8","","date_raw|start_date|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Gallipoli campaign","214109","wikitext_batch",""
"10100","National Protection War","battle_6767286","needs_review","9","1","7","1","suspicious_commander_count","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw","text_length","National Protection War","6767286","wikitext_batch",""
"10102","Operations against the Mohmands, Bunerwals and Swatis in 1915","battle_24287695","needs_review","11","1","5","5","missing_commanders","date_raw|end_date|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Operations against the Mohmands, Bunerwals and Swatis in 1915","24287695","wikitext_batch",""
"10107","Rovno offensive","battle_13794411","needs_review","20","0","15","5","","result_raw|result_normalized|result_type|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Rovno offensive","13794411","wikitext_batch",""
"10109","Second Battle of Artois","battle_2430828","needs_review","12","0","7","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Second Battle of Artois","2430828","wikitext_batch",""
"10115","Second Battle of Ypres","battle_560821","needs_review","14","0","9","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|casualties_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Second Battle of Ypres","560821","wikitext_batch",""
"10117","Second Battle of the Masurian Lakes","battle_1439685","needs_review","26","0","21","5","","date_raw|start_date|end_date|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_b_min|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Second Battle of the Masurian Lakes","1439685","wikitext_batch",""
"10122","Shabin-Karahisar uprising","battle_8232764","needs_review","31","1","26","4","rejected_candidate","date_raw|start_date|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Shabin-Karahisar uprising","8232764","full_parse_fallback",""
