"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"13956","Operation Enduring Freedom","battle_22738","ok","2","1","0","1","missing_field","","text_length","Operation Enduring Freedom","22738","wikitext_batch",""
"13962","Opposition to the War in Afghanistan (2001–2021)","battle_3367799","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Opposition to the War in Afghanistan (2001–2021)","3367799","wikitext_batch",""
"13963","Participants in Operation Enduring Freedom","battle_9519693","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Participants in Operation Enduring Freedom","9519693","wikitext_batch",""
"13964","Popular Front for National Rebirth","battle_66404293","ok","2","1","0","1","missing_field","","categories","Popular Front for National Rebirth","66404293","wikitext_batch",""
"13965","Salafi jihadist insurgency in the Gaza Strip","battle_79945042","ok","7","1","0","6","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page","Salafi jihadist insurgency in the Gaza Strip","79945042","wikitext_batch",""
"13969","Terrorism in Saudi Arabia","battle_1699087","needs_review","11","2","6","3","missing_field|weak_row_no_infobox_no_result","date_raw|start_date|end_date|year|century|notes","acceptance_reason|text_length|categories","Terrorism in Saudi Arabia","1699087","wikitext_batch",""
"13971","2002 Dagbon chieftaincy crisis","battle_59863212","needs_review","6","2","1","3","rejected_candidate|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","2002 Dagbon chieftaincy crisis","59863212","full_parse_fallback",""
"13980","Coalition of the willing (Iraq War)","battle_70929034","needs_review","8","1","3","4","weak_row_no_infobox_no_result","result_raw|result_normalized|notes","acceptance_reason|text_length|categories|extraction_confidence","Coalition of the willing (Iraq War)","70929034","wikitext_batch",""
"13983","Itaba massacre","battle_11685575","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Itaba massacre","11685575","wikitext_batch",""
"13984","Ivorian Civil War","battle_31375382","needs_review","10","2","0","8","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page|discovery_root|source_family","Ivorian Civil War","31375382","wikitext_batch",""
"13990","Operation Enduring Freedom – Philippines","battle_447199","ok","1","1","0","0","missing_field","","","Operation Enduring Freedom – Philippines","447199","wikitext_batch",""
"13993","Singicherra massacre","battle_66440989","ok","2","1","0","1","missing_field","","categories","Singicherra massacre","66440989","wikitext_batch",""
"13994","Uganda National Rescue Front","battle_4581773","needs_review","5","1","1","3","missing_field","notes","acceptance_reason|text_length|categories","Uganda National Rescue Front","4581773","wikitext_batch",""
"13995","Urban warfare","battle_319027","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Urban warfare","319027","wikitext_batch",""
"13999","2003 Lejay firefight","battle_17196626","needs_review","2","2","0","0","rejected_candidate|weak_row_no_infobox_no_result","","","2003 Lejay firefight","17196626","full_parse_fallback",""
"14020","Battle of Majar al-Kabir","battle_54385018","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Majar al-Kabir","54385018","wikitext_batch",""
"14027","Combating Terrorism Center","battle_11401440","ok","2","1","0","1","missing_field","","categories","Combating Terrorism Center","11401440","wikitext_batch",""
"14028","Conflict in the Niger Delta","battle_4643078","ok","2","2","0","0","missing_field|suspicious_commander_count","","","Conflict in the Niger Delta","4643078","wikitext_batch",""
"14029","Gambela massacre","battle_69100347","ok","2","1","0","1","missing_field","","categories","Gambela massacre","69100347","wikitext_batch",""
"14030","Insurgency in Sindh","battle_54413554","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Insurgency in Sindh","54413554","wikitext_batch",""
"14034","Night combat","battle_25110948","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Night combat","25110948","wikitext_batch",""
"14037","Operation Artemis","battle_2219252","ok","2","2","0","0","missing_commanders|missing_field","","","Operation Artemis","2219252","wikitext_batch",""
"14042","Opposition to the Iraq War","battle_183867","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Opposition to the Iraq War","183867","wikitext_batch",""
"14045","Sudan People's Defense Forces/Democratic Front","battle_38759046","ok","2","1","0","1","missing_field","","categories","Sudan People's Defense Forces/Democratic Front","38759046","wikitext_batch",""
"14047","United Nations Operation in Côte d'Ivoire","battle_3149155","ok","1","1","0","0","missing_field","","","United Nations Operation in Côte d'Ivoire","3149155","wikitext_batch",""
"14049","2004 Chadian coup attempt","battle_5949224","needs_review","6","2","1","3","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","2004 Chadian coup attempt","5949224","wikitext_batch",""
"14074","Insurgency in Khyber Pakhtunkhwa","battle_12336420","needs_review","10","2","1","7","missing_field|suspicious_commander_count","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page|source_family","Insurgency in Khyber Pakhtunkhwa","12336420","wikitext_batch",""
"14075","Insurgency in Sistan and Balochistan","battle_46454011","needs_review","9","2","1","6","missing_field|suspicious_commander_count","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page","Insurgency in Sistan and Balochistan","46454011","wikitext_batch",""
"14077","Istanbul Cooperation Initiative","battle_11076120","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Istanbul Cooperation Initiative","11076120","wikitext_batch",""
"14078","Kivu conflict","battle_14687290","ok","6","2","0","4","missing_commanders|missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Kivu conflict","14687290","wikitext_batch",""
"14082","Sinaloa Cartel–Gulf Cartel conflict","battle_66137285","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Sinaloa Cartel–Gulf Cartel conflict","66137285","wikitext_batch",""
"14083","Southern Thailand insurgency","battle_2326869","needs_review","4","1","1","2","missing_field","belligerent_2_raw","list_page_origin|parent_list_page","Southern Thailand insurgency","2326869","wikitext_batch",""
"14084","United Nations Operation in Burundi","battle_4486620","ok","1","1","0","0","missing_field","","","United Nations Operation in Burundi","4486620","wikitext_batch",""
"14091","Baixada massacre","battle_67611003","needs_review","5","2","2","1","missing_field|weak_row_no_infobox_no_result","latitude|longitude","categories","Baixada massacre","67611003","wikitext_batch",""
"14097","Caucasian Front (militant group)","battle_7212886","needs_review","10","1","3","6","missing_field","date_raw|end_date|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Caucasian Front (militant group)","7212886","wikitext_batch",""
"14099","Eastern Front (Sudan)","battle_2811426","ok","1","1","0","0","missing_field","","","Eastern Front (Sudan)","2811426","wikitext_batch",""
"14100","Insurgency in Paraguay","battle_42415336","needs_review","8","1","2","5","missing_field","belligerent_2_raw|battle_type","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Insurgency in Paraguay","42415336","wikitext_batch",""
"14103","Mount Elgon insurgency","battle_18002976","needs_review","14","2","7","5","missing_commanders|missing_field","war_name|location_raw|location_normalized|result_raw|result_normalized|casualties_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Mount Elgon insurgency","18002976","wikitext_batch",""
"14106","San José de Apartadó massacre","battle_14385969","ok","2","1","0","1","missing_field","","categories","San José de Apartadó massacre","14385969","wikitext_batch",""
"14111","2006 Chadian coup attempt","battle_4405249","needs_review","10","2","4","4","missing_commanders|missing_field","war_name|result_raw|result_normalized|notes","acceptance_reason|text_length|categories|extraction_confidence","2006 Chadian coup attempt","4405249","wikitext_batch",""
"14122","2006 al-Askari mosque bombing","battle_4176008","ok","1","1","0","0","missing_field","","","2006 al-Askari mosque bombing","4176008","wikitext_batch",""
"14149","Dalola raid","battle_4973419","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","Dalola raid","4973419","wikitext_batch",""
"14151","Fatah–Hamas conflict","battle_8502791","ok","1","1","0","0","missing_field","","","Fatah–Hamas conflict","8502791","wikitext_batch",""
"14154","International reactions to the 2006 Lebanon War","battle_5958700","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","International reactions to the 2006 Lebanon War","5958700","wikitext_batch",""
"14155","International response to the War in Darfur","battle_6184979","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","International response to the War in Darfur","6184979","wikitext_batch",""
"14171","The Other Campaign","battle_4103816","needs_review","6","2","1","3","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories","The Other Campaign","4103816","wikitext_batch",""
"14173","Unlawful combatant","battle_145809","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Unlawful combatant","145809","wikitext_batch",""
"14176","2007 Tal Afar bombings and massacre","battle_10327347","ok","1","1","0","0","missing_field","","","2007 Tal Afar bombings and massacre","10327347","wikitext_batch",""
"14180","April 2007 Yazidi massacre","battle_10837949","ok","2","1","0","1","missing_field","","categories","April 2007 Yazidi massacre","10837949","wikitext_batch",""
"14184","Battle of Chawinda","battle_3204540","ok","1","1","0","0","missing_field","","","Battle of Chawinda","3204540","wikitext_batch",""
"14199","Battle of Route Bismarck","battle_23228368","ok","6","2","0","4","missing_commanders|missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Route Bismarck","23228368","wikitext_batch",""
"14202","Close-quarters battle","battle_356000","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Close-quarters battle","356000","wikitext_batch",""
"14203","Complexo do Alemão massacre","battle_14028596","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Complexo do Alemão massacre","14028596","wikitext_batch",""
