row_number,commander_id,name_primary,wikipedia_page,status,blocker_count,blockers
25111,cmd_7bc0ea2cf055,Sebhat Ephrem,https://en.wikipedia.org/wiki/Sebhat_Ephrem,ok,0,
25112,cmd_5be0235894e5,Seble Wongel,https://en.wikipedia.org/wiki/Seble_Wongel,ok,0,
25113,cmd_acad436e3954,Sebright Mawbey,https://en.wikipedia.org/wiki/Sebright_Mawbey,ok,0,
25114,cmd_e4f951b0ab9c,Sechele I,https://en.wikipedia.org/wiki/Sechele_I,ok,0,
25115,cmd_f1a1dd0e967d,Second major (rank),https://en.wikipedia.org/wiki/Second_major_%28rank%29,ok,0,
25116,cmd_d058a7e5afff,Second Polish Republic Boleslaw Ostrowki,,ok,0,
25117,cmd_2b3fe1585d55,Second Polish Republic Jan Kazimierz Mazur,,ok,0,
25118,cmd_b6f239b9efae,Second-in-command,https://en.wikipedia.org/wiki/Second-in-command,ok,0,
25119,cmd_670c8007f832,Secretary-General of Hezbollah,https://en.wikipedia.org/wiki/Secretary-General_of_Hezbollah,ok,0,
25120,cmd_2ebaa2747de7,Secundino Filafiano de Melo Tamborim,https://en.wikipedia.org/wiki/Secundino_Filafiano_de_Melo_Tamborim,ok,0,
25121,cmd_50b304d237ba,Sedane Ag Hita,https://en.wikipedia.org/wiki/Sedane_Ag_Hita,ok,0,
25122,cmd_f214f92f289e,Sedat Celasun,https://en.wikipedia.org/wiki/Sedat_Celasun,ok,0,
25123,cmd_d8092b37a04a,Sedki Sobhy,https://en.wikipedia.org/wiki/Sedki_Sobhy,ok,0,
25124,cmd_a542bde2b08b,See: Main Allied leaders,,ok,0,
25125,cmd_47916686ddb2,See: Main Central Powers leaders,,ok,0,
25126,cmd_cd7ebba0492b,Sefer Halilović,https://en.wikipedia.org/wiki/Sefer_Halilovi%C4%87,ok,0,
25127,cmd_287d7d1898cf,Sefer Reis,https://en.wikipedia.org/wiki/Sefer_Reis,ok,0,
25128,cmd_3b7dee02b3cc,Seferbiy Zaneqo,https://en.wikipedia.org/wiki/Seferbiy_Zaneqo,ok,0,
25129,cmd_e9f8f75ad5be,Sefu bin Hamid,https://en.wikipedia.org/wiki/Sefu_bin_Hamid,ok,0,
25130,cmd_83254df2ba1e,Sefë Kosharja,https://en.wikipedia.org/wiki/Sef%C3%AB_Kosharja,ok,0,
25131,cmd_2d93d026ec24,Segismundo Casado,https://en.wikipedia.org/wiki/Segismundo_Casado,ok,0,
25132,cmd_eeac07b6f8be,Seguin de Badefol,https://en.wikipedia.org/wiki/Seguin_de_Badefol,ok,0,
25133,cmd_8c3409382254,Seifallah Ben Hassine,https://en.wikipedia.org/wiki/Seifallah_Ben_Hassine,ok,0,
25134,cmd_b949e5fcb601,Seigneur Couillard,https://en.wikipedia.org/wiki/Seigneur_Couillard,ok,0,
25135,cmd_9817ef3fa1ab,Seiichi Itō,https://en.wikipedia.org/wiki/Seiichi_It%C5%8D,ok,0,
25136,cmd_07ac1ae3d907,Seiichi Kita,https://en.wikipedia.org/wiki/Seiichi_Kita,ok,0,
25137,cmd_10d95ab0dad3,Seiichi Kuno,https://en.wikipedia.org/wiki/Seiichi_Kuno,ok,0,
25138,cmd_45d4e0942837,Sein Lwin,https://en.wikipedia.org/wiki/Sein_Lwin,ok,0,
25139,cmd_64e454e61f5b,"Sein Win (general, born 1919)",https://en.wikipedia.org/wiki/Sein_Win_%28general%2C_born_1919%29,ok,0,
25140,cmd_84c8a1da7d35,"Sein Win (general, born 1956)",https://en.wikipedia.org/wiki/Sein_Win_%28general%2C_born_1956%29,ok,0,
25141,cmd_7451fb49eec1,Seishirō Itagaki,https://en.wikipedia.org/wiki/Seishir%C5%8D_Itagaki,ok,0,
25142,cmd_84cb71e318b9,Sejo of Joseon,https://en.wikipedia.org/wiki/Sejo_of_Joseon,ok,0,
25143,cmd_9152b2180cf0,Sekarmadji Maridjan Kartosoewirjo,https://en.wikipedia.org/wiki/Sekarmadji_Maridjan_Kartosoewirjo,ok,0,
25144,cmd_31d3c4062a1c,Sekou Conneh,https://en.wikipedia.org/wiki/Sekou_Conneh,ok,0,
25145,cmd_d4f5af59c571,Seksan Prasertkul,https://en.wikipedia.org/wiki/Seksan_Prasertkul,ok,0,
25146,cmd_928b5387321a,Sekula Drljević,https://en.wikipedia.org/wiki/Sekula_Drljevi%C4%87,ok,0,
25147,cmd_c3045e12483c,Selahattin Çetiner,https://en.wikipedia.org/wiki/Selahattin_%C3%87etiner,ok,0,
25148,cmd_4c10959204ba,Selam Musai,https://en.wikipedia.org/wiki/Selam_Musai,ok,0,
25149,cmd_88c259cae96a,Selami Altınok,https://en.wikipedia.org/wiki/Selami_Alt%C4%B1nok,ok,0,
25150,cmd_310718c01823,Seleucus I Nicator,https://en.wikipedia.org/wiki/Seleucus_I_Nicator,ok,0,
25151,cmd_fac7bd02cdf7,Seleucus II Callinicus,https://en.wikipedia.org/wiki/Seleucus_II_Callinicus,ok,0,
25152,cmd_ae4dd72a99d6,Seleucus IV Philopator,https://en.wikipedia.org/wiki/Seleucus_IV_Philopator,ok,0,
25153,cmd_398ed1624dac,Selim Bey,https://en.wikipedia.org/wiki/Selim_Bey,ok,0,
25154,cmd_8f38cc5d9da6,Selim Fathi Pasha,https://en.wikipedia.org/wiki/Selim_Fathi_Pasha,ok,0,
25155,cmd_8b94b08c91f9,Selim I,https://en.wikipedia.org/wiki/Selim_I,ok,0,
25156,cmd_fd30a044f341,Selim I Giray,https://en.wikipedia.org/wiki/Selim_I_Giray,ok,0,
25157,cmd_98a7fd06b5c7,Selim II,https://en.wikipedia.org/wiki/Selim_II,ok,0,
25158,cmd_a9bb41dbc9c8,Selim III,https://en.wikipedia.org/wiki/Selim_III,ok,0,
25159,cmd_1d1d19f099c6,Selim Pasha,,ok,0,
25160,cmd_8debec032d7b,Selim Suleiman Al-Haram,https://en.wikipedia.org/wiki/Selim_Suleiman_Al-Haram,ok,0,
25161,cmd_b00eb42c9805,Selman Reis,https://en.wikipedia.org/wiki/Selman_Reis,ok,0,
25162,cmd_5d0db50158a2,Selmo Cikotić,https://en.wikipedia.org/wiki/Selmo_Cikoti%C4%87,ok,0,
25163,cmd_76791e4f6812,Selwyn Porter,https://en.wikipedia.org/wiki/Selwyn_Porter,ok,0,
25164,cmd_46a9098697e3,Selyf ap Cynan,https://en.wikipedia.org/wiki/Selyf_ap_Cynan,ok,0,
25165,cmd_ad792fa853a4,Selçuk Bayraktaroğlu,https://en.wikipedia.org/wiki/Sel%C3%A7uk_Bayraktaro%C4%9Flu,ok,0,
25166,cmd_5ae19acd23c2,Semen Karetnyk,https://en.wikipedia.org/wiki/Semen_Karetnyk,ok,0,
25167,cmd_2680ddc1062b,Semen Semenchenko,https://en.wikipedia.org/wiki/Semen_Semenchenko,ok,0,
25168,cmd_83d40652ecc9,Semigallia,https://en.wikipedia.org/wiki/Semigallia,ok,0,
25169,cmd_93b5777e77dd,Semih Sancar,https://en.wikipedia.org/wiki/Semih_Sancar,ok,0,
25170,cmd_c55d710af4cb,Semih Terzi,https://en.wikipedia.org/wiki/Semih_Terzi,ok,0,
25171,cmd_4168c75e2840,Sempad the Constable,https://en.wikipedia.org/wiki/Sempad_the_Constable,ok,0,
25172,cmd_1a96bda2d1cf,Semyon Bogdanov,https://en.wikipedia.org/wiki/Semyon_Bogdanov,ok,0,
25173,cmd_efcfd3685fa4,Semyon Budyonny,https://en.wikipedia.org/wiki/Semyon_Budyonny,ok,0,
25174,cmd_c6d94336efac,Semyon Olshanski,https://en.wikipedia.org/wiki/Semyon_Olshanski,ok,0,
25175,cmd_2536dd43f1b8,Semyon Paliy,https://en.wikipedia.org/wiki/Semyon_Paliy,ok,0,
25176,cmd_b47bd03b8a08,Semyon Prozorovsky,https://en.wikipedia.org/wiki/Semyon_Prozorovsky,ok,0,
25177,cmd_e1db46a318ed,Semyon Pugachov,https://en.wikipedia.org/wiki/Semyon_Pugachov,ok,0,
25178,cmd_0765f187fa22,Semyon Rudnev,https://en.wikipedia.org/wiki/Semyon_Rudnev,ok,0,
25179,cmd_435189a18bea,Semyon Timoshenko,https://en.wikipedia.org/wiki/Semyon_Timoshenko,ok,0,
25180,cmd_2726ff5879ec,Semyon Zybin,https://en.wikipedia.org/wiki/Semyon_Zybin,ok,0,
25181,cmd_580ebc33e6ed,Senad Dautović,https://en.wikipedia.org/wiki/Senad_Dautovi%C4%87,ok,0,
25182,cmd_019bd558c1c9,Senapati,https://en.wikipedia.org/wiki/Senapati,ok,0,
25183,cmd_03858bc759df,Senarat of Kandy,https://en.wikipedia.org/wiki/Senarat_of_Kandy,ok,0,
25184,cmd_0eda29ac5b1d,Sengge Rinchen,https://en.wikipedia.org/wiki/Sengge_Rinchen,ok,0,
25185,cmd_668786d33e70,Senggoi Meetei,https://en.wikipedia.org/wiki/Senggoi_Meetei,ok,0,
25186,cmd_253888fe0175,Sengoku Hidehisa,https://en.wikipedia.org/wiki/Sengoku_Hidehisa,ok,0,
25187,cmd_c920ea28e525,Senior Col. Nguyen The Truyen,,ok,0,
25188,cmd_0eeb8e0f58e7,Senior superintendent,https://en.wikipedia.org/wiki/Senior_superintendent,ok,0,
25189,cmd_f59941ea81d4,Sennacherib,https://en.wikipedia.org/wiki/Sennacherib,ok,0,
25190,cmd_6eae50efa40a,Seno Kaneyasu,https://en.wikipedia.org/wiki/Seno_Kaneyasu,ok,0,
25191,cmd_a1a668b98b02,Sentarō Ōmori,https://en.wikipedia.org/wiki/Sentar%C5%8D_%C5%8Cmori,ok,0,
25192,cmd_ac6e250191e2,Sentot Prawirodirdjo,https://en.wikipedia.org/wiki/Sentot_Prawirodirdjo,ok,0,
25193,cmd_d5fbbbb29b74,Sentō Takenaka,https://en.wikipedia.org/wiki/Sent%C5%8D_Takenaka,ok,0,
25194,cmd_b92d1739a23d,Seo Yeweon,https://en.wikipedia.org/wiki/Seo_Yeweon,ok,0,
25195,cmd_76a847078290,Seonjo of Joseon,https://en.wikipedia.org/wiki/Seonjo_of_Joseon,ok,0,
25196,cmd_8db4f6d76dee,Sepala Attygalle,https://en.wikipedia.org/wiki/Sepala_Attygalle,ok,0,
25197,cmd_66f416a81fec,sepoys,https://en.wikipedia.org/wiki/sepoys,ok,0,
25198,cmd_177f440059f7,Sepp Dietrich,https://en.wikipedia.org/wiki/Sepp_Dietrich,ok,0,
25199,cmd_6f964b099d96,Septilici family,https://en.wikipedia.org/wiki/Septilici_family,ok,0,
25200,cmd_1db9e9424081,Septimius Severus,https://en.wikipedia.org/wiki/Septimius_Severus,ok,0,
25201,cmd_561593def7cd,Sepé Tiaraju,https://en.wikipedia.org/wiki/Sep%C3%A9_Tiaraju,ok,0,
25202,cmd_ca67089c2a96,Serafín Sánchez,https://en.wikipedia.org/wiki/Seraf%C3%ADn_S%C3%A1nchez,ok,0,
25203,cmd_c2b02971a5e7,Serafín Zambada Ortiz,https://en.wikipedia.org/wiki/Seraf%C3%ADn_Zambada_Ortiz,ok,0,
25204,cmd_ff718ddf7d34,Serasker Veli Pasha,https://en.wikipedia.org/wiki/Serasker_Veli_Pasha,ok,0,
25205,cmd_5e22c9fdcf7e,Serbian Revolution,https://en.wikipedia.org/wiki/Serbian_Revolution,ok,0,
25206,cmd_2bb458c6ac55,Serei Kosal,https://en.wikipedia.org/wiki/Serei_Kosal,ok,0,
25207,cmd_fc679812487d,Sergeant Kelly,,ok,0,
25208,cmd_bc1386e76412,Sergei Bagapsh,https://en.wikipedia.org/wiki/Sergei_Bagapsh,ok,0,
25209,cmd_0d26016191fb,Sergei Bunyachenko,https://en.wikipedia.org/wiki/Sergei_Bunyachenko,ok,0,
25210,cmd_07e88b785d2c,Sergei Dbar,https://en.wikipedia.org/wiki/Sergei_Dbar,ok,0,
25211,cmd_7881224c0346,Sergei Fomchenkov,https://en.wikipedia.org/wiki/Sergei_Fomchenkov,ok,0,
25212,cmd_a1844d00d29f,Sergei Khudyakov,https://en.wikipedia.org/wiki/Sergei_Khudyakov,ok,0,
25213,cmd_4c6bba20a53b,Sergei Kirov,https://en.wikipedia.org/wiki/Sergei_Kirov,ok,0,
25214,cmd_180195320bb5,Sergei Komarsky,https://en.wikipedia.org/wiki/Sergei_Komarsky,ok,0,
25215,cmd_0553c189f0cc,Sergei Matosyan,https://en.wikipedia.org/wiki/Sergei_Matosyan,ok,0,
25216,cmd_057b3e7d582c,Sergei Mezheninov,https://en.wikipedia.org/wiki/Sergei_Mezheninov,ok,0,
25217,cmd_4d72af89d5bf,Sergei Sheydeman,https://en.wikipedia.org/wiki/Sergei_Sheydeman,ok,0,
25218,cmd_cdbbac326577,Sergei Shoigu,https://en.wikipedia.org/wiki/Sergei_Shoigu,ok,0,
25219,cmd_5856a913524b,Sergei Sokolov (marshal),https://en.wikipedia.org/wiki/Sergei_Sokolov_%28marshal%29,ok,0,
25220,cmd_36338bb5a39c,Sergei Stepashin,https://en.wikipedia.org/wiki/Sergei_Stepashin,ok,0,
25221,cmd_bbd2f64b90b1,Sergei Trofimenko,https://en.wikipedia.org/wiki/Sergei_Trofimenko,ok,0,
25222,cmd_a35c29a6dbaf,Sergei Ulagay,https://en.wikipedia.org/wiki/Sergei_Ulagay,ok,0,
25223,cmd_3dde14553d16,Sergei Witte,https://en.wikipedia.org/wiki/Sergei_Witte,ok,0,
25224,cmd_c7f2e8367291,Sergei Yegorovich Yegorov,https://en.wikipedia.org/wiki/Sergei_Yegorovich_Yegorov,ok,0,
25225,cmd_76217cdf73e6,Sergei Zhurikov,https://en.wikipedia.org/wiki/Sergei_Zhurikov,ok,0,
25226,cmd_d0ca9488ecf8,Sergey Akhromeyev,https://en.wikipedia.org/wiki/Sergey_Akhromeyev,ok,0,
25227,cmd_4ce12fefcd3f,Sergey Baburin,https://en.wikipedia.org/wiki/Sergey_Baburin,ok,0,
25228,cmd_ebbc98da481e,Sergey Dronov,https://en.wikipedia.org/wiki/Sergey_Dronov,ok,0,
25229,cmd_a40eeba5514a,Sergey Gorshkov,https://en.wikipedia.org/wiki/Sergey_Gorshkov,ok,0,
25230,cmd_b7ebbe7b1ef1,Sergey Kamenev,https://en.wikipedia.org/wiki/Sergey_Kamenev,ok,0,
25231,cmd_f0fda928c966,Sergey Kisel,https://en.wikipedia.org/wiki/Sergey_Kisel,ok,0,
25232,cmd_f2f311ccd456,Sergey Kuralenko,https://en.wikipedia.org/wiki/Sergey_Kuralenko,ok,0,
25233,cmd_c6970af35007,Sergey Kuzovlev,https://en.wikipedia.org/wiki/Sergey_Kuzovlev,ok,0,
25234,cmd_a8262f11ea24,Sergey Lazo,https://en.wikipedia.org/wiki/Sergey_Lazo,ok,0,
25235,cmd_460bb65138cd,Sergey Melikov,https://en.wikipedia.org/wiki/Sergey_Melikov,ok,0,
25236,cmd_80674f3e8655,Sergey Menyaylo,https://en.wikipedia.org/wiki/Sergey_Menyaylo,ok,0,
25237,cmd_8a0b669b8409,Sergey Rudskoy,https://en.wikipedia.org/wiki/Sergey_Rudskoy,ok,0,
25238,cmd_0301000af65c,Sergey Sobyanin,https://en.wikipedia.org/wiki/Sergey_Sobyanin,ok,0,
25239,cmd_6c2a70ab2621,Sergey Surovikin,https://en.wikipedia.org/wiki/Sergey_Surovikin,ok,0,
25240,cmd_523e014df0aa,Sergey Vishnyakov,https://en.wikipedia.org/wiki/Sergey_Vishnyakov,ok,0,
25241,cmd_da45c1caf96f,Sergey Voytsekhovsky,https://en.wikipedia.org/wiki/Sergey_Voytsekhovsky,ok,0,
25242,cmd_55ce370c1248,Sergey Zarubayev,https://en.wikipedia.org/wiki/Sergey_Zarubayev,ok,0,
25243,cmd_f974240b2504,Sergio Enrique Ruiz Tlapanco,https://en.wikipedia.org/wiki/Sergio_Enrique_Ruiz_Tlapanco,ok,0,
25244,cmd_e0a8c1faf92d,Sergio Moro,https://en.wikipedia.org/wiki/Sergio_Moro,ok,0,
25245,cmd_7a3e09ed8ab2,Sergio Osmeña,https://en.wikipedia.org/wiki/Sergio_Osme%C3%B1a,ok,0,
25246,cmd_83fa065f4651,Sergio Peña Solís,https://en.wikipedia.org/wiki/Sergio_Pe%C3%B1a_Sol%C3%ADs,ok,0,
25247,cmd_1de4e582cb9c,Sergio Villarreal Barragán,https://en.wikipedia.org/wiki/Sergio_Villarreal_Barrag%C3%A1n,ok,0,
25248,cmd_03fa64639ee0,Sergius (dux),https://en.wikipedia.org/wiki/Sergius_%28dux%29,ok,0,
25249,cmd_9eb28839ef99,Sergius I of Constantinople,https://en.wikipedia.org/wiki/Sergius_I_of_Constantinople,ok,0,
25250,cmd_8f123f8addb7,Sergius VII of Naples,https://en.wikipedia.org/wiki/Sergius_VII_of_Naples,ok,0,
25251,cmd_762a89eb0974,Sergo Matitaishvili,https://en.wikipedia.org/wiki/Sergo_Matitaishvili,ok,0,
25252,cmd_eff1c083a4a4,Sergo Ordzhonikidze,https://en.wikipedia.org/wiki/Sergo_Ordzhonikidze,ok,0,
25253,cmd_d98581873d1f,Serhii Kulchytskyi,https://en.wikipedia.org/wiki/Serhii_Kulchytskyi,ok,0,
25254,cmd_606838858dbc,Serhii Storozhenko,https://en.wikipedia.org/wiki/Serhii_Storozhenko,ok,0,
25255,cmd_958d09557173,Serhii Volynskyi,https://en.wikipedia.org/wiki/Serhii_Volynskyi,ok,0,
25256,cmd_a178a1330374,Serhiy Demydenko,https://en.wikipedia.org/wiki/Serhiy_Demydenko,ok,0,
25257,cmd_f9a4d5fd7e02,Serhiy Shaptala,https://en.wikipedia.org/wiki/Serhiy_Shaptala,ok,0,
25258,cmd_be621065947a,Serlo II of Hauteville,https://en.wikipedia.org/wiki/Serlo_II_of_Hauteville,ok,0,
25259,cmd_ff74027266cf,Seron,,ok,0,
25260,cmd_3c8b791d61d8,Seroweh,https://en.wikipedia.org/wiki/Seroweh,ok,0,
25261,cmd_56460acb4549,Seru Epenisa Cakobau,https://en.wikipedia.org/wiki/Seru_Epenisa_Cakobau,ok,0,
25262,cmd_4019009c1bb0,Servando Gómez Martínez,https://en.wikipedia.org/wiki/Servando_G%C3%B3mez_Mart%C3%ADnez,ok,0,
25263,cmd_eeff3bca952a,Servet Yörük,https://en.wikipedia.org/wiki/Servet_Y%C3%B6r%C3%BCk,ok,0,
25264,cmd_cadfc66bfdcc,Servius Fulvius Paetinus Nobilior,https://en.wikipedia.org/wiki/Servius_Fulvius_Paetinus_Nobilior,ok,0,
25265,cmd_d748453fa466,Servius Sulpicius Galba (consul 144 BC),https://en.wikipedia.org/wiki/Servius_Sulpicius_Galba_%28consul_144_BC%29,ok,0,
25266,cmd_97b58649fbdf,Servius Sulpicius Galba (praetor 54 BC),https://en.wikipedia.org/wiki/Servius_Sulpicius_Galba_%28praetor_54_BC%29,ok,0,
25267,cmd_d6abb11e7d36,Serzh Sargsyan,https://en.wikipedia.org/wiki/Serzh_Sargsyan,ok,0,
25268,cmd_c5cfb15bdf72,Serčesma,https://en.wikipedia.org/wiki/Ser%C4%8Desma,ok,0,
25269,cmd_97412ae64e2b,Sessai Chōrō,https://en.wikipedia.org/wiki/Sessai_Ch%C5%8Dr%C5%8D,ok,0,
25270,cmd_e7f0e1e282b7,Setephel,,ok,0,
25271,cmd_578085805e60,Seth Warner,,ok,0,
25272,cmd_447c515a81d9,Seth Wyman,https://en.wikipedia.org/wiki/Seth_Wyman,ok,0,
25273,cmd_f818be4c15b4,Sethya Kaji,,ok,0,
25274,cmd_fb1e1cbf19e7,Setthathirath,https://en.wikipedia.org/wiki/Setthathirath,ok,0,
25275,cmd_0b492a292acb,Settimio Piacentini,https://en.wikipedia.org/wiki/Settimio_Piacentini,ok,0,
25276,cmd_5341e73076b8,Several other lamas,,ok,0,
25277,cmd_274cbe153269,Severo Fernández,https://en.wikipedia.org/wiki/Severo_Fern%C3%A1ndez,ok,0,
25278,cmd_d0aaa7471a30,Severo Moto Nsá,https://en.wikipedia.org/wiki/Severo_Moto_Ns%C3%A1,ok,0,
25279,cmd_32647c80abd2,Severus Alexander,https://en.wikipedia.org/wiki/Severus_Alexander,ok,0,
25280,cmd_713f51f29df0,Severyn Nalyvaiko,https://en.wikipedia.org/wiki/Severyn_Nalyvaiko,ok,0,
25281,cmd_4a9027a61dbc,Sextus Julius Caesar (consul 91 BC),https://en.wikipedia.org/wiki/Sextus_Julius_Caesar_%28consul_91_BC%29,ok,0,
25282,cmd_87a603ab5e98,Sextus Julius Severus,https://en.wikipedia.org/wiki/Sextus_Julius_Severus,ok,0,
25283,cmd_6bc9cc62da58,Sextus Lucilius Bassus,https://en.wikipedia.org/wiki/Sextus_Lucilius_Bassus,ok,0,
25284,cmd_d1d8e869af46,Seydi Ali Pasha,https://en.wikipedia.org/wiki/Seydi_Ali_Pasha,ok,0,
25285,cmd_ce8b03d1a7f8,Seydi Ali Reis,https://en.wikipedia.org/wiki/Seydi_Ali_Reis,ok,0,
25286,cmd_0b950bf317a3,Seyid Ali,,ok,0,
25287,cmd_833f1b47cc6f,Seyid Muhammad Rahim Khan,https://en.wikipedia.org/wiki/Seyid_Muhammad_Rahim_Khan,ok,0,
25288,cmd_b65e02832321,Seyid Riza,https://en.wikipedia.org/wiki/Seyid_Riza,ok,0,
25289,cmd_533450eb87ea,Seyni Kountché,https://en.wikipedia.org/wiki/Seyni_Kountch%C3%A9,ok,0,
25290,cmd_4b16535270c8,Seyni Oumarou,https://en.wikipedia.org/wiki/Seyni_Oumarou,ok,0,
25291,cmd_8ac1832f81af,Seypidin Azizi,https://en.wikipedia.org/wiki/Seypidin_Azizi,ok,0,
25292,cmd_e6afe241f9b5,Seyran Ohanyan,https://en.wikipedia.org/wiki/Seyran_Ohanyan,ok,0,
25293,cmd_c8a2277012d9,Seyyed Mehdi Hashemi,https://en.wikipedia.org/wiki/Seyyed_Mehdi_Hashemi,ok,0,
25294,cmd_35350350c49c,Seán Cronin,https://en.wikipedia.org/wiki/Se%C3%A1n_Cronin,ok,0,
25295,cmd_c85d4ac5172f,Seán Mac Eoin,https://en.wikipedia.org/wiki/Se%C3%A1n_Mac_Eoin,ok,0,
25296,cmd_d961d2a1a1b1,SGT Christopher Lehman,,ok,0,
25297,cmd_7f7f5ee02440,Sgt. Amos Custard,,ok,0,
25298,cmd_56bf531ebe9a,Sgt. Arthur M. Palrang,,ok,0,
25299,cmd_d34e4f2da6dc,Shaaban Hadia,https://en.wikipedia.org/wiki/Shaaban_Hadia,ok,0,
25300,cmd_3af35cc29ca3,Shaban Jafari,https://en.wikipedia.org/wiki/Shaban_Jafari,ok,0,
25301,cmd_16ebf598b8c6,Shaban Polluzha,https://en.wikipedia.org/wiki/Shaban_Polluzha,ok,0,
25302,cmd_50e07e1af0ef,Shabeg Singh,https://en.wikipedia.org/wiki/Shabeg_Singh,ok,0,
25303,cmd_67739c7c45e0,Shacknasty Jim,https://en.wikipedia.org/wiki/Shacknasty_Jim,ok,0,
25304,cmd_b965b7ee7350,Shadi Baig,https://en.wikipedia.org/wiki/Shadi_Baig,ok,0,
25305,cmd_4d0c2211dc00,Shadi el-Manaei,https://en.wikipedia.org/wiki/Shadi_el-Manaei,ok,0,
25306,cmd_313511ca4920,Shadi Fayez Murshid,https://en.wikipedia.org/wiki/Shadi_Fayez_Murshid,ok,0,
25307,cmd_4f28b9324d7e,Shadrach Walton,https://en.wikipedia.org/wiki/Shadrach_Walton,ok,0,
25308,cmd_f07d97394f74,Shafi Muhammad Burfat,https://en.wikipedia.org/wiki/Shafi_Muhammad_Burfat,ok,0,
25309,cmd_9ec590858844,Shafi' bin Ali el-Masry,https://en.wikipedia.org/wiki/Shafi%27_bin_Ali_el-Masry,ok,0,
25310,cmd_0f02cd488a4f,Shafiq Fayadh,https://en.wikipedia.org/wiki/Shafiq_Fayadh,ok,0,
25311,cmd_8131d94d1bd0,Shaghubadian,https://en.wikipedia.org/wiki/Shaghubadian,ok,0,
25312,cmd_7608941b3148,Shah,https://en.wikipedia.org/wiki/Shah,ok,0,
25313,cmd_531183ed447c,Shah Alam II,https://en.wikipedia.org/wiki/Shah_Alam_II,ok,0,
25314,cmd_6a173efe7eb7,Shah Ali,,ok,0,
25315,cmd_a4b609f1e012,Shah Azizur Rahman,https://en.wikipedia.org/wiki/Shah_Azizur_Rahman,ok,0,
25316,cmd_f8a32f7d3146,Shah Baharo,https://en.wikipedia.org/wiki/Shah_Baharo,ok,0,
25317,cmd_91bf842e6ce2,Shah Budak,https://en.wikipedia.org/wiki/Shah_Budak,ok,0,
25318,cmd_61fff17a9f57,Shah Dauran (militant),https://en.wikipedia.org/wiki/Shah_Dauran_%28militant%29,ok,0,
25319,cmd_6b7379ace9f2,Shah Farman,https://en.wikipedia.org/wiki/Shah_Farman,ok,0,
25320,cmd_4f0b22f3c54c,Shah Iqbal Mujtaba,https://en.wikipedia.org/wiki/Shah_Iqbal_Mujtaba,ok,0,
25321,cmd_11d29f775fd2,Shah Ismail Dehlvi,https://en.wikipedia.org/wiki/Shah_Ismail_Dehlvi,ok,0,
25322,cmd_2f20300685d0,Shah Ismail Ghazi,https://en.wikipedia.org/wiki/Shah_Ismail_Ghazi,ok,0,
25323,cmd_13a6e5fcd9dd,Shah Jahan,https://en.wikipedia.org/wiki/Shah_Jahan,ok,0,
25324,cmd_b9c30fde6abc,Shah Jahan III,https://en.wikipedia.org/wiki/Shah_Jahan_III,ok,0,
25325,cmd_745c7b88679a,Shah Mahmood Qureshi,https://en.wikipedia.org/wiki/Shah_Mahmood_Qureshi,ok,0,
25326,cmd_6682d6380328,Shah Mahmud Khan,https://en.wikipedia.org/wiki/Shah_Mahmud_Khan,ok,0,
25327,cmd_cf142999bb5d,Shah Mohammad Ziaur Rahman,https://en.wikipedia.org/wiki/Shah_Mohammad_Ziaur_Rahman,ok,0,
25328,cmd_a0f6618909e6,Shah Murad,https://en.wikipedia.org/wiki/Shah_Murad,ok,0,
25329,cmd_396ddb96333e,Shah Nawaz Khan (Afghan ruler),https://en.wikipedia.org/wiki/Shah_Nawaz_Khan_%28Afghan_ruler%29,ok,0,
25330,cmd_87d71989fb5f,Shah Rukh,https://en.wikipedia.org/wiki/Shah_Rukh,ok,0,
25331,cmd_0189d1533035,Shah Shuja (Mughal prince),https://en.wikipedia.org/wiki/Shah_Shuja_%28Mughal_prince%29,ok,0,
25332,cmd_804eddd622c1,Shah-Ali,https://en.wikipedia.org/wiki/Shah-Ali,ok,0,
25333,cmd_4bc4dccc2766,Shahab al-Muhajir,https://en.wikipedia.org/wiki/Shahab_al-Muhajir,ok,0,
25334,cmd_d38f51b31cf0,Shahabuddin Ahmed,https://en.wikipedia.org/wiki/Shahabuddin_Ahmed,ok,0,
25335,cmd_2f1a5bccbd76,Shahaji,https://en.wikipedia.org/wiki/Shahaji,ok,0,
25336,cmd_f0614cf5f6bd,Shahanshah ibn Mahmud,https://en.wikipedia.org/wiki/Shahanshah_ibn_Mahmud,ok,0,
25337,cmd_29b2b09183c9,Shahid Aziz,https://en.wikipedia.org/wiki/Shahid_Aziz,ok,0,
25338,cmd_0f5dfe4cec1c,Shahid Khaqan Abbasi,https://en.wikipedia.org/wiki/Shahid_Khaqan_Abbasi,ok,0,
25339,cmd_8be76cd93719,Shahidullah Shahid,https://en.wikipedia.org/wiki/Shahidullah_Shahid,ok,0,
25340,cmd_5f39cc187a10,Shahin Vahmanzadegan,https://en.wikipedia.org/wiki/Shahin_Vahmanzadegan,ok,0,
25341,cmd_ce5ad5545efc,Shahnawaz Tanai,https://en.wikipedia.org/wiki/Shahnawaz_Tanai,ok,0,
25342,cmd_18a9b360a68d,Shahnshah I Zakarian,https://en.wikipedia.org/wiki/Shahnshah_I_Zakarian,ok,0,
25343,cmd_189763e63f63,Shahpur Shah Durrani,https://en.wikipedia.org/wiki/Shahpur_Shah_Durrani,ok,0,
