analytic_commander_id,display_name,page_type,raw_score_contribution,weighted_score_contribution,absolute_weighted_score_contribution,weighted_presence,known_outcome_rows,engagement_rows,unknown_outcome_rows,total_absolute_weighted_score_contribution,share_of_total_score
acmd_e0a53cecc6ef,Metin Ataç,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e0a6a34881bf,John Lawson,battle_article,0.4,0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_e0a8aca92a6e,Joseph Wanton Morrison,battle_article,0.565686,0.565686,0.565686,2.0,1,2,1,0.5656856,1.0
acmd_e0a92f2f19ab,Johann Palmenbach,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e0aaa7bb1624,Dominique Piron,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e0ae4458543c,Gustaf Otto Stenbock,battle_article,0.7,0.7,3.162742,6.0,6,6,0,3.1627424000000004,1.0
acmd_e0b2409821bb,Nikola Jurišić,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e0b42deb96de,Mushegh III Mamikonian,battle_article,-0.22188,-0.22188,0.22188,1.0,1,1,0,0.22188,1.0
acmd_e0b4a415a360,Cardinal Richelieu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e0b4a415a360,Cardinal Richelieu,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e0b5e2dabf5f,Bernardin Gigault de Bellefonds,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e0b8a9fad655,Ali Ghaidan Majid,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_e0b93242de94,Yahya al-Rifa'i,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e0ba917aa6d1,Eguchi Gohei,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e0ba96812bcb,Pavel Rotmistrov,operation_article,0.565686,0.452548,0.452548,0.8,1,1,0,0.64111008,0.705883
acmd_e0ba96812bcb,Pavel Rotmistrov,battle_article,0.188562,0.188562,0.188562,2.0,1,2,1,0.64111008,0.294117
acmd_e0c47047ea06,Magnus Stiernstråle,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e0c91dcded9f,Vsevolod Rudnev,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e0cb728a1cd3,Decimus Junius Brutus Albinus,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e0cccec873bc,Pottu Amman,battle_article,-0.857771,-0.857771,0.857771,2.0,2,2,0,0.8577712,1.0
acmd_e0d692e2495b,Huỳnh Công Thân,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e0d8d57f810e,Smbat VI Bagratuni,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e0db22e29c10,Johan Bergenstråhle,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e0dbb61f39e6,Toqta,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e0dbe6e27cd0,Publius Varinius,war_conflict_article,0.266666,0.093333,0.093333,0.35,1,1,0,0.09333324,1.0
acmd_e0df6d3ed829,Ali al-Mezahi,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e0dfbe850de4,Laches,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e0e02835ef1c,Paul Doumer,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e0e162d8ae55,Benjamin of Tiberias,battle_article,-0.06188,-0.06188,0.86188,2.0,2,2,0,0.8618800000000001,1.0
acmd_e0e1b59bfbae,Friedrich Wilhelm von Seydlitz,battle_article,-0.46188,-0.46188,0.46188,2.0,1,2,1,0.5261164800000001,0.877904
acmd_e0e1b59bfbae,Friedrich Wilhelm von Seydlitz,war_conflict_article,0.183533,0.064236,0.064236,0.35,1,1,0,0.5261164800000001,0.122096
acmd_e0e298d00555,Ordyn-Nashokin,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_e0ea7a52e53b,Bellew,battle_article,-0.357771,-0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_e0eb8490736c,Kingdom of Great Britain Thomas Browne,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e0ec31c02205,Kumu Yorinobu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e0f13fbf63d1,Thomas Ward,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e0f65c65efd8,Cemal Gürsel,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e0fac49bea95,Hamdullah Mukhlis,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e0fbdb57d572,Damjan Doktorović,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_e0fffeeeb9b4,Franjo Ksaver Tomašić,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e10072b79974,Sidiki Kaba,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e100e6ab5f1d,Salvador Valdés Mesa,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e106545c91d3,Francisco Bolognesi,battle_article,-0.234314,-0.234314,1.365686,2.0,2,2,0,1.3656856,1.0
acmd_e106c97dfef1,Tolui,battle_article,2.958937,2.958937,3.882697,7.0,7,7,0,4.2002448,0.924398
acmd_e106c97dfef1,Tolui,war_conflict_article,0.90728,0.317548,0.317548,1.05,3,3,0,4.2002448,0.075602
acmd_e109dadf3c5f,Abu Shaimaa,operation_article,0.0,0.0,0.0,0.8,1,1,0,0.0,0.0
acmd_e10dfc7f9f4e,Benito de San Juan,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e10f6474dc07,Li Yuanhong,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e10f6474dc07,Li Yuanhong,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e11065e822a5,Christian the Younger of Brunswick,battle_article,-0.731371,-0.731371,1.531371,4.0,3,4,1,1.5313712000000002,1.0
acmd_e11065e822a5,Christian the Younger of Brunswick,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,1.5313712000000002,0.0
acmd_e1115a6c1c6f,Mackay of Aberach,battle_article,1.131371,1.131371,1.131371,3.0,2,3,1,1.1313712,1.0
acmd_e11176a81261,Aribaeus,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1126cfaa2ca,Nasr ad-Din,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e11428fb2d9c,Ferenc Gyulay,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e114edce965f,"Centule II, Count of Bigorre",battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1150b4a7c5c,UKGBI Lord Blayney,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e11677b356f2,Saif al-Adel,war_conflict_article,-0.213809,-0.074833,0.074833,0.7,1,2,1,0.07483308,1.0
acmd_e11677b356f2,Saif al-Adel,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.07483308,0.0
acmd_e117b92f5b2f,Mostefa Ben Boulaïd,war_conflict_article,0.143684,0.050289,0.050289,0.35,1,1,0,0.0502894,1.0
acmd_e11849047f63,Sittas,battle_article,0.923457,0.923457,0.923457,2.0,2,2,0,0.9234568000000001,1.0
acmd_e11849047f63,Sittas,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.9234568000000001,0.0
acmd_e11934eea5c3,Soemadji,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e11ad2a23f2f,Abdulrab Rasul Sayyaf,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e11c69669132,Nuno da Cunha,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e11d586008c8,Farhan al-Sa'di,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e11ea200c4ab,Heundo,war_conflict_article,0.4,0.14,0.14,0.35,1,1,0,0.13999999999999999,1.0
acmd_e120da47efcd,Ruzbih,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e123d290f87f,Henry W. Wessells,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e12688563373,King Jeroboam of Israel,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e12a5a3055c8,Pascal Yoadimnadji,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e12b071ced49,Pavel Kutaisov,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e12c1c793ccb,Mir Masjidi Khan,war_conflict_article,0.266666,0.093333,0.093333,0.35,1,1,0,0.09333324,1.0
acmd_e12c306b6e66,Ivanoe Bonomi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e12d13e08898,Sadig El Foka,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e12fcde53b53,"Louis, comte de Narbonne-Lara",battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e137163c7282,Émile Dossin de Saint-Georges,battle_article,0.302371,0.302371,0.302371,1.0,1,1,0,0.30237120000000006,1.0
acmd_e13c3bee066f,JohnII,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e13d6c509d2d,Philippe de La Mothe-Houdancourt,battle_article,0.669491,0.669491,2.724622,5.0,5,5,0,2.7317667400000003,0.997385
acmd_e13d6c509d2d,Philippe de La Mothe-Houdancourt,war_conflict_article,-0.020412,-0.007144,0.007144,0.7,1,2,1,2.7317667400000003,0.002615
acmd_e13e0690c30c,John Lawson,war_conflict_article,0.4,0.14,0.14,0.35,1,1,0,0.13999999999999999,1.0
acmd_e140b3ee31b0,"Henry, Count of Portugal",battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e141d9be0ae8,Reuben F. Bernard,battle_article,-0.57735,-0.57735,0.57735,1.0,1,1,0,0.57735,1.0
acmd_e14440129d5f,John Chard,war_conflict_article,0.252982,0.088544,0.088544,0.35,1,1,0,0.08854384,1.0
acmd_e145b10ea855,Celso Vega,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e146d1646b49,Amon Bazira,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e146f6c18876,Subcomandante Marcos,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_e148aa5dd090,Spain Colonel Carbon,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e148dbb4744a,Sayf Bulad,operation_article,0.646971,0.517577,1.090011,3.2,4,4,0,1.0900108800000001,1.0
acmd_e148de574a93,Qu Tongfeng,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e14b6ed1705f,Georgy Bergmann,battle_article,0.4,0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_e14b6ed1705f,Georgy Bergmann,operation_article,0.0,0.0,0.0,0.8,1,1,0,0.4,0.0
acmd_e14cf1531d6b,Bujar Nishani,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e152c557aa34,Abdul Salam Baryali,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e15425e088f1,José Luís Mena Barreto,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_e154a346d539,Salvius Tryphon,war_conflict_article,-0.565686,-0.19799,0.19799,0.35,1,1,0,0.19798996,1.0
acmd_e15679cc1d3a,"William, Duke of Normandy",war_conflict_article,-0.028868,-0.010104,0.010104,0.35,1,1,0,0.010103625000000001,1.0
acmd_e15679cc1d3a,"William, Duke of Normandy",battle_article,0.0,0.0,0.0,6.0,0,6,6,0.010103625000000001,0.0
acmd_e15bb56d7d1e,Ansumane Mané,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_e15d6bdfb6c3,Osman Pasha,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e160862ffadb,Grigory Zass,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_e161611c7917,Ibrahim Traoré,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_e161611c7917,Ibrahim Traoré,war_conflict_article,0.0,0.0,0.0,1.05,0,3,3,0.0,0.0
acmd_e161f978ea7c,Hans van Griensven,battle_article,0.357771,0.357771,0.357771,1.0,1,1,0,0.3577712,1.0
acmd_e164e2610b35,Pantaleon Garcia,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e165faacdcc7,Witarmin,operation_article,0.46188,0.369504,0.369504,0.8,1,1,0,0.36950400000000005,1.0
acmd_e166f31a67cb,İsmail Hakkı Okday,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e169652c07f2,Joseph Conrad,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e16bb72537e6,Adina Beg Khan,battle_article,0.726598,0.726598,0.726598,2.0,2,2,0,0.7265984000000001,1.0
acmd_e16bb72537e6,Adina Beg Khan,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.7265984000000001,0.0
acmd_e16bd0a24bfd,Septilici family,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_e16d8a38fe51,Tankiz,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e16e6ee82538,Slobodan Praljak,battle_article,-0.028868,-0.028868,0.028868,1.0,1,1,0,0.028867500000000004,1.0
acmd_e16e6ee82538,Slobodan Praljak,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.028867500000000004,0.0
acmd_e16fff034f6f,Esarhaddon,war_conflict_article,-0.357771,-0.12522,0.12522,0.35,1,1,0,0.12521991999999998,1.0
acmd_e179ae4d72f1,Pheidon,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e17ad7e51420,Qiu Maosu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e17c6f25a446,Liu Bindi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e17d8660f59d,Álvaro de Zúñiga y Guzmán,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e17e0001f086,Nachancayal,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e17e5bab4965,Kaykaus I,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e17f5e480dbc,Phraya Wichitnarong,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e185c7684804,Vojislav Lukačević,operation_article,0.0,0.0,0.0,1.6,0,2,2,0.0,0.0
acmd_e1899336c8e5,Daniel Carmick,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_e18d5853ab22,Jacopo Piccinino,battle_article,-0.282842,-0.282842,0.282842,3.0,1,3,2,0.2828424,1.0
acmd_e19053b37c97,Ding Feng,war_conflict_article,-0.46188,-0.161658,0.161658,0.35,1,1,0,0.16165800000000002,1.0
acmd_e19053b37c97,Ding Feng,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.16165800000000002,0.0
acmd_e193514922c7,Husayn Kharrazi,battle_article,0.326598,0.326598,0.326598,3.0,1,3,2,0.3265984,1.0
acmd_e193954d7df9,Aslam Baloch Achu,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e1940ed7f597,Ibrahim Sharif of Tunis,battle_article,0.565686,0.565686,0.565686,2.0,1,2,1,0.5656856,1.0
acmd_e1948bc115f2,Friedrich Freiherr von Lüttwitz,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1957e1f171f,Sava Kovačević,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e1988cbc240e,Cornelis Reijersen,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.67151552,0.842401
acmd_e1988cbc240e,Cornelis Reijersen,war_conflict_article,-0.302371,-0.10583,0.10583,0.35,1,1,0,0.67151552,0.157599
acmd_e19c0a0b3d1d,Warqenah Gabayahu,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1a0438a1d26,"Henry VI, Holy Roman Emperor",battle_article,0.0,0.0,0.0,1.0,1,1,0,0.0,0.0
acmd_e1a0661a66de,Jean-Louis Ferrand,battle_article,0.8,0.8,0.8,2.0,1,2,1,0.8,1.0
acmd_e1a0f18e4688,Jacob Stackenborg,war_conflict_article,-0.302371,-0.10583,0.10583,0.35,1,1,0,0.10582992000000002,1.0
acmd_e1a188cb35d7,Khudadad Mari,operation_article,-0.565686,-0.452548,0.452548,0.8,1,1,0,0.45254848000000003,1.0
acmd_e1a8d9889aa9,Dom Aleixo,battle_article,-0.302371,-0.302371,0.302371,1.0,1,1,0,0.30237120000000006,1.0
acmd_e1aa9ac645f3,Thakin Soe,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e1ab8654d6b5,Karol Kalita,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e1b100ba4928,Peter,battle_article,-0.282842,-0.282842,0.282842,1.0,1,1,0,0.2828424,1.0
acmd_e1b2e9274841,Gou Jian,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1b40a61a3ca,Francisco Sosa,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e1b573fcb024,Simon Morhier,battle_article,1.131371,1.131371,1.131371,2.0,2,2,0,1.1313712,1.0
acmd_e1b921eafeda,Malkoçoğlu Bali Bey,battle_article,0.4,0.4,0.4,1.0,1,1,0,0.4,1.0
acmd_e1b9d9c85f9a,Titus Aebutius Helva,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e1bba013d4e0,Lugius,battle_article,-0.4,-0.4,0.4,1.0,1,1,0,0.51430944,0.777742
acmd_e1bba013d4e0,Lugius,war_conflict_article,-0.326598,-0.114309,0.114309,0.35,1,1,0,0.51430944,0.222258
acmd_e1bd78ff16d1,Mustafa ibn Mahmud,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e1be231825b1,David Oyite-Ojok,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e1be231825b1,David Oyite-Ojok,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.5656856,0.0
acmd_e1c365dfb794,Cours,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e1c49be5ab48,Agim Çeku,operation_article,0.216666,0.173333,0.173333,0.8,1,1,0,0.17333316000000001,1.0
acmd_e1c49be5ab48,Agim Çeku,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.17333316000000001,0.0
acmd_e1c7d44bed56,Mirko Petrović-Njegoš,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1c813a56eb1,Shin Yeo-ryang,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e1cb8b482685,Sanada Masayuki,battle_article,0.386013,0.386013,0.763136,5.0,3,5,2,0.763136,1.0
acmd_e1cf0954376f,Alogobotur,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1d0786935f8,Johan de Liefde,battle_article,0.326598,0.326598,0.326598,1.0,1,1,0,0.3265984,1.0
acmd_e1d19c2a4983,Gatot Subroto,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1d3a4a21f41,Bey of Rhodes,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e1d49a5a1a2b,Yeongyang of Goguryeo,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.7056856,0.801611
acmd_e1d49a5a1a2b,Yeongyang of Goguryeo,war_conflict_article,0.4,0.14,0.14,0.35,1,1,0,0.7056856,0.198389
acmd_e1d4f4085994,Joginder Jaswant Singh,war_conflict_article,0.0,0.0,0.0,1.75,0,5,5,0.0,0.0
acmd_e1d7b502f838,Mariano Arista,battle_article,-1.2,-1.2,1.2,4.0,2,4,2,1.2000000000000002,1.0
acmd_e1d7b502f838,Mariano Arista,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,1.2000000000000002,0.0
acmd_e1d8a8eebe9a,Ealdred I of Bamburgh,battle_article,0.0,0.0,0.0,1.0,1,1,0,0.0,0.0
acmd_e1d955e01d94,Uraslanbek Bakkin,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e1da62df5315,Erwin von Witzleben,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e1dac9df3eed,Ivan Čalušić,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e1dc2c0b7654,Abu Sadiq al-Khashkhashi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e1e17312f0b6,Alexander Danilovich Menshikov,battle_article,0.560913,0.560913,4.547415,9.0,9,9,0,4.61002516,0.986419
acmd_e1e17312f0b6,Alexander Danilovich Menshikov,war_conflict_article,0.178886,0.06261,0.06261,0.35,1,1,0,4.61002516,0.013581
acmd_e1e308b1feb5,Chief of the Turkish General Staff,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e1e3ecccb324,Bakr Sidqi,battle_article,0.0,0.0,0.0,2.0,0,2,2,0.0,0.0
acmd_e1e4181424ec,Mushtaq Talib Al-Saeedi,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e1e42c4917e0,Macduff of Fife,battle_article,-0.46188,-0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_e1e510a13713,Richard Thomas Glyn,war_conflict_article,0.252982,0.088544,0.088544,0.35,1,1,0,0.08854384,1.0
acmd_e1e93b0548e7,Charles Watson,battle_article,0.565686,0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e1ecef41d1ab,David Hendrik Chassé,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e1effb3a0e22,Pedro de Valdivia,battle_article,2.4,2.4,2.4,6.0,3,6,3,2.4000000000000004,1.0
acmd_e1effb3a0e22,Pedro de Valdivia,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,2.4000000000000004,0.0
acmd_e1f0c0175fb8,First French Empire Maurizio Ignazio Fresia,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e1f0cd9be844,Dell L. Dailey,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.0,0.0
acmd_e1f5c6f5641f,Daniel H. Wells,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_e1f78fa701c8,Mạc Kính Chỉ,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e1fb6fc2753b,Sulayman ibn Surad al-Khuza'i,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e202bcfdc08d,Bayezid I,battle_article,0.469029,0.469029,1.823471,8.0,7,8,1,1.8234707,1.0
acmd_e2072e5af153,Ameinias the Phocian,battle_article,0.46188,0.46188,0.46188,1.0,1,1,0,0.46188000000000007,1.0
acmd_e2081abb792c,Ivan Nabokov,battle_article,0.266666,0.266666,0.266666,2.0,1,2,1,0.2666664,1.0
acmd_e20c696fd956,Macrinus,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e20e96e99d0b,Seyni Kountché,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e21183ff2592,Bear Hunter,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e212d8e3f93c,Valery Androshchuk,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e21481d931f6,Derek S. Maltz,war_conflict_article,0.0,0.0,0.0,0.35,0,1,1,0.0,0.0
acmd_e214bd96d756,Staurakios,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.5656856,1.0
acmd_e219a18184d9,Yemen Gen. Mohamed Kamil al-Thaifani,operation_article,-0.282842,-0.226274,0.226274,0.8,1,1,0,0.22627392000000002,1.0
acmd_e219eb5aa451,Murakami Motoyoshi,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e21a7b1c5be0,Casa editrice Maone,operation_article,-0.302371,-0.241897,0.241897,0.8,1,1,0,0.24189696000000005,1.0
acmd_e21ae4ee4296,United Kingdom Lord Chesham,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e21e3d2db7a8,William Bellairs,war_conflict_article,-0.46188,-0.161658,0.161658,0.35,1,1,0,0.16165800000000002,1.0
acmd_e21e3d2db7a8,William Bellairs,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.16165800000000002,0.0
acmd_e21e6d0f100d,Mario Arisio,operation_article,-0.46188,-0.369504,0.369504,0.8,1,1,0,0.36950400000000005,1.0
acmd_e2217868a6e0,Susbielle,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e226f0b359cf,Rida Issa,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e22b361d44ff,Anil Yashwant Tipnis,war_conflict_article,0.4,0.14,0.14,2.1,1,6,5,0.13999999999999999,1.0
acmd_e22b361d44ff,Anil Yashwant Tipnis,operation_article,0.0,0.0,0.0,0.8,0,1,1,0.13999999999999999,0.0
acmd_e22b3f901af2,Andrey Vlasov,battle_article,-0.211438,-0.211438,0.588562,2.0,2,2,0,0.5885616,1.0
acmd_e22bf60d3772,Francisco María Osorio Becerra,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e22e3d557a98,Mehmet Gölhan,war_conflict_article,0.0,0.0,0.0,0.7,0,2,2,0.0,0.0
acmd_e2308454f011,Hagrold,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
acmd_e232bc548da3,Dhanaji Jadhav,battle_article,-1.957771,-1.957771,1.957771,3.0,3,3,0,1.9577712,1.0
acmd_e232e06f2fca,Ammatus,battle_article,-0.565686,-0.565686,0.565686,1.0,1,1,0,0.7056856,0.801611
acmd_e232e06f2fca,Ammatus,war_conflict_article,-0.4,-0.14,0.14,0.35,1,1,0,0.7056856,0.198389
acmd_e23426bd0507,Diaeus,battle_article,-0.8,-0.8,0.8,1.0,1,1,0,1.08,0.740741
acmd_e23426bd0507,Diaeus,war_conflict_article,-0.8,-0.28,0.28,0.35,1,1,0,1.08,0.259259
acmd_e234d51a59c5,Honorius,battle_article,0.8,0.8,0.8,1.0,1,1,0,0.8,1.0
acmd_e2372cc4399d,José Ordóñez,battle_article,0.0,0.0,0.0,1.0,0,1,1,0.0,0.0
