analytic_commander_id,display_name,canonical_wikipedia_url,total_rows,verified_core_rows,verified_broad_rows,structurally_suspect_rows,quarantined_rows,dominant_verification_status
acmd_5acc403fe5db,Philips van der Goes,https://en.wikipedia.org/wiki/Philips_van_der_Goes,1,1,0,0,0,verified_core
acmd_5acf36a067d0,Akhtar Abdur Rahman,https://en.wikipedia.org/wiki/Akhtar_Abdur_Rahman,2,2,0,0,0,verified_core
acmd_5acf4d43ad35,Ajit Kumar P,https://en.wikipedia.org/wiki/Ajit_Kumar_P,1,1,0,0,0,verified_core
acmd_5ad21e0dfdcf,Pekah,https://en.wikipedia.org/wiki/Pekah,1,1,0,0,0,verified_core
acmd_5ad48eb5d202,José Félix Ribas,https://en.wikipedia.org/wiki/Jos%C3%A9_F%C3%A9lix_Ribas,5,3,1,1,0,structurally_suspect
acmd_5ad5d0a3d7b7,Vlastimir Đorđević,https://en.wikipedia.org/wiki/Vlastimir_%C4%90or%C4%91evi%C4%87,3,3,0,0,0,verified_core
acmd_5ad5fe311644,Michel Arnaud,https://en.wikipedia.org/wiki/Michel_Arnaud,1,0,1,0,0,verified_broad
acmd_5ad8fe45b758,Abdurrahman Nafiz Bey,https://en.wikipedia.org/wiki/Nafiz_G%C3%BCrman,1,0,1,0,0,verified_broad
acmd_5ada1b609127,unnamed) + duty guard & fire picket,,1,1,0,0,0,verified_core
acmd_5add5954a5b3,Jan Hińcza of Rogów,,1,1,0,0,0,verified_core
acmd_5ae06492f7cb,Maumoon Abdul Gayoom,https://en.wikipedia.org/wiki/Maumoon_Abdul_Gayoom,1,1,0,0,0,verified_core
acmd_5ae1d19e2539,Fateh Singh Ahluwalia,https://en.wikipedia.org/wiki/Fateh_Singh_Ahluwalia,2,2,0,0,0,verified_core
acmd_5ae2b093cb85,Stephen Bocskai,https://en.wikipedia.org/wiki/Stephen_Bocskai,3,2,1,0,0,verified_broad
acmd_5ae3a59960c1,Jan Verveer,https://en.wikipedia.org/wiki/Jan_Verveer,1,1,0,0,0,verified_core
acmd_5ae5895d98f3,Mark Esper,https://en.wikipedia.org/wiki/Mark_Esper,4,4,0,0,0,verified_core
acmd_5ae6f842d38d,Turahanoğlu Ömer Bey,https://en.wikipedia.org/wiki/Turahano%C4%9Flu_%C3%96mer_Bey,5,3,2,0,0,verified_broad
acmd_5ae917705048,Yury Baryatinsky,https://en.wikipedia.org/wiki/Yury_Baryatinsky,3,2,0,1,0,structurally_suspect
acmd_5ae9c6302879,Antonio Pacheco,https://en.wikipedia.org/wiki/Antonio_Pacheco_%28Portuguese_India%29,1,1,0,0,0,verified_core
acmd_5ae9c6917d88,Hervé of Maine,https://en.wikipedia.org/wiki/Herv%C3%A9_of_Maine,1,1,0,0,0,verified_core
acmd_5aeaa092cfa5,Bernardino de Avellaneda,https://en.wikipedia.org/wiki/Bernardino_de_Avellaneda,1,1,0,0,0,verified_core
acmd_5aee1dff667f,Thibron,https://en.wikipedia.org/wiki/Thibron,1,1,0,0,0,verified_core
acmd_5aef784cbb6b,Rukara,,1,1,0,0,0,verified_core
acmd_5aef9b6125b1,Harun al-Rashid,https://en.wikipedia.org/wiki/Harun_al-Rashid,4,4,0,0,0,verified_core
acmd_5aefad870705,George Edmund Byron Bettesworth,https://en.wikipedia.org/wiki/George_Edmund_Byron_Bettesworth,2,2,0,0,0,verified_core
acmd_5af1b2b32a60,Abbas bin Abd al-Rahman,https://en.wikipedia.org/wiki/Abbas_bin_Abd_al-Rahman,3,2,1,0,0,verified_broad
acmd_5af3e7894594,Arthur G. Trudeau,https://en.wikipedia.org/wiki/Arthur_Trudeau,1,1,0,0,0,verified_core
acmd_5af5230df59a,Nasr Al-Madhkur,https://en.wikipedia.org/wiki/Nasr_Al-Madhkur,1,1,0,0,0,verified_core
acmd_5af98f075731,Polhané Sönam Topgyé,https://en.wikipedia.org/wiki/Polhan%C3%A9_S%C3%B6nam_Topgy%C3%A9,1,0,1,0,0,verified_broad
acmd_5af9f38c12ce,Henry Lawrence Scott,https://en.wikipedia.org/wiki/Henry_Lawrence_Scott,1,1,0,0,0,verified_core
acmd_5afb31e9ac68,Ivan Milutinović,https://en.wikipedia.org/wiki/Ivan_Milutinovi%C4%87,1,1,0,0,0,verified_core
acmd_5afbc8326c5a,Nasuh Pasha,https://en.wikipedia.org/wiki/Nasuh_Pasha,2,1,0,1,0,structurally_suspect
acmd_5afca701c058,Alexios I Komnenos,https://en.wikipedia.org/wiki/Alexios_I_Komnenos,7,6,0,1,0,structurally_suspect
acmd_5aff415adfbc,Thraustila,,1,1,0,0,0,verified_core
acmd_5b007708d20e,Sir Henry Folliott,,1,1,0,0,0,verified_core
acmd_5b009b6f7f64,Karl Rudolf Brommy,https://en.wikipedia.org/wiki/Karl_Rudolf_Brommy,1,1,0,0,0,verified_core
acmd_5b0225f6fd8f,David Smiley,https://en.wikipedia.org/wiki/David_Smiley,1,1,0,0,0,verified_core
acmd_5b03a8774546,Salvatore Scaglione,https://en.wikipedia.org/wiki/Salvatore_Scaglione,1,1,0,0,0,verified_core
acmd_5b03d41ed6b9,Christian Francs,https://en.wikipedia.org/wiki/Christian_Francs,1,1,0,0,0,verified_core
acmd_5b040825c114,Mathias Kräutler,https://en.wikipedia.org/wiki/Mathias_Kr%C3%A4utler,2,2,0,0,0,verified_core
acmd_5b04570c9870,James McLaughlin,https://en.wikipedia.org/wiki/James_McLaughlin_%28Indian_agent%29,1,1,0,0,0,verified_core
acmd_5b04840cd7d7,Richard Peirse,https://en.wikipedia.org/wiki/Richard_Peirse,2,0,2,0,0,verified_broad
acmd_5b05389590d6,John Giles Adams,https://en.wikipedia.org/wiki/John_Giles_Adams,1,1,0,0,0,verified_core
acmd_5b05bc8dc17f,Mackintosh of Mackintosh,,1,1,0,0,0,verified_core
acmd_5b08102900ad,Danilo Lim,https://en.wikipedia.org/wiki/Danilo_Lim,1,1,0,0,0,verified_core
acmd_5b08cfb3959f,Joseph C. Haydon,https://en.wikipedia.org/wiki/Joseph_C._Haydon,1,1,0,0,0,verified_core
acmd_5b0b2904928e,Qutb al-Din,,1,1,0,0,0,verified_core
acmd_5b0c226d0fbb,Powell Clayton,https://en.wikipedia.org/wiki/Powell_Clayton,1,1,0,0,0,verified_core
acmd_5b0c654faf60,Rade Radić,https://en.wikipedia.org/wiki/Rade_Radi%C4%87,1,1,0,0,0,verified_core
acmd_5b0d4d5886f6,Kuş Temur,,1,1,0,0,0,verified_core
acmd_5b0dd947a7ec,Jules Jacques de Dixmude,https://en.wikipedia.org/wiki/Jules_Jacques_de_Dixmude,1,1,0,0,0,verified_core
acmd_5b0edc1f4da7,Nicolás Bravo,https://en.wikipedia.org/wiki/Nicol%C3%A1s_Bravo,4,3,0,1,0,structurally_suspect
acmd_5b1107efed8f,Francisco Espoz y Mina,https://en.wikipedia.org/wiki/Francisco_Espoz_y_Mina,2,2,0,0,0,verified_core
acmd_5b155561480f,Jiva Dada Bakshi,https://en.wikipedia.org/wiki/Jiva_Dada_Bakshi,1,1,0,0,0,verified_core
acmd_5b1609bef981,"Charles I, Duke of Orléans",https://en.wikipedia.org/wiki/Charles_I%2C_Duke_of_Orl%C3%A9ans,3,2,1,0,0,verified_broad
acmd_5b190fd5c0b0,Joseph Souham,https://en.wikipedia.org/wiki/Joseph_Souham,9,8,1,0,0,verified_broad
acmd_5b1b440e8a82,Athenodorus,https://en.wikipedia.org/wiki/Athenodorus_%28general%29,1,1,0,0,0,verified_core
acmd_5b1d4255a805,Shah Ismail Dehlvi,https://en.wikipedia.org/wiki/Shah_Ismail_Dehlvi,1,1,0,0,0,verified_core
acmd_5b20491af541,Mordechai Gur,https://en.wikipedia.org/wiki/Mordechai_Gur,1,1,0,0,0,verified_core
acmd_5b23f3b053fa,Ricardo López Jordán,https://en.wikipedia.org/wiki/Ricardo_L%C3%B3pez_Jord%C3%A1n,1,0,1,0,0,verified_broad
acmd_5b24c06fa36e,Alp Arslan,https://en.wikipedia.org/wiki/Alp_Arslan,4,3,1,0,0,verified_broad
acmd_5b2608729b6f,Stephen Buay Rolnyang,https://en.wikipedia.org/wiki/Stephen_Buay_Rolnyang,2,2,0,0,0,verified_core
acmd_5b26cdbf9589,Li Keqiang,https://en.wikipedia.org/wiki/Li_Keqiang,1,1,0,0,0,verified_core
acmd_5b289bb809d4,Carlo Petitti di Roreto,https://en.wikipedia.org/wiki/Carlo_Petitti_di_Roreto,1,1,0,0,0,verified_core
acmd_5b2e220c96f2,Sanin Husain,https://en.wikipedia.org/wiki/Sanin_Husain,1,1,0,0,0,verified_core
acmd_5b2e8de190b6,David Fraser,https://en.wikipedia.org/wiki/David_Fraser_%28Canadian_general%29,2,1,1,0,0,verified_broad
acmd_5b2ffdf2e372,Nilambar,https://en.wikipedia.org/wiki/Nilambar,1,1,0,0,0,verified_core
acmd_5b320daabc43,Vellan Kumaran,https://en.wikipedia.org/wiki/Vellan_Kumaran,1,1,0,0,0,verified_core
acmd_5b33212d157c,Nofal al-Hawri,https://en.wikipedia.org/wiki/Nofal_al-Hawri,1,1,0,0,0,verified_core
acmd_5b339743da54,Lt. Samuel Arthur,,1,1,0,0,0,verified_core
acmd_5b35df8df9f4,Tengiz Kitovani,https://en.wikipedia.org/wiki/Tengiz_Kitovani,5,3,2,0,0,verified_broad
acmd_5b3779825e51,Rama Deva Raya,https://en.wikipedia.org/wiki/Rama_Deva_Raya,1,1,0,0,0,verified_core
acmd_5b3d075a7f03,United Kingdom Maj. Adam Jowett,,1,1,0,0,0,verified_core
acmd_5b3e9e557653,William Hicks Jackson,https://en.wikipedia.org/wiki/William_Hicks_Jackson,1,1,0,0,0,verified_core
acmd_5b426f57dfb9,Satyrus I,https://en.wikipedia.org/wiki/Satyrus_I,1,1,0,0,0,verified_core
acmd_5b43fd63456d,Khwāja-i Jahān,https://en.wikipedia.org/wiki/Khw%C4%81ja-i_Jah%C4%81n,1,0,1,0,0,verified_broad
acmd_5b45184b2639,William Berkeley,https://en.wikipedia.org/wiki/William_Berkeley_%28Royal_Navy_officer%29,1,1,0,0,0,verified_core
acmd_5b465a6f41e5,Phommathat,https://en.wikipedia.org/wiki/Phommathat,1,1,0,0,0,verified_core
acmd_5b46d5e0f51f,Dahir gacamey,https://en.wikipedia.org/wiki/Dahir_gacamey,1,1,0,0,0,verified_core
acmd_5b4aaa99ac51,Pedro Ferré,https://en.wikipedia.org/wiki/Pedro_Ferr%C3%A9,1,1,0,0,0,verified_core
acmd_5b520d34758b,Félix Théroinne,https://en.wikipedia.org/wiki/F%C3%A9lix_Th%C3%A9roinne,2,1,1,0,0,verified_broad
acmd_5b5271bec4a5,Ahmed III,https://en.wikipedia.org/wiki/Ahmed_III,4,1,3,0,0,verified_broad
acmd_5b55caa8e3a4,"John I, Duke of Bourbon",https://en.wikipedia.org/wiki/John_I%2C_Duke_of_Bourbon,1,1,0,0,0,verified_core
acmd_5b5c2a23a26d,Shankaraji Narayan Gandekar,https://en.wikipedia.org/wiki/Shankaraji_Narayan_Gandekar,1,0,1,0,0,verified_broad
acmd_5b60090cdf73,John B. Sanborn,https://en.wikipedia.org/wiki/John_B._Sanborn,1,1,0,0,0,verified_core
acmd_5b650d60d967,Yemen Ali Mohsen Al Hoda,,1,1,0,0,0,verified_core
acmd_5b667cc6698f,Art Óg Mac Murchadha Caomhánach,https://en.wikipedia.org/wiki/Art_%C3%93g_Mac_Murchadha_Caomh%C3%A1nach,1,1,0,0,0,verified_core
acmd_5b6717de71b7,Fateh Mohammad Khan,https://en.wikipedia.org/wiki/Fateh_Mohammad_Khan,1,1,0,0,0,verified_core
acmd_5b68b5033c21,Walter T. Kerwin Jr.,https://en.wikipedia.org/wiki/Walter_T._Kerwin_Jr.,2,2,0,0,0,verified_core
acmd_5b6c591a2c63,Abdirisak Afgadud,https://en.wikipedia.org/wiki/Abdirisak_Afgadud,1,1,0,0,0,verified_core
acmd_5b6f1498d2ca,William L. Hudson,https://en.wikipedia.org/wiki/William_L._Hudson,1,1,0,0,0,verified_core
acmd_5b7175d14c0a,Yamagata Masakage,https://en.wikipedia.org/wiki/Yamagata_Masakage,3,3,0,0,0,verified_core
acmd_5b75419cd8af,Nikolaus von Vormann,https://en.wikipedia.org/wiki/Nikolaus_von_Vormann,1,1,0,0,0,verified_core
acmd_5b7b4a8b4d50,Dragan Vikić,https://en.wikipedia.org/wiki/Dragan_Viki%C4%87,1,1,0,0,0,verified_core
acmd_5b7bd5e84333,Abu Bakar,https://en.wikipedia.org/wiki/Abu_Bakar_%28Caucasian_Emirate%29,1,0,1,0,0,verified_broad
acmd_5b7bf7c25fe2,Ifisdaïas,https://en.wikipedia.org/wiki/Ifisda%C3%AFas,2,1,0,1,0,structurally_suspect
acmd_5b7c4a4d6826,Muttawmp,https://en.wikipedia.org/wiki/Muttawmp,1,1,0,0,0,verified_core
acmd_5b7e331d44f4,Ranulf I of Aquitaine,https://en.wikipedia.org/wiki/Ranulf_I_of_Aquitaine,1,1,0,0,0,verified_core
acmd_5b7e507b6317,Sulaiman ibn Muhanna,https://en.wikipedia.org/wiki/Sulaiman_ibn_Muhanna,1,1,0,0,0,verified_core
acmd_5b814efc4682,Dutch Republic Lieutenant general Dedem,,1,1,0,0,0,verified_core
acmd_5b815a9edbde,Juan de Acevedo,https://en.wikipedia.org/wiki/Juan_de_Acevedo,1,0,1,0,0,verified_broad
acmd_5b81d54dfec3,Hitoshi Imamura,https://en.wikipedia.org/wiki/Hitoshi_Imamura,17,9,0,8,0,structurally_suspect
acmd_5b825815901e,Jocki Lenyn,https://en.wikipedia.org/wiki/Jocki_Lenyn,1,1,0,0,0,verified_core
acmd_5b8321d29bb1,Trabluslu Ali Pasha,https://en.wikipedia.org/wiki/Trabluslu_Ali_Pasha,1,1,0,0,0,verified_core
acmd_5b8d6a86d175,Ostenaco,https://en.wikipedia.org/wiki/Ostenaco,3,2,1,0,0,verified_broad
acmd_5b8e71e98c46,Mohamed Ali El Admi,https://en.wikipedia.org/wiki/Mohamed_Ali_El_Admi,1,1,0,0,0,verified_core
acmd_5b9045e1cdad,Jalal Dandashi,,1,1,0,0,0,verified_core
acmd_5b9077f0ae8d,Pierre Rivere Garat,,1,1,0,0,0,verified_core
acmd_5b9130b3e2c7,Onoulphus,https://en.wikipedia.org/wiki/Onoulphus,1,1,0,0,0,verified_core
acmd_5b93943a3695,Tian Ji,https://en.wikipedia.org/wiki/Tian_Ji,2,2,0,0,0,verified_core
acmd_5b9512d72828,Nikephoros Pastilas,https://en.wikipedia.org/wiki/Nikephoros_Pastilas,1,1,0,0,0,verified_core
acmd_5b9901529f86,Gabrio Serbelloni,https://en.wikipedia.org/wiki/Gabrio_Serbelloni,1,1,0,0,0,verified_core
acmd_5b9962db6c89,Nykyfor Hryhoriv,https://en.wikipedia.org/wiki/Nykyfor_Hryhoriv,2,1,1,0,0,verified_broad
acmd_5b9a3e26ba5e,Uesugi Norikatsu,,1,1,0,0,0,verified_core
acmd_5b9a9c70253d,David Leslie,,3,3,0,0,0,verified_core
acmd_5b9dd705742b,John Godwin,https://en.wikipedia.org/wiki/John_Godwin_%28Royal_Navy_officer%29,1,1,0,0,0,verified_core
acmd_5ba0e2f74dfd,Australia Lou Brumfield,,1,1,0,0,0,verified_core
acmd_5ba46e167417,Chen Gong,https://en.wikipedia.org/wiki/Chen_Gong,2,2,0,0,0,verified_core
acmd_5ba494eda606,Simon Fraser of Balnain,https://en.wikipedia.org/wiki/Simon_Fraser_of_Balnain,3,3,0,0,0,verified_core
acmd_5ba59b7c8c7f,Abu Muslim,https://en.wikipedia.org/wiki/Abu_Muslim,1,1,0,0,0,verified_core
acmd_5ba8b9a93e08,Eustache Charles d'Aoust,https://en.wikipedia.org/wiki/Eustache_Charles_d%27Aoust,4,4,0,0,0,verified_core
acmd_5ba95d52f073,Lucius Statius Murcus,https://en.wikipedia.org/wiki/Lucius_Statius_Murcus,1,1,0,0,0,verified_core
acmd_5ba96c254b06,Benjamin Belcher,https://en.wikipedia.org/wiki/Benjamin_Belcher,1,1,0,0,0,verified_core
acmd_5bacccb8d557,Mangal Singh Ramgarhia,https://en.wikipedia.org/wiki/Mangal_Singh_Ramgarhia,1,1,0,0,0,verified_core
acmd_5bacd65bf066,Tommaso De Cristoforis,https://en.wikipedia.org/wiki/Tommaso_De_Cristoforis,3,2,1,0,0,verified_broad
acmd_5badb046216f,Charles Dantermong,https://en.wikipedia.org/wiki/Charles_Dantermong,1,0,1,0,0,verified_broad
acmd_5bb01ee51eda,Afanasy Ordin-Nashchokin,https://en.wikipedia.org/wiki/Afanasy_Ordin-Nashchokin,2,1,0,1,0,structurally_suspect
acmd_5bb20b8900c3,Vũ Nam Long,https://en.wikipedia.org/wiki/V%C5%A9_Nam_Long,1,1,0,0,0,verified_core
acmd_5bb2b014ab75,Christopher Coke,https://en.wikipedia.org/wiki/Christopher_Coke,1,1,0,0,0,verified_core
acmd_5bb99bebfb7c,William L. Marcy,https://en.wikipedia.org/wiki/William_L._Marcy,1,1,0,0,0,verified_core
acmd_5bbb61055b9f,Æthelstan,https://en.wikipedia.org/wiki/%C3%86thelstan,1,1,0,0,0,verified_core
acmd_5bbd18d57972,Grand Mufti,https://en.wikipedia.org/wiki/Grand_Mufti,2,1,1,0,0,verified_broad
acmd_5bbd6f3f9c10,Michael Slater,https://en.wikipedia.org/wiki/Michael_Slater_%28general%29,1,1,0,0,0,verified_core
acmd_5bbd827f9a49,Rice Powell,https://en.wikipedia.org/wiki/Rice_Powell,2,2,0,0,0,verified_core
acmd_5bc1ddaf8285,Matthias Rátót,https://en.wikipedia.org/wiki/Matthias_R%C3%A1t%C3%B3t,1,1,0,0,0,verified_core
acmd_5bc245d14036,Bertrand I of L'Isle-Jourdain,https://en.wikipedia.org/wiki/Bertrand_I_of_L%27Isle-Jourdain,1,0,1,0,0,verified_broad
acmd_5bc526d20346,Satomi Minbu,https://en.wikipedia.org/wiki/Satomi_Minbu,1,1,0,0,0,verified_core
acmd_5bc92b29e545,Abdullah Abdullah,https://en.wikipedia.org/wiki/Abdullah_Abdullah,3,1,0,2,0,structurally_suspect
acmd_5bc96fca9fbb,Ferhad Pasha Sokolović,https://en.wikipedia.org/wiki/Ferhad_Pasha_Sokolovi%C4%87,2,2,0,0,0,verified_core
acmd_5bcb8b352a7e,Lakshmadeva,https://en.wikipedia.org/wiki/Lakshmadeva,1,0,1,0,0,verified_broad
acmd_5bcdf99f80b6,Peter Pellegrini,https://en.wikipedia.org/wiki/Peter_Pellegrini,1,1,0,0,0,verified_core
acmd_5bd458e46b0a,Rifaat Eid,https://en.wikipedia.org/wiki/Rifaat_Eid,2,1,1,0,0,verified_broad
acmd_5bd51c956d9e,Bektash Khan Gorji,https://en.wikipedia.org/wiki/Bektash_Khan_%28governor_of_Baghdad%29,1,1,0,0,0,verified_core
acmd_5bd605d88256,Valentín Paniagua,https://en.wikipedia.org/wiki/Valent%C3%ADn_Paniagua,1,1,0,0,0,verified_core
acmd_5bd65a841846,Bimbisara,https://en.wikipedia.org/wiki/Bimbisara,2,2,0,0,0,verified_core
acmd_5bd8f90040bc,Hermenegildo Galeana,https://en.wikipedia.org/wiki/Hermenegildo_Galeana,4,4,0,0,0,verified_core
acmd_5bd9853715f2,Peyton Randolph,https://en.wikipedia.org/wiki/Peyton_Randolph,1,1,0,0,0,verified_core
acmd_5bda29c386ec,Rhahzadh,https://en.wikipedia.org/wiki/Rhahzadh,2,1,0,1,0,structurally_suspect
acmd_5bdbe5fca862,Laxminarayan Ramdas,https://en.wikipedia.org/wiki/Laxminarayan_Ramdas,4,4,0,0,0,verified_core
acmd_5bdc82cb6f9e,John II of Anjou,,1,1,0,0,0,verified_core
acmd_5bdcccc6b566,Lu Xiangsheng,https://en.wikipedia.org/wiki/Lu_Xiangsheng,1,0,1,0,0,verified_broad
acmd_5be167c9e4de,Elihu Yale,https://en.wikipedia.org/wiki/Elihu_Yale,1,1,0,0,0,verified_core
acmd_5be1cae535fa,Zygmunt Jordan,,1,1,0,0,0,verified_core
acmd_5be25f1b3289,Develtos,https://en.wikipedia.org/wiki/Develtos,1,1,0,0,0,verified_core
acmd_5be3bf733419,Henry L. Benning,https://en.wikipedia.org/wiki/Henry_L._Benning,1,1,0,0,0,verified_core
acmd_5be6d5ff740f,Ahmad Diriye,https://en.wikipedia.org/wiki/Ahmad_Diriye,1,1,0,0,0,verified_core
acmd_5be92c8fc66c,San Yu,https://en.wikipedia.org/wiki/San_Yu,4,4,0,0,0,verified_core
acmd_5be95c18c4c9,Josanie,https://en.wikipedia.org/wiki/Josanie,1,1,0,0,0,verified_core
acmd_5bec1c74051c,Amin Bacu,https://en.wikipedia.org/wiki/Amin_Bacu,1,1,0,0,0,verified_core
acmd_5bf4f0990a8b,A. P. Pullo,https://en.wikipedia.org/wiki/A._P._Pullo,1,1,0,0,0,verified_core
acmd_5bf6e8832f19,Bansi Lal,https://en.wikipedia.org/wiki/Bansi_Lal,3,3,0,0,0,verified_core
acmd_5bf768118621,Sabz Ali Khan,,1,1,0,0,0,verified_core
acmd_5bfc8a0b203e,Lewis Brown,https://en.wikipedia.org/wiki/Lewis_Brown_%28commander%29,1,1,0,0,0,verified_core
acmd_5bfcfe3f0222,Ambrosio Boccanegra,https://en.wikipedia.org/wiki/Ambrosio_Boccanegra,3,3,0,0,0,verified_core
acmd_5c022573ee99,Audbjörn Frøybjørnsson,https://en.wikipedia.org/wiki/Audbj%C3%B6rn_Fr%C3%B8ybj%C3%B8rnsson,1,1,0,0,0,verified_core
acmd_5c02c9814026,Yusuf Dabageed,https://en.wikipedia.org/wiki/Yusuf_Dabageed,1,1,0,0,0,verified_core
acmd_5c04a0b060a7,Ireland Maj Gen. Sir George Pomeroy Colley,,2,2,0,0,0,verified_core
acmd_5c06d1c88002,"Zurab I, Duke of Aragvi",https://en.wikipedia.org/wiki/Zurab_I%2C_Duke_of_Aragvi,2,2,0,0,0,verified_core
acmd_5c07ad227305,Johann de Kalb,https://en.wikipedia.org/wiki/Johann_de_Kalb,1,1,0,0,0,verified_core
acmd_5c09704faee2,Dutch Republic Pieter Volkmar,,1,0,1,0,0,verified_broad
acmd_5c0adeeed08e,Humberto Ortega,https://en.wikipedia.org/wiki/Humberto_Ortega,1,1,0,0,0,verified_core
acmd_5c0d53b2fea5,Motti Ashkenazi,https://en.wikipedia.org/wiki/Motti_Ashkenazi,1,1,0,0,0,verified_core
acmd_5c1328702c82,Gubazes II of Lazica,https://en.wikipedia.org/wiki/Gubazes_II_of_Lazica,4,3,0,1,0,structurally_suspect
acmd_5c1785f2a27b,Rustam Zaman,https://en.wikipedia.org/wiki/Rustam_Zaman,1,1,0,0,0,verified_core
acmd_5c1ba844c8cd,Madugalle Nilame,https://en.wikipedia.org/wiki/Madugalle_Nilame,1,1,0,0,0,verified_core
acmd_5c1f518251d5,Kléber Dadjo,https://en.wikipedia.org/wiki/Kl%C3%A9ber_Dadjo,2,2,0,0,0,verified_core
acmd_5c1fec7d9d78,TheJournal.ie,https://en.wikipedia.org/wiki/TheJournal.ie,1,1,0,0,0,verified_core
acmd_5c207a911bdf,Pavel Alexandrovich Stroganov,https://en.wikipedia.org/wiki/Pavel_Alexandrovich_Stroganov,2,2,0,0,0,verified_core
acmd_5c24b98feb0c,Nauryzbai Batyr,https://en.wikipedia.org/wiki/Nauryzbai_Batyr,1,0,1,0,0,verified_broad
acmd_5c252540a2aa,Charles Lefebvre-Desnouettes,https://en.wikipedia.org/wiki/Charles_Lefebvre-Desnouettes,4,4,0,0,0,verified_core
acmd_5c2976bcc8b2,Bermudo I of Asturias,https://en.wikipedia.org/wiki/Bermudo_I_of_Asturias,1,1,0,0,0,verified_core
acmd_5c29ba2a6bf1,Min Saw O,https://en.wikipedia.org/wiki/Min_Saw_O,1,0,1,0,0,verified_broad
acmd_5c29c3540463,Peter Vitus von Quosdanovich,https://en.wikipedia.org/wiki/Peter_Vitus_von_Quosdanovich,4,4,0,0,0,verified_core
acmd_5c29dc714178,Rusa IV,https://en.wikipedia.org/wiki/Rusa_IV,2,2,0,0,0,verified_core
acmd_5c2ad4b6afa1,José Sánchez Lagomarsino,https://en.wikipedia.org/wiki/Jos%C3%A9_S%C3%A1nchez_Lagomarsino,1,1,0,0,0,verified_core
acmd_5c2b73b6258a,Antonino Toscano,https://en.wikipedia.org/wiki/Antonino_Toscano,1,1,0,0,0,verified_core
acmd_5c2c50680e89,Praphas Charusathien,https://en.wikipedia.org/wiki/Praphas_Charusathien,1,1,0,0,0,verified_core
acmd_5c2e82ab514a,Adam Smith Leib,,1,1,0,0,0,verified_core
acmd_5c2eaed52960,Ling Cao,https://en.wikipedia.org/wiki/Ling_Cao,1,1,0,0,0,verified_core
acmd_5c30092712e3,Yannis Gouras,https://en.wikipedia.org/wiki/Yannis_Gouras,3,3,0,0,0,verified_core
acmd_5c30c571c302,Kara Kemal,https://en.wikipedia.org/wiki/Kara_Kemal,1,1,0,0,0,verified_core
acmd_5c351c93e37f,Joab,https://en.wikipedia.org/wiki/Joab,1,1,0,0,0,verified_core
acmd_5c3666864c60,Julius Kuperjanov,https://en.wikipedia.org/wiki/Julius_Kuperjanov,1,1,0,0,0,verified_core
acmd_5c38f727dc90,Maha Sithu,https://en.wikipedia.org/wiki/Maha_Sithu,3,3,0,0,0,verified_core
acmd_5c3cbb94580b,Henry Kent McCay,https://en.wikipedia.org/wiki/Henry_Kent_McCay,1,1,0,0,0,verified_core
acmd_5c4242185f6e,"Abu Sa'id Uthman I, Abd al-Wadid",https://en.wikipedia.org/wiki/Abu_Sa%27id_Uthman_I%2C_Abd_al-Wadid,1,1,0,0,0,verified_core
acmd_5c44748876d6,Murong Chui,https://en.wikipedia.org/wiki/Murong_Chui,2,1,0,1,0,structurally_suspect
acmd_5c467a7664a6,Jón Arason,,1,1,0,0,0,verified_core
acmd_5c493ac869be,Stephen Hope Carlill,https://en.wikipedia.org/wiki/Stephen_Carlill,3,3,0,0,0,verified_core
acmd_5c4a3d0180fa,Wolf Junge,https://en.wikipedia.org/wiki/Wolf_Junge,4,4,0,0,0,verified_core
acmd_5c4ef386c32f,Komba Mondeh,https://en.wikipedia.org/wiki/Komba_Mondeh,1,1,0,0,0,verified_core
acmd_5c51a445a098,George Gonitsiates,,1,1,0,0,0,verified_core
acmd_5c52cec9611d,Ulf Fase,https://en.wikipedia.org/wiki/Ulf_Fase,1,1,0,0,0,verified_core
acmd_5c591911e723,David Dacko,https://en.wikipedia.org/wiki/David_Dacko,3,3,0,0,0,verified_core
acmd_5c5d3645dbf4,Abdullah Pashë Dreni,https://en.wikipedia.org/wiki/Abdullah_Pash%C3%AB_Dreni,1,1,0,0,0,verified_core
acmd_5c5d774a0fae,Pyotr Akhlyustin,https://en.wikipedia.org/wiki/Pyotr_Akhlyustin,2,2,0,0,0,verified_core
acmd_5c6168b9d01c,Hubert de Brienne,https://en.wikipedia.org/wiki/Hubert_de_Brienne,2,2,0,0,0,verified_core
acmd_5c63fa1d01d7,Great Britain Philip Chetwode,,1,1,0,0,0,verified_core
acmd_5c663f6f4fc5,Cosma Manera,https://en.wikipedia.org/wiki/Cosma_Manera,1,1,0,0,0,verified_core
acmd_5c6ba018105d,Anders Erik Ramsay,https://en.wikipedia.org/wiki/Anders_Erik_Ramsay,1,1,0,0,0,verified_core
acmd_5c6bdd2c9516,Giovanni Durando,https://en.wikipedia.org/wiki/Giovanni_Durando,1,1,0,0,0,verified_core
acmd_5c6cee4a3b9c,Edward O. C. Ord,,1,1,0,0,0,verified_core
acmd_5c6db4353382,Selim I Giray,https://en.wikipedia.org/wiki/Selim_I_Giray,11,6,5,0,0,verified_broad
acmd_5c6eeea02344,Al-Mu'tasim,https://en.wikipedia.org/wiki/Al-Mu%27tasim,2,2,0,0,0,verified_core
