analytic_commander_id,commander_name,total_score,score_from_overall_command,score_from_principal_field_command,score_from_subordinate_command,score_from_coalition_command,score_from_siege_engineering,score_from_naval_command,score_from_staff_or_planning,score_from_nominal_or_political,score_from_unclear_role,score_from_wing_or_corps_command,share_unclear_role,share_nominal_or_political,share_direct_field_command,role_weighted_total,role_unweighted_total,mean_role_confidence,dominant_role_class,role_adjustment_factor
acmd_00f9b0140cfc,Henry Inman,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_00fdc4c5cd40,Mausolus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_00febeacce87,Martín de Álzaga,0.36950400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36950400000000005,0.0,1.0,0.0,0.0,0.14780160000000003,0.36950400000000005,0.35,unclear_role,0.4
acmd_010553e8174a,UKGBI Ian Hamilton,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.22000000000000003,0.4,0.55,wing_or_corps_commander,0.55
acmd_0106abe037a3,Ragnall ua Ímair,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.3,0.65,principal_field_commander,0.8500000000000001
acmd_0107b2665aea,Demetrius I of Bactria,0.19798996000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19798996000000002,0.0,1.0,0.0,0.0,0.07919598400000001,0.19798996000000002,0.3,unclear_role,0.4
acmd_0109154d5478,"Philip, Landgrave of Hesse-Homburg",0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_0109c0dcf733,John de Vesci,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_010a622eb150,Stefan Potocki,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.3,0.65,principal_field_commander,0.8500000000000001
acmd_010b289df061,Shimazu Takahisa,1.5932512,0.0,1.5932512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.35426352,1.5932512,0.65,principal_field_commander,0.8499999999999999
acmd_010bb6278022,Lodewijk van Boisot,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_010c82de430e,Dai Siyuan,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_0110c3488805,James Raymond,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_0112c57be1bb,Rifat Burdžović,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_01153278a3b6,Adam Yakub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_01160d3e3079,Jeremiah C. Sullivan,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_0116dede9dfe,Miklós Bercsényi,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.3,0.5333333333333333,principal_field_commander,0.8500000000000001
acmd_01179005c767,Karim Khan,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_011a2301c36c,Takeda Motoshige,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_011a3fd67a40,Robert Broadwood,0.6118800000000001,0.0,0.6118800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5200980000000001,0.6118800000000001,0.65,principal_field_commander,0.85
acmd_011ae31e4ca7,Minamoto no Yoshitomo,1.0550000000000002,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.09952606635071089,0.0,0.9004739336492891,0.8495,1.0550000000000002,0.47500000000000003,principal_field_commander,0.80521327014218
acmd_011c4a99e8cd,Henry Stanton Burton,0.8525,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.061583577712609965,0.0,0.9384164222873901,0.7010000000000001,0.8525,0.475,principal_field_commander,0.8222873900293256
acmd_0121373300df,Boris III of Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_0122814071c1,William M. Miley,0.36950400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36950400000000005,0.0,1.0,0.0,0.0,0.14780160000000003,0.36950400000000005,0.35,unclear_role,0.4
acmd_01236cac61bf,Edward Hughes,1.9656856,0.0,1.9656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6708327600000001,1.9656856,0.65,principal_field_commander,0.8500000000000001
acmd_012779a5fda8,Chandragupta Maurya,0.214158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214158,0.0,1.0,0.0,0.0,0.08566320000000001,0.214158,0.3,unclear_role,0.4000000000000001
acmd_012b2444970a,Trần Duệ Tông,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.475,principal_field_commander,0.85
acmd_012edcd30d94,Ouane Rattikone,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_0130929e9b04,UKGBI Viscount Wellington,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.3,0.65,principal_field_commander,0.8500000000000001
acmd_0134a38dd10d,Luis de Quintanar,0.0707107,0.0,0.0707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.060104094999999996,0.0707107,0.65,principal_field_commander,0.85
acmd_0135daedb7fe,William Fiennes,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_01363f245c00,Oscar Hugh La Grange,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_013668329098,Kingdom of Great Britain Horatio Nelson,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_0137fe197840,Sargis Mehrabyan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,unclear_role,0.4
acmd_0139bb8b1252,Anon Puntharikapha,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_013a62295bfd,Egon Ramms,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_01405075c8d3,Vuk Lazarević,0.7618800000000001,0.0,0.7618800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6475980000000001,0.7618800000000001,0.65,principal_field_commander,0.85
acmd_0142b38b9876,Phan Quang Đán,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_0142e5f3383b,Abdirahman Mohamed Abdullahi,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_0143829efce9,John William Pearson,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_0144ed20c214,Ahmed ou el Kadhi,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_014692ce6e53,Surjeet Singh Deswal,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575,0.0,1.0,0.0,0.0,0.063,0.1575,0.3,unclear_role,0.4
acmd_0146bac84dda,Pedro Gual Escandón,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_0146f21309cf,Mohamed Mohamud Agaweine,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_0148700f2775,Yuan Xi,0.707107,0.0,0.707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.60104095,0.707107,0.65,principal_field_commander,0.85
acmd_0148a198e1a3,Galla Placidia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_0149e1c6feb2,Leslie Stuart,0.6181856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.08492595104124069,0.0,0.9150740489587593,0.50183276,0.6181856,0.475,principal_field_commander,0.8117833220314417
acmd_014b9b7111f4,Charles of Navarre,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_014c0565e99d,Nils Mårtensson,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_014df5e49bab,Dato' Salleh bin Perang,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_014f48e7eea5,Ali İhsan Pasha,0.3729824,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.2529824,0.0,0.0,0.6782690014327754,0.22314032,0.3729824,0.525,wing_or_corps_commander,0.5982596497850837
acmd_0151c2fb358a,Henri Zongo,0.44999999999999996,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3825,0.44999999999999996,0.65,principal_field_commander,0.8500000000000001
acmd_015486017e9e,Morris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,unclear_role,0.4
acmd_0157803d85f8,Martiniano Chilavert,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_0159ec2ec8fe,Mameshbirde,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,1.0,0.0,0.0,0.11199999999999999,0.27999999999999997,0.3,unclear_role,0.4
acmd_015b2c21c9b8,Zalman Shazar,0.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725,0.0,1.0,0.0,0.0,0.069,0.1725,0.32499999999999996,unclear_role,0.4000000000000001
acmd_015b450d404f,Hossein Fatemi,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_015ef2578a52,Richard Kaaserer,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_016184ba6820,President of Egypt,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_0162a4266397,Hans Karl von Winterfeldt,0.8642364800000001,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.06423648,0.0,0.07432743408378224,0.0,0.9256725659162177,0.7056945920000001,0.8642364800000001,0.475,principal_field_commander,0.816552654662298
acmd_0163d1c0b61e,Dirgham,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_016c7a6c891f,Pharaoh Ramesses II,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.3,0.65,principal_field_commander,0.8500000000000001
acmd_016e1d665c5d,Zhang Tingfa,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_016f96aa5de6,Dirk Reinhard Adelbert van Langen,0.57254848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57254848,0.0,1.0,0.0,0.0,0.22901939200000004,0.57254848,0.35,unclear_role,0.4000000000000001
acmd_0170fa440f3c,Mary Simon,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_017229191491,Dagobert I,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_0176e84c58f7,Laurent Giovanninelli,0.8525,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.061583577712609965,0.0,0.9384164222873901,0.7010000000000001,0.8525,0.475,principal_field_commander,0.8222873900293256
acmd_017913fa3038,Chaophraya Mahayotha,0.12521992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12521992,0.0,1.0,0.0,0.0,0.05008796800000001,0.12521992,0.3,unclear_role,0.4
acmd_017a8f227fb5,Dmitry Lelyushenko,0.96864064,0.0,0.15,0.0,0.47461184000000006,0.0,0.0,0.0,0.0,0.0,0.3440288,0.0,0.0,0.5100227882241241,0.648944128,0.96864064,0.5166666666666667,coalition_commander,0.6699534390793267
acmd_017bd0ae0d1f,Tribhuvanāditya,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_017d504c0b6e,Mahbodh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_017ef6350bef,Vladimir Zhdanov,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_0186a9a1563f,Amichai Paglin,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_0189503a5662,Abdul Rauf Aliza,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_018aa40996aa,United States Lt. Col. Billy M. Vaughan,0.30022200000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30022200000000004,0.0,1.0,0.0,0.0,0.12008880000000002,0.30022200000000004,0.35,unclear_role,0.4
acmd_018b79443600,Georges Félix de Wimpffen,0.9500000000000001,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8075000000000001,0.9500000000000001,0.65,principal_field_commander,0.8500000000000001
acmd_018c591de9d8,Son Sann,0.21125,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.06125,0.0,0.28994082840236685,0.0,0.7100591715976331,0.152,0.21125,0.3875,principal_field_commander,0.7195266272189349
acmd_018c6a8df288,"Vukan, Grand Prince of Serbia",0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_018decae9e27,Daryl Caudle,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_019022afe460,Peranius the Iberian,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_0190f8d6e780,French First Republic Joseph Hédouville,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_01925ef29584,Alejandro Toledo,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_0196adff2864,Henry Pulleine,0.5504238400000001,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.08854384,0.0,0.16086483463361612,0.0,0.8391351653663838,0.4280155360000001,0.5504238400000001,0.475,principal_field_commander,0.7776108244148727
acmd_019a07730b90,Amable Henri Delaage,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_019ac4e75141,Suleiman Baltoghlu,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_019b9c7bae0f,"Maximilian III, Archduke of Austria",2.3636755600000003,0.0,2.1656856,0.0,0.0,0.0,0.0,0.0,0.0,0.19798996000000002,0.0,0.08376359401880011,0.0,0.9162364059811998,1.9200287440000001,2.36367556,0.5625,principal_field_commander,0.81230638269154
acmd_019ca1a063ae,Zvonimir Červenko,0.27,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.4444444444444444,0.0,0.5555555555555555,0.1755,0.27,0.43333333333333335,principal_field_commander,0.6499999999999999
acmd_01a17432d6e7,Cpt. Carlos Rodríguez Medina,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_01a1b22d9775,Adam Mohuczy,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_01a27cfe9d7f,Nikolai Baratov,2.3600000000000003,0.0,1.6,0.0,0.12,0.0,0.0,0.0,0.0,0.6400000000000001,0.0,0.2711864406779661,0.0,0.6779661016949152,1.7000000000000002,2.3600000000000003,0.43571428571428567,principal_field_commander,0.7203389830508474
acmd_01a4dfd6722e,Fuk'anggan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,coalition_commander,0.4
acmd_01a554adae4e,Harihara II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_01a590744c2f,Ali Padshah,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_01a5a12ce037,Crep Vukoslavić,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_01a6d060fab5,Modestus of Jerusalem,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_01a737661aa6,Mikołaj Korff,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_01a984e242f1,Abdul-Aswad,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_01ac1cf0fd90,Zakaria Zubeidi,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_01acaf734cfa,Rajendrasinhji Jadeja,0.1575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1575,0.0,1.0,0.0,0.0,0.063,0.1575,0.3,unclear_role,0.4
acmd_01acd6e95771,Ibrahim Abatcha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_01b008ee5730,Fernando de Alvarado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,unclear_role,0.4
acmd_01b1043a190f,Alfrēds Rubiks,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_01b18c174628,"Philip, Duke of Parma",1.2300656,0.0,1.1775656,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.0426806505279068,0.0,0.9573193494720932,1.02193076,1.2300656,0.5625,principal_field_commander,0.830793707262442
acmd_01b19fa5b0a6,Josephus,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.475,principal_field_commander,0.85
acmd_01b425878d99,Justin Ahomadégbé-Tomêtin,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_01b4420296df,Elias Waya Nyipuoc,0.0223607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223607,0.0,0.0,1.0,0.012298385000000002,0.0223607,0.55,wing_or_corps_commander,0.55
acmd_01b5a5ef3ee2,Alauddin Riayat Shah of Pahang,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_01b758fbd9b9,Thomas Cochrane,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_01b87963230a,Catherine Samba-Panza,0.27,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.4444444444444444,0.0,0.5555555555555555,0.1755,0.27,0.5,principal_field_commander,0.6499999999999999
acmd_01b96986e99a,Ahmed Ismail Manik Sikka,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_01be36929d14,Alexander Samoylov,0.2412088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2412088,0.0,0.0,1.0,0.13266484,0.2412088,0.55,wing_or_corps_commander,0.55
acmd_01bf096dd428,Adergoudounbades,0.5143800000000001,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.10206462148606087,0.0,0.8979353785139391,0.4135980000000001,0.5143800000000001,0.475,principal_field_commander,0.8040709203312727
acmd_01c75bcf0710,Barsa Deva,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_01c814393dbb,Gaspard II de Coligny,1.9656856,0.0,1.9656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6708327600000001,1.9656856,0.5625,principal_field_commander,0.8500000000000001
acmd_01c8a8d07f82,Wilhelm von Tegetthoff,1.0025000000000002,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.05236907730673316,0.0,0.9476309226932668,0.8285,1.0025,0.47500000000000003,principal_field_commander,0.8264339152119702
acmd_01cc826cf184,Baciro Djá,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_01ce35aaac4b,Simon Forgách,1.1156856,0.0,0.7156856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.82833276,1.1156856,0.5375000000000001,principal_field_commander,0.742442817223777
acmd_01d412aee8c0,Keith of Ackergill,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_01d50e727cca,Royal E. Ingersoll,0.2529824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529824,0.0,0.0,1.0,0.13914032,0.2529824,0.55,wing_or_corps_commander,0.55
acmd_01d57209133e,Gregorio José Ramírez,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_01d6c8d24403,Roberts Dambītis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_01d91f8851e7,Moin-ul-Mulk,0.4765984,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3265984,0.0,0.0,1.0,0.30712912000000003,0.4765984,0.43,wing_or_corps_commander,0.6444191168077779
