model_name,era_bucket,rank_in_era,global_rank,display_name,score_normalized,page_type_profile_class
hierarchical_weighted,early_modern,361,1099,Johann Matthias von der Schulenburg,34.75048804294778,battle_dominant
hierarchical_weighted,early_modern,362,1101,Victor Amadeus II,34.615544167886775,mixed_profile
hierarchical_weighted,early_modern,363,1102,Binod Singh,34.60736944851148,battle_dominant
hierarchical_weighted,early_modern,364,1105,Muhammad Shaybani,34.49463152757443,mixed_profile
hierarchical_weighted,early_modern,365,1112,Owen Roe O'Neill,34.30893118594437,mixed_profile
hierarchical_weighted,early_modern,366,1120,Inaba Yoshimichi,33.852611029770614,battle_dominant
hierarchical_weighted,early_modern,367,1122,Hernando Pizarro,33.82332845290386,battle_dominant
hierarchical_weighted,early_modern,368,1125,Józef Potocki,33.60517325524646,battle_dominant
hierarchical_weighted,early_modern,369,1131,"Charles, Duke of Mayenne",33.4148365056125,battle_dominant
hierarchical_weighted,early_modern,370,1133,Frederick I of Sweden,33.35810151293313,mixed_profile
hierarchical_weighted,early_modern,371,1140,George Rooke,33.06783796974134,battle_dominant
hierarchical_weighted,early_modern,372,1141,Ibrahim Adil Shah I,33.0378233284529,mixed_profile
hierarchical_weighted,early_modern,373,1143,Petru Rareș,32.949492435334314,war_campaign_heavy
hierarchical_weighted,early_modern,374,1146,Michał Serwacy Wiśniowiecki,32.846754514397276,battle_dominant
hierarchical_weighted,early_modern,375,1149,Koca Sinan Pasha,32.57088823816496,war_campaign_heavy
hierarchical_weighted,early_modern,376,1150,Hadım Ali Pasha,32.47826744753539,war_campaign_heavy
hierarchical_weighted,early_modern,377,1152,Pontiac,32.42215714982918,mixed_profile
hierarchical_weighted,early_modern,378,1153,Sassa Narimasa,32.349560761347,battle_dominant
hierarchical_weighted,early_modern,379,1154,Wakisaka Yasuharu,32.33528550512445,battle_dominant
hierarchical_weighted,early_modern,380,1157,Aleksander Koniecpolski,32.1849682772084,battle_dominant
hierarchical_weighted,early_modern,381,1158,Magnus Gabriel De la Gardie,32.178257686676424,war_campaign_heavy
hierarchical_weighted,early_modern,382,1162,Nikola IV Zrinski,31.954367984382625,war_campaign_heavy
hierarchical_weighted,early_modern,383,1168,Petro Doroshenko,31.642264519277695,war_campaign_heavy
hierarchical_weighted,early_modern,384,1169,Christian the Younger of Brunswick,31.595412396290875,mixed_profile
hierarchical_weighted,early_modern,385,1172,Kuki Yoshitaka,31.4148365056125,battle_dominant
hierarchical_weighted,early_modern,386,1176,Frederik van den Bergh,31.117252318204006,battle_dominant
hierarchical_weighted,early_modern,387,1178,André Furtado de Mendonça,31.06832601268912,mixed_profile
hierarchical_weighted,early_modern,388,1179,Wolmar Anton von Schlippenbach,30.968033186920447,battle_dominant
hierarchical_weighted,early_modern,389,1182,Thomas Gage,30.859077598828698,mixed_profile
hierarchical_weighted,early_modern,390,1184,Shibata Katsuie,30.525256222547586,battle_dominant
hierarchical_weighted,early_modern,391,1186,Augustus II the Strong,30.402879453391897,battle_dominant
hierarchical_weighted,early_modern,392,1194,Louis of Nassau,29.9632747681796,battle_dominant
hierarchical_weighted,early_modern,393,1197,Murakami Yoshikiyo,29.842728160078085,battle_dominant
hierarchical_weighted,early_modern,394,1204,"Charles, Prince of Soubise",29.51915568570034,mixed_profile
hierarchical_weighted,early_modern,395,1209,"Jean d'Estrées, Count of Estrées",29.438750610053685,mixed_profile
hierarchical_weighted,early_modern,396,1210,Vasily Borisovich Sheremetev,29.400439238653004,mixed_profile
hierarchical_weighted,early_modern,397,1211,Marquis de Lafayette,29.303684724255735,battle_dominant
hierarchical_weighted,early_modern,398,1214,John Zápolya,29.032820888238167,war_campaign_heavy
hierarchical_weighted,early_modern,399,1216,Wilhelm von Roggendorf,28.861273792093705,mixed_profile
hierarchical_weighted,early_modern,400,1218,Pavle Bakić,28.44399707174231,mixed_profile
hierarchical_weighted,early_modern,401,1226,Archduke Leopold Wilhelm of Austria,27.930087847730597,mixed_profile
hierarchical_weighted,early_modern,402,1229,Christoph Bernhard von Galen,27.829551000488046,mixed_profile
hierarchical_weighted,early_modern,403,1231,Hōjō Ujimasa,27.793313811615423,battle_dominant
hierarchical_weighted,early_modern,404,1233,Grzegorz Antoni Ogiński,27.727428013665204,battle_dominant
hierarchical_weighted,early_modern,405,1234,"Pierre Terrail, seigneur de Bayard",27.720107369448513,battle_dominant
hierarchical_weighted,early_modern,406,1235,Abdul Hamid I,27.710790629575403,war_campaign_heavy
hierarchical_weighted,early_modern,407,1237,Cezayirli Gazi Hasan Pasha,27.608345534407025,battle_dominant
hierarchical_weighted,early_modern,408,1240,Ashraf Hotak,27.504026354319176,battle_dominant
hierarchical_weighted,early_modern,409,1243,Thomas Sumter,27.23804294777941,battle_dominant
hierarchical_weighted,early_modern,410,1244,Bhai Daya Singh,27.194729136163986,battle_dominant
hierarchical_weighted,early_modern,411,1250,Bartolomeo d'Alviano,26.59236212786725,battle_dominant
hierarchical_weighted,early_modern,412,1254,Quizquiz,26.091752074182526,battle_dominant
hierarchical_weighted,early_modern,413,1267,Frederick Augustus Rutowsky,25.57869692532943,war_campaign_heavy
hierarchical_weighted,early_modern,414,1270,Oda Nobutada,25.179843826256715,battle_dominant
hierarchical_weighted,early_modern,415,1271,Maarten Schenck van Nydeggen,25.158857979502194,battle_dominant
hierarchical_weighted,early_modern,416,1293,Peter Tordenskjold,23.597974621766717,battle_dominant
hierarchical_weighted,early_modern,417,1296,Takigawa Kazumasu,23.502318204001952,battle_dominant
hierarchical_weighted,early_modern,418,1298,Maria Theresa,23.39388482186433,war_campaign_heavy
hierarchical_weighted,early_modern,419,1317,Lautaro,21.39263055148853,battle_dominant
hierarchical_weighted,early_modern,420,1323,Carl Ewald von Rönne,20.749511957052217,battle_dominant
hierarchical_weighted,early_modern,421,1332,Benjamin Lincoln,20.1860663738409,battle_dominant
hierarchical_weighted,early_modern,422,1334,Cığalazade Yusuf Sinan Pasha,20.02232796486091,war_campaign_heavy
hierarchical_weighted,early_modern,423,1337,"Thomas Arthur, comte de Lally",19.54355783308931,mixed_profile
hierarchical_weighted,early_modern,424,1346,Bhai Mohkam Singh,18.86603221083455,battle_dominant
hierarchical_weighted,early_modern,425,1347,Christian V of Denmark,18.52647632991703,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,1,2,Alexander Suvorov,93.78550512445096,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,2,3,Napoleon Bonaparte,93.12884333821377,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,3,6,Charles XIV John,87.82930697901415,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,4,7,Louis-Nicolas Davout,87.56979014153245,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,5,8,Jean Lannes,86.38518789653492,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,6,17,André Masséna,83.99109321620304,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,7,19,Mikhail Kutuzov,83.4219131283553,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,8,21,Louis-Gabriel Suchet,82.5721083455344,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,9,28,Peter Wittgenstein,81.57991703269889,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,10,32,Jean Victor Marie Moreau,81.06979014153245,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,11,45,Charles-Pierre Augereau,79.63579795021963,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,12,73,Fyodor Ushakov,77.32284040995607,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,13,94,Joseph Souham,74.82088823816497,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,14,105,Matvei Platov,74.12408491947292,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,15,114,"Édouard Mortier, Duke of Treviso",73.63311371400683,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,16,123,Claude-Victor Perrin,73.24780380673499,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,17,126,"Jean-Baptiste Drouet, Comte d'Erlon",72.92032698877502,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,18,140,François Joseph Lefebvre,71.95888238164959,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,19,158,William I of the Netherlands,70.71400683260127,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,20,161,Friedrich Wilhelm Freiherr von Bülow,70.63274768179599,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,21,170,Nikolay Kamensky,70.08699365544167,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,22,180,Laurent de Gouvion Saint-Cyr,69.63640800390435,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,23,185,Aleksey Yermolov,69.45985846754515,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,24,188,Sidney Smith,69.15239141044414,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,25,192,Michel Ney,68.97425573450464,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,26,194,Simón Bolívar,68.90361151781357,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,27,196,"Emmanuel de Grouchy, marquis de Grouchy",68.75683260126891,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,28,202,Joachim Murat,68.39153245485603,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,29,204,Jean-Baptiste Bessières,68.21693509028795,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,30,213,Alexander I of Russia,67.8457784285017,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,31,241,Manuel Belgrano,66.1515373352855,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,32,252,Karl Philipp von Wrede,65.66434846266472,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,33,258,"Archduke Charles, Duke of Teschen",65.12286481210346,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,34,269,Auguste de Marmont,64.65336749633968,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,35,271,Eugène de Beauharnais,64.39324060517325,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,36,274,Louis-Alexandre Berthier,64.30429477794047,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,37,279,Karađorđe Petrović,64.07296242069303,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,38,304,Gustav III,63.167764763299175,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,39,307,Jean-Mathieu-Philibert Sérurier,63.12713518789653,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,40,308,"Charles William Ferdinand, Duke of Brunswick",63.103953147877014,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,41,309,Jean-de-Dieu Soult,63.09943875061005,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,42,313,Gebhard Leberecht von Blücher,62.77989263055149,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,43,322,Étienne Maurice Gérard,62.30636896046853,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,44,329,Géraud Duroc,61.87493899463153,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,45,343,Louis Desaix,61.22437774524158,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,46,386,Ralph Abercromby,59.64519277696437,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,47,391,Yakov Kulnev,59.40934602244998,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,48,397,Pablo Morillo,59.24938994631527,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,49,416,Abbas Mirza,58.540019521717916,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,50,426,Mikhail Miloradovich,58.24170326988776,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,51,430,Andrew Jackson,57.912762323084436,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,52,447,Frederick William III of Prussia,57.346754514397276,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,53,460,Gustaf Mauritz Armfelt,56.83016105417277,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,54,465,"Francis II, Holy Roman Emperor",56.736090775988295,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,55,471,Jacques François Dugommier,56.61408003904343,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,56,473,Jean Nicolas Houchard,56.594558321132254,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,57,475,Stephen Decatur,56.568929965836986,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,58,477,Federico Gravina,56.5179355783309,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,59,485,Ivan Gudovich,56.037457296242074,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,60,495,"Friedrich Adolf, Count von Kalckreuth",55.76000488042948,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,61,508,Jean Reynier,55.33491947291361,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,62,511,Józef Poniatowski,55.27476817959981,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,63,513,Guillaume Brune,55.21242069302098,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,64,535,Prince Josias of Saxe-Coburg-Saalfeld,54.62884333821376,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,65,537,William Henry Harrison,54.57210834553442,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,66,540,Agha Mohammad Khan Qajar,54.500976085895566,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,67,548,Pyotr Bagration,54.27342606149342,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,68,550,Michael von Melas,54.167032698877506,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,69,561,Juan de Lángara,53.70314787701317,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,70,570,Domenico Pino,53.06710590531967,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,71,572,Paul Grenier,53.04087359687653,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,72,574,Dominique Vandamme,53.01110297706198,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,73,578,Étienne Macdonald,52.837847730600295,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,74,581,Joseph Bonaparte,52.75061005368473,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,75,589,Bon-Adrien Jeannot de Moncey,52.49597364568081,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,76,591,Charles XIII,52.41825280624695,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,77,595,José María Morelos,52.266715470961444,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,78,596,Friedrich Wilhelm von Buxhoeveden,52.24487554904832,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,79,612,Tipu Sultan,51.840653977550026,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,80,625,Jean-Baptiste Kléber,51.3862859931674,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,81,628,Wilhelm Derfelden,51.31820400195217,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,82,630,Jean-Charles Pichegru,51.243167398731096,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,83,637,Henri de la Rochejaquelein,51.00183016105418,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,84,641,Michael Andreas Barclay de Tolly,50.912762323084436,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,85,666,Jean-Baptiste Jourdan,50.04868228404099,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,86,668,Nicolas Oudinot,50.00719863347974,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,87,684,Antonio Ricardos,49.75122010736945,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,88,696,Lazare Hoche,49.2856271351879,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,89,698,"Nizam Ali Khan, Asaf Jah II",49.21644704734017,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,90,713,Georg Carl von Döbeln,48.68875061005369,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,91,717,Johan August Sandels,48.551000488042945,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,92,733,Jan Henryk Dąbrowski,47.82735480722303,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,93,736,Paul Kray,47.7110785749146,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,94,745,Carl Johan Adlercreutz,47.45009760858955,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,95,746,Levin August von Bennigsen,47.43167398731088,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,96,748,Jacques Lauriston,47.27037579306978,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,97,750,Magnus Gustav von Essen,47.252684236212794,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,98,752,Prince Friedrich Franz Xaver of Hohenzollern-Hechingen,47.21046852122986,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,99,759,Pavel Tsitsianov,46.8506588579795,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,100,768,George III,46.543177159590044,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,101,782,"François Sébastien Charles Joseph de Croix, Count of Clerfayt",46.20644216691069,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,102,784,Horace François Bastien Sébastiani de La Porta,46.028672523182045,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,103,803,"Hans Ernst Karl, Graf von Zieten",45.307833089311856,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,104,807,Jacob Brown,45.23596876525134,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,105,814,Charles François Dumouriez,44.95766227428014,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,106,817,Charles de Bonchamps,44.90653977550025,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,107,818,Louis Marie de Lescure,44.90653977550025,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,108,831,"Prince Frederick, Duke of York and Albany",44.55539287457296,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,109,834,Andrei Rosenberg,44.3639580283065,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,110,838,Charles Aimé de Royrand,44.213640800390436,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,111,842,François Étienne de Kellermann,44.08699365544168,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,112,853,Alexander Tormasov,43.65959004392386,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,113,861,Fath-Ali Shah Qajar,43.18130795510005,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,114,878,François de Charette,42.82784285017081,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,115,883,Eberhard von Vegesack,42.64250854075159,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,116,896,"Maximilian, Count of Merveldt",42.295876037091254,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,117,899,Friedrich Graf Kleist von Nollendorf,42.095046364080034,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,118,901,Antoine Charles Louis de Lasalle,42.03355295265983,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,119,906,Félix María Calleja del Rey,41.80807711078575,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,120,930,Tadeusz Kościuszko,40.55966325036603,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,121,932,Pierre Dupont de l'Étang,40.48535871156662,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,122,940,Herman Willem Daendels,40.13177159590044,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,123,945,Peter Karl Ott von Bátorkéz,40.04575402635432,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,124,953,"Johann I Joseph, Prince of Liechtenstein",39.65068326012689,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,125,955,Honoré Charles Reille,39.60834553440703,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,126,961,Hurshid Pasha,39.37640312347486,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,127,984,Fateh Khan Barakzai,38.448511469009276,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,128,990,Carl Olof Cronstedt,38.356271351878966,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,129,994,Bogislav Friedrich Emanuel von Tauentzien,38.127623230844314,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,130,1001,József Alvinczi,37.892020497803806,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,131,1003,François Séverin Marceau,37.870790629575396,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,132,1012,Heinrich von Bellegarde,37.53867740361152,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,133,1025,Ludwig von Wallmoden-Gimborn,37.25158613958028,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,134,1033,Yashwantrao Holkar,37.110297706198146,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,135,1046,Grand Duke Konstantin Pavlovich of Russia,36.84785261102977,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,136,1053,Barthélemy Louis Joseph Schérer,36.64324060517326,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,137,1054,Baji Rao II,36.6267691556857,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,138,1058,Mariano Matamoros y Guridi,36.45595412396291,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,139,1082,Alexander Ivanovich Ostermann-Tolstoy,35.22108345534407,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,140,1084,Fabian Gottlieb von der Osten-Sacken,35.18679843826257,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,141,1094,"Enrique O'Donnell, Conde de La Bisbal",34.812347486578815,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,142,1095,Jean-Nicolas Stofflet,34.79563201561738,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,143,1104,Claude Lecourbe,34.592606149341144,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,144,1110,Franjo Jelačić,34.35102489019033,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,145,1121,Archduke John of Austria,33.82393850658858,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,146,1128,Gregorio García de la Cuesta,33.4657149829185,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,147,1135,Dagobert Sigmund von Wurmser,33.25207418252806,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,148,1137,Michelangelo Alessandro Colli-Marchi,33.14494875549048,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,149,1142,"Friedrich Ludwig, Prince of Hohenlohe-Ingelfingen",33.03330893118594,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,150,1151,Michael von Kienmayer,32.45473401659346,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,151,1170,Johann Peter Beaulieu,31.475475841874086,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,152,1171,Ignacio López Rayón,31.469863347974623,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,153,1175,Daulat Rao Sindhia,31.301366520253783,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,154,1201,Józef Zajączek,29.656783796974135,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,155,1207,"Friedrich Wilhelm, Fürst zu Hohenlohe-Kirchberg",29.45497803806735,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,156,1222,Ferdinand von Wintzingerode,28.229258174719376,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,157,1232,William I of Württemberg,27.768545632015613,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,158,1246,Jacques-François Menou,26.75012201073695,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,159,1248,Joaquín Blake,26.69570522205954,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,160,1251,Raghoji II of Nagpur,26.43289409468033,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,161,1252,Friedrich Freiherr von Hotze,26.412762323084433,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,162,1258,Dmitry Dokhturov,25.92020497803807,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,163,1260,Nikolay Raevsky,25.863591996095657,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,164,1261,"Maximilian Anton Karl, Count Baillet de Latour",25.781722791605663,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,165,1268,Franz Petrasch,25.273060029282576,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,166,1269,Johann von Hiller,25.231454367984384,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,167,1278,Maximilien Sébastien Foy,24.913006344558323,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,168,1279,Josef Philipp Vukassovich,24.82088823816496,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,169,1282,François Joseph Westermann,24.625305026842362,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,170,1283,Johann von Thielmann,24.448755490483162,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,171,1284,Dmitry Golitsyn,24.42581747193753,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,172,1286,Jérôme Bonaparte,24.270619814543675,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,173,1290,Antonio González de Balcarce,23.93069790141532,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,174,1292,Frederick VI of Denmark,23.64521229868229,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,175,1299,Jean-Andoche Junot,23.278794533918983,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,176,1304,John Forbes,23.089189848706685,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,177,1315,Karl Mack von Leiberich,21.552952659834066,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,178,1330,Gustav IV Adolf,20.33642264519278,war_campaign_heavy
hierarchical_weighted,revolutionary_napoleonic,179,1343,Anton Lipthay de Kisfalud,19.041849682772085,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,180,1354,John Murphy,17.31381161542216,battle_dominant
hierarchical_weighted,revolutionary_napoleonic,181,1356,Stanisław Mokronowski,16.499145924841386,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,182,1357,"Luis Fermín de Carvajal, Conde de la Unión",16.490727183992192,mixed_profile
hierarchical_weighted,revolutionary_napoleonic,183,1363,Anton Wilhelm von L'Estocq,15.531722791605663,battle_dominant
hierarchical_weighted,world_wars,1,4,Douglas MacArthur,88.78794533918985,mixed_profile
hierarchical_weighted,world_wars,2,15,Stepa Stepanović,84.1672767203514,mixed_profile
hierarchical_weighted,world_wars,3,20,Živojin Mišić,83.14824304538799,mixed_profile
hierarchical_weighted,world_wars,4,33,Aleksandr Vasilevsky,80.88958028306492,operation_heavy
hierarchical_weighted,world_wars,5,35,Enver Pasha,80.59821864324061,war_campaign_heavy
hierarchical_weighted,world_wars,6,36,William Halsey Jr.,80.47755002440215,mixed_profile
hierarchical_weighted,world_wars,7,37,Bernard Montgomery,80.45680819912151,mixed_profile
hierarchical_weighted,world_wars,8,39,Dwight D. Eisenhower,80.21132259638848,mixed_profile
hierarchical_weighted,world_wars,9,40,Holland M. Smith,80.13689604685212,mixed_profile
hierarchical_weighted,world_wars,10,50,Heinz Guderian,79.3063689604685,battle_dominant
hierarchical_weighted,world_wars,11,56,Walter Krueger,78.59248413860419,battle_dominant
hierarchical_weighted,world_wars,12,59,Oscar Griswold,78.3433382137628,mixed_profile
hierarchical_weighted,world_wars,13,61,Nikolai Vatutin,78.22816007808687,operation_heavy
hierarchical_weighted,world_wars,14,64,Marc Mitscher,78.17532942898974,operation_heavy
hierarchical_weighted,world_wars,15,65,Hubert Gough,78.1270131771596,battle_dominant
hierarchical_weighted,world_wars,16,67,Thomas C. Kinkaid,77.68155197657393,mixed_profile
hierarchical_weighted,world_wars,17,71,Rodion Malinovsky,77.49145924841386,operation_heavy
hierarchical_weighted,world_wars,18,81,Fyodor Tolbukhin,76.64763299170328,operation_heavy
hierarchical_weighted,world_wars,19,88,Joseph Stalin,75.54197169350904,mixed_profile
