rank,score_normalized,score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags
1,95.23523670082967,elite,acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,early_modern,34,15,0,2,17,25,0.7352941176470589,0.6051995057369856,99.85358711566617,90.56857003416302,96.5592972181552,97.9502196193265,99.0117130307467,49.194729136163986,45,0.31972789115646255,war_campaign_heavy,
2,93.78550512445096,elite,acmd_48ef72a8fdfd,Alexander Suvorov,https://en.wikipedia.org/wiki/Alexander_Suvorov,revolutionary_napoleonic,24,18,0,1,5,20,0.8333333333333334,0.588291836745161,99.78038067349927,90.15373352855052,87.70131771595901,97.43777452415813,83.08931185944363,74.23133235724744,28,0.11330049261083742,battle_dominant,
3,93.12884333821377,elite,acmd_dba8ec42eadd,Napoleon Bonaparte,https://en.wikipedia.org/wiki/Napoleon,revolutionary_napoleonic,74,63,0,6,5,62,0.8378378378378378,0.5075910421354246,98.46266471449488,90.59297218155199,80.30746705710102,100.0,96.04685212298682,72.32796486090776,22,0.07045370711914423,battle_dominant,
4,88.78794533918985,very_strong,acmd_0718c2b706e8,Douglas MacArthur,https://en.wikipedia.org/wiki/Douglas_MacArthur,world_wars,38,18,5,13,2,33,0.868421052631579,0.46225591949509176,95.31478770131771,95.91264031234749,52.19619326500732,99.26793557833089,99.85358711566617,74.15812591508053,10,0.3803786574870912,mixed_profile,
5,88.7747681795998,very_strong,acmd_36041001b0b5,Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,early_modern,21,8,0,1,12,11,0.5238095238095238,0.49602866869699647,98.38945827232797,73.32845290385553,87.70131771595901,90.77598828696925,95.93704245973646,46.120058565153734,28,0.37254901960784315,war_campaign_heavy,
6,87.82930697901415,very_strong,acmd_7305f32ff4a6,Charles XIV John,https://en.wikipedia.org/wiki/Charles_XIV_John,revolutionary_napoleonic,27,16,0,3,8,21,0.7777777777777778,0.5344861177889968,99.34114202049781,73.32845290385553,71.63250366032212,97.2181551976574,93.59443631039531,59.443631039531475,18,0.19597989949748745,mixed_profile,
7,87.56979014153245,very_strong,acmd_6c87ea380ff8,Louis-Nicolas Davout,https://en.wikipedia.org/wiki/Louis-Nicolas_Davout,revolutionary_napoleonic,25,19,0,3,3,21,0.84,0.4897827509963775,97.36456808199122,71.24206930209859,80.30746705710102,97.80380673499268,84.33382137628112,65.51976573938506,22,0.1131855309218203,battle_dominant,
8,86.38518789653492,very_strong,acmd_c1296858a3ca,Jean Lannes,https://en.wikipedia.org/wiki/Jean_Lannes,revolutionary_napoleonic,29,24,0,1,4,26,0.896551724137931,0.6315605997223246,99.9267935578331,73.56027330405075,60.57833089311859,98.75549048316252,72.98682284040996,84.11420204978039,13,0.06523855890944498,battle_dominant,
9,85.69241093216202,very_strong,acmd_8859ec6c1865,Babur,https://en.wikipedia.org/wiki/Babur,early_modern,16,11,0,2,3,8,0.5,0.36740698574329683,86.82284040995609,89.06783796974133,93.5212298682284,91.10541727672035,81.14934114202049,20.021961932650072,35,0.16349809885931557,mixed_profile,
10,85.41752074182527,very_strong,acmd_57806d8d6048,Subutai,https://en.wikipedia.org/wiki/Subutai,medieval,14,12,0,1,1,11,0.7857142857142857,0.4448413687797877,94.87554904831626,72.0473401659346,91.8740849194729,90.92240117130308,47.80380673499268,64.31185944363104,32,0.06976744186046512,battle_dominant,
11,84.95448999511957,very_strong,acmd_fe8dcb104442,"Maurice, Prince of Orange",https://en.wikipedia.org/wiki/Maurice%2C_Prince_of_Orange,early_modern,39,34,0,0,5,33,0.8461538461538461,0.40617765383841475,91.94729136163983,59.27281600780868,94.25329428989751,99.48755490483163,74.37774524158127,79.35578330893118,36,0.04895104895104895,battle_dominant,
12,84.87384089799902,very_strong,acmd_511cecdfe383,"Henri de La Tour d'Auvergne, Viscount of Turenne",https://en.wikipedia.org/wiki/Henri_de_La_Tour_d%27Auvergne%2C_Viscount_of_Turenne,early_modern,23,17,0,0,6,12,0.5217391304347826,0.47307092495954295,96.99853587115666,58.735968765251336,94.87554904831626,96.63250366032212,76.79355783308931,24.37774524158126,37,0.10171730515191545,battle_dominant,
13,84.83064909712056,very_strong,acmd_edb3bda06f61,Emperor Taizong of Tang,https://en.wikipedia.org/wiki/Emperor_Taizong_of_Tang,medieval,11,4,0,5,2,9,0.8181818181818182,0.41123746418456303,92.24011713030747,70.04636408003904,90.99560761346999,70.09516837481698,91.50805270863836,79.09956076134699,31,0.46308724832214765,war_campaign_heavy,
14,84.75695461200587,very_strong,acmd_fd2e1c53437f,Flavius Aetius,https://en.wikipedia.org/wiki/Flavius_Aetius,ancient,13,6,0,1,6,9,0.6923076923076923,0.48591260058878377,97.2181551976574,68.22840409956076,85.57833089311859,77.0497803806735,86.45680819912153,40.849194729136165,26,0.30635838150289013,war_campaign_heavy,
15,84.1672767203514,very_strong,acmd_68b351fa3ab7,Stepa Stepanović,https://en.wikipedia.org/wiki/Stepa_Stepanovi%C4%87,world_wars,14,6,3,2,3,8,0.5714285714285714,0.49230769230769234,97.84040995607613,93.08199121522694,40.849194729136165,85.28550512445095,95.46120058565154,28.47730600292826,6,0.4312796208530805,mixed_profile,
16,84.11847242557344,very_strong,acmd_6098828ef6a4,Petar Bojović,https://en.wikipedia.org/wiki/Petar_Bojovi%C4%87,long_nineteenth_century,11,4,3,1,3,8,0.7272727272727273,0.4923076923076923,97.47437774524158,91.8862859931674,40.849194729136165,73.46266471449488,94.14348462664715,68.88726207906296,6,0.5,mixed_profile,higher_level_dependent
17,83.99109321620304,very_strong,acmd_9506d32c4783,André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,revolutionary_napoleonic,46,40,0,2,4,37,0.8043478260869565,0.4083750616212064,92.02049780380673,73.98731088335774,69.87554904831626,99.85358711566617,77.45241581259151,66.76427525622255,17,0.04648390941597139,battle_dominant,
18,83.71364080039042,very_strong,acmd_4eeecd36522d,"Sébastien Le Prestre, Marquis of Vauban",https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre%2C_Marquis_of_Vauban,early_modern,16,13,0,0,3,12,0.75,0.5647058823529413,99.56076134699853,51.43972669594924,89.86090775988286,92.89897510980967,53.989751098096626,65.37335285505125,30,0.07473309608540923,battle_dominant,
19,83.4219131283553,very_strong,acmd_d687b502db52,Mikhail Kutuzov,https://en.wikipedia.org/wiki/Mikhail_Kutuzov,revolutionary_napoleonic,16,10,0,0,6,11,0.6875,0.42065932444253645,92.97218155197658,72.19375305026841,80.30746705710102,89.16544655929722,80.01464128843338,34.55344070278185,22,0.17355371900826444,mixed_profile,
20,83.14824304538799,very_strong,acmd_a33c5f70ac13,Živojin Mišić,https://en.wikipedia.org/wiki/%C5%BDivojin_Mi%C5%A1i%C4%87,world_wars,11,5,3,2,1,8,0.7272727272727273,0.49230769230769234,97.84040995607613,93.08199121522694,36.749633967789165,77.89165446559298,93.33821376281112,40.043923865300144,5,0.43502824858757067,mixed_profile,
21,82.5721083455344,very_strong,acmd_680356dbc48c,Louis-Gabriel Suchet,https://en.wikipedia.org/wiki/Louis-Gabriel_Suchet,revolutionary_napoleonic,21,18,0,1,2,19,0.9047619047619048,0.4179911598420251,92.67935578330894,68.22840409956076,69.87554904831626,96.92532942898976,61.420204978038065,84.04099560761347,17,0.06493506493506493,battle_dominant,
22,82.42606149341141,very_strong,acmd_231817819511,Nader Shah,https://en.wikipedia.org/wiki/Nader_Shah,early_modern,31,17,0,6,8,20,0.6451612903225806,0.36631046838386244,86.67642752562226,73.79209370424597,74.08491947291361,98.02342606149341,98.09663250366032,46.5592972181552,19,0.2552026286966046,mixed_profile,
23,82.40690580771107,very_strong,acmd_47eb5a60d69d,Ivan Sirko,https://en.wikipedia.org/wiki/Ivan_Sirko,early_modern,16,10,0,1,5,5,0.3125,0.3293644970893464,79.50219619326501,89.06783796974133,98.9385065885798,89.53147877013177,83.08931185944363,0.951683748169839,162,0.18699186991869915,mixed_profile,
24,82.33577354807224,very_strong,acmd_f47199d981fc,Stanisław Żółkiewski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_%C5%BB%C3%B3%C5%82kiewski,early_modern,15,11,0,0,4,10,0.6666666666666666,0.4581702495241038,95.2415812591508,58.735968765251336,85.57833089311859,89.93411420204977,65.99560761346999,48.49926793557833,26,0.1129032258064516,battle_dominant,
25,81.99267935578331,very_strong,acmd_e2706a9115a1,Abbas the Great,https://en.wikipedia.org/wiki/Abbas_the_Great,early_modern,15,6,0,1,8,11,0.7333333333333333,0.37455181897892453,87.26207906295754,73.02342606149341,78.62371888726209,81.03953147877013,91.06881405563689,68.96046852122987,21,0.3582887700534759,war_campaign_heavy,
26,81.72425573450464,very_strong,acmd_b11217dd158b,Mehmed II,https://en.wikipedia.org/wiki/Mehmed_II,medieval,25,19,0,1,5,18,0.72,0.3431452724179106,80.96632503660322,73.98731088335774,92.82576866764275,97.65739385065886,79.06295754026354,51.46412884333821,34,0.09631391200951249,battle_dominant,
27,81.61688628599315,very_strong,acmd_9f7dff80cfa8,Aurangzeb,https://en.wikipedia.org/wiki/Aurangzeb,early_modern,16,8,0,1,7,11,0.6875,0.3270238908507156,79.28257686676427,73.56027330405075,97.80380673499268,86.34699853587115,88.79941434846266,64.86090775988286,59,0.2727272727272727,mixed_profile,
28,81.57991703269889,very_strong,acmd_be0dead43626,Peter Wittgenstein,https://en.wikipedia.org/wiki/Peter_Wittgenstein,revolutionary_napoleonic,18,14,0,2,2,15,0.8333333333333334,0.3463176880639748,81.03953147877013,86.48121034651048,76.53733528550512,93.88726207906296,69.65592972181553,69.1800878477306,20,0.09822866344605474,battle_dominant,
29,81.33028306490972,very_strong,acmd_92915a68e51e,Jassa Singh Ahluwalia,https://en.wikipedia.org/wiki/Jassa_Singh_Ahluwalia,early_modern,13,10,0,1,2,7,0.5384615384615384,0.39238316289631914,88.43338213762812,70.04636408003904,93.5212298682284,87.0424597364568,61.420204978038065,27.708638360175698,35,0.1111111111111111,battle_dominant,
30,81.24255734504636,very_strong,acmd_4ed31628d983,Belisarius,https://en.wikipedia.org/wiki/Belisarius,medieval,19,15,0,0,4,18,0.9473684210526315,0.3798366712247486,87.77452415812591,55.75890678379697,90.99560761346999,94.8389458272328,65.99560761346999,87.48169838945827,31,0.08536585365853659,battle_dominant,
31,81.18606637384092,very_strong,acmd_2bff122dc563,Date Masamune,https://en.wikipedia.org/wiki/Date_Masamune,early_modern,8,6,0,1,1,7,0.875,0.4863140039236744,97.2913616398243,65.72718399219131,88.76281112737921,61.71303074670571,31.515373352855054,72.07174231332357,29,0.09433962264150944,battle_dominant,
32,81.06979014153245,very_strong,acmd_8ff67c26331f,Jean Victor Marie Moreau,https://en.wikipedia.org/wiki/Jean_Victor_Marie_Moreau,revolutionary_napoleonic,25,22,0,1,2,21,0.84,0.3629501297798954,86.3836017569546,73.32845290385553,74.08491947291361,98.16983894582724,61.420204978038065,72.91361639824304,19,0.053763440860215055,battle_dominant,
33,80.88958028306492,very_strong,acmd_73305bd7a7e8,Aleksandr Vasilevsky,https://en.wikipedia.org/wiki/Aleksandr_Vasilevsky,world_wars,15,4,7,2,2,10,0.6666666666666666,0.5333333333333333,99.12152269399708,73.63347974621767,31.36896046852123,84.5900439238653,98.5358711566618,62.04245973645681,4,0.6078431372549019,operation_heavy,higher_level_dependent
34,80.71205466081014,very_strong,acmd_3fe0c4409371,Ivan Paskevich,https://en.wikipedia.org/wiki/Ivan_Paskevich,long_nineteenth_century,9,5,0,0,4,8,0.8888888888888888,0.447397484825839,95.02196193265007,70.37579306979013,74.08491947291361,59.55344070278185,65.99560761346999,71.2298682284041,19,0.21875,mixed_profile,
35,80.59821864324061,very_strong,acmd_9532eb3afefd,Enver Pasha,https://en.wikipedia.org/wiki/Enver_Pasha,world_wars,19,7,1,5,6,11,0.5789473684210527,0.34831204928757836,81.4787701317716,95.55880917520743,54.94143484626647,90.51976573938506,97.84040995607613,41.434846266471446,11,0.4466403162055336,war_campaign_heavy,
36,80.47755002440215,very_strong,acmd_a7774742b0eb,William Halsey Jr.,https://en.wikipedia.org/wiki/William_Halsey_Jr.,world_wars,16,5,4,7,0,13,0.8125,0.5777777777777778,99.70717423133236,72.63299170326988,24.45095168374817,88.94582723279647,99.0117130307467,64.49487554904832,3,0.5850622406639004,mixed_profile,higher_level_dependent
37,80.45680819912151,very_strong,acmd_73ed44aa1867,Bernard Montgomery,https://en.wikipedia.org/wiki/Bernard_Montgomery,world_wars,20,8,7,5,0,13,0.65,0.4790450851644836,97.07174231332357,73.02342606149341,36.749633967789165,93.63103953147876,99.26793557833089,33.45534407027819,5,0.4762684124386252,mixed_profile,
38,80.29636408003903,very_strong,acmd_cf14a194e3dc,Mahmud Pasha Angelović,https://en.wikipedia.org/wiki/Mahmud_Pasha_Angelovi%C4%87,medieval,11,9,0,1,1,9,0.8181818181818182,0.40837969602178015,92.09370424597365,72.0473401659346,69.87554904831626,83.16251830161055,47.80380673499268,69.47291361639824,17,0.09090909090909091,battle_dominant,
39,80.21132259638848,very_strong,acmd_8cc431cd8376,Dwight D. Eisenhower,https://en.wikipedia.org/wiki/Dwight_D._Eisenhower,world_wars,15,4,4,3,4,11,0.7333333333333333,0.38522244511541953,88.14055636896046,94.86334797462177,36.749633967789165,82.2108345534407,97.58418740849196,49.670571010248906,5,0.5822454308093995,mixed_profile,higher_level_dependent
40,80.13689604685212,very_strong,acmd_84e49cdfe5d1,Holland M. Smith,https://en.wikipedia.org/wiki/Holland_Smith,world_wars,8,5,0,3,0,8,1.0,0.49230769230769234,97.84040995607613,42.496339677891655,88.76281112737921,61.82284040995608,72.69399707174232,93.77745241581259,29,0.2481203007518797,mixed_profile,
41,80.11603221083455,very_strong,acmd_51ac35eb96a8,"Alexander Farnese, Duke of Parma",https://en.wikipedia.org/wiki/Alexander_Farnese%2C_Duke_of_Parma,early_modern,20,17,0,0,3,16,0.8,0.4679323299491628,96.85212298682285,56.95461200585651,63.06734992679356,95.8272327964861,53.989751098096626,71.48609077598829,14,0.058171745152354556,battle_dominant,
42,79.99194729136163,strong,acmd_52b260aad01c,Carlos Coloma,https://en.wikipedia.org/wiki/Carlos_Coloma,early_modern,7,5,0,1,1,6,0.8571428571428571,0.43636363636363634,94.21669106881406,62.042459736456806,92.3865300146413,51.3909224011713,47.80380673499268,83.01610541727672,33,0.15254237288135591,battle_dominant,
43,79.7249877989263,strong,acmd_8e02c61ad395,Radomir Putnik,https://en.wikipedia.org/wiki/Radomir_Putnik,long_nineteenth_century,11,5,1,2,3,7,0.6363636363636364,0.46666666666666673,96.19326500732065,91.8862859931674,24.45095168374817,72.84040995607613,88.46998535871157,45.02196193265007,3,0.37106918238993714,mixed_profile,
44,79.67238286969256,strong,acmd_97d6fe912357,Qasem Soleimani,https://en.wikipedia.org/wiki/Qasem_Soleimani,contemporary,13,6,3,2,2,4,0.3076923076923077,0.39825573387404223,88.72620790629576,97.62079062957541,67.67935578330894,84.44363103953148,94.65592972181553,3.4773060029282576,16,0.411764705882353,mixed_profile,sparse_higher_level_evidence
45,79.63579795021963,strong,acmd_e57884ddb832,Charles-Pierre Augereau,https://en.wikipedia.org/wiki/Charles-Pierre_Augereau,revolutionary_napoleonic,32,23,0,4,5,28,0.875,0.3073741931247147,77.30600292825768,73.71888726207906,76.53733528550512,99.12152269399708,92.53294289897511,78.98975109809663,20,0.13776944704779756,battle_dominant,
46,79.57686676427525,strong,acmd_8a9267fb6cd4,John III Sobieski,https://en.wikipedia.org/wiki/John_III_Sobieski,early_modern,13,10,0,0,3,10,0.7692307692307693,0.456896626652499,95.16837481698389,56.95461200585651,74.08491947291361,86.56661786237188,53.989751098096626,58.78477306002928,19,0.09502262443438912,battle_dominant,
47,79.50341630063447,strong,acmd_e2d4eedc368b,Yamagata Aritomo,https://en.wikipedia.org/wiki/Yamagata_Aritomo,long_nineteenth_century,10,6,0,0,4,7,0.7,0.46666666666666673,96.19326500732065,53.940946803318695,85.57833089311859,69.80234260614934,65.99560761346999,41.288433382137626,26,0.18918918918918917,mixed_profile,
48,79.49524158125917,strong,acmd_2ed09394c0e3,Khalid ibn al-Walid,https://en.wikipedia.org/wiki/Khalid_ibn_al-Walid,medieval,40,39,0,0,1,32,0.8,0.6586936289975223,100.0,59.55344070278184,60.57833089311859,99.63396778916544,19.03367496339678,59.80966325036603,13,0.008894536213468869,battle_dominant,
49,79.31100536847242,strong,acmd_632d6e1b916a,Amr ibn al-As,https://en.wikipedia.org/wiki/Amr_ibn_al-As,medieval,13,12,0,0,1,8,0.6153846153846154,0.49230769230769234,97.84040995607613,51.43972669594924,91.8740849194729,89.6778916544656,19.03367496339678,27.59882869692533,32,0.02834008097165992,battle_dominant,
50,79.3063689604685,strong,acmd_728cd65a1773,Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,world_wars,12,12,0,0,0,8,0.6666666666666666,0.42382514989236825,93.19180087847731,59.114202049780374,98.9385065885798,88.76281112737921,4.978038067349927,38.28696925329429,1617,0.0,battle_dominant,
51,79.15751586139581,strong,acmd_041804c2e06c,Peng Dehuai,https://en.wikipedia.org/wiki/Peng_Dehuai,cold_war,20,11,5,3,1,9,0.45,0.30399877955618454,76.93997071742314,90.06832601268911,71.63250366032212,93.77745241581259,95.16837481698389,17.20351390922401,18,0.28571428571428575,mixed_profile,
52,79.12042459736456,strong,acmd_6708954ecbb0,Jan Karol Chodkiewicz,https://en.wikipedia.org/wiki/Jan_Karol_Chodkiewicz,early_modern,16,12,0,0,4,10,0.625,0.40447533337145114,91.8740849194729,57.759882869692525,76.53733528550512,91.8740849194729,65.99560761346999,39.934114202049784,20,0.1044776119402985,battle_dominant,
53,79.0933382137628,strong,acmd_59f41bf60d8d,Ōyama Iwao,https://en.wikipedia.org/wiki/%C5%8Cyama_Iwao,long_nineteenth_century,10,8,0,0,2,8,0.8,0.49230769230769234,97.84040995607613,42.496339677891655,94.87554904831626,77.45241581259151,37.88433382137628,57.906295754026345,37,0.08045977011494253,battle_dominant,
54,78.75341630063446,strong,acmd_ac43c188bcf2,Baybars,https://en.wikipedia.org/wiki/Baybars,medieval,10,9,0,0,1,8,0.8,0.49230769230769245,98.24304538799414,47.75500244021473,86.6398243045388,81.03953147877013,19.03367496339678,68.77745241581259,27,0.0374331550802139,battle_dominant,
55,78.59407027818449,strong,acmd_c20a0fb9c9f2,Theodoros Kolokotronis,https://en.wikipedia.org/wiki/Theodoros_Kolokotronis,long_nineteenth_century,8,5,0,1,2,7,0.875,0.46666666666666673,96.19326500732065,67.24011713030747,65.19033674963397,56.22254758418741,61.420204978038065,69.32650073206442,15,0.2,mixed_profile,
56,78.59248413860419,strong,acmd_9acc0b2c5ac1,Walter Krueger,https://en.wikipedia.org/wiki/Walter_Krueger,world_wars,12,9,2,1,0,11,0.9166666666666666,0.55,99.45095168374817,71.24206930209859,17.240117130307468,86.74963396778917,81.14934114202049,86.53001464128843,2,0.19282511210762335,battle_dominant,
57,78.57576866764275,strong,acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,medieval,9,7,0,1,1,6,0.6666666666666666,0.4363636363636363,93.63103953147876,62.042459736456806,81.80819912152269,72.51098096632504,47.80380673499268,41.0688140556369,23,0.11392405063291139,battle_dominant,
58,78.38506588579796,strong,acmd_2fafacf373d3,Charat Singh,https://en.wikipedia.org/wiki/Charat_Singh,early_modern,13,10,0,1,2,6,0.46153846153846156,0.36044543737950624,86.3103953147877,68.22840409956076,85.57833089311859,87.0424597364568,61.420204978038065,16.83748169838946,26,0.1111111111111111,battle_dominant,
59,78.3433382137628,strong,acmd_26da5f8ce7fd,Oscar Griswold,https://en.wikipedia.org/wiki/Oscar_Griswold,world_wars,10,5,1,4,0,10,1.0,0.5333333333333333,99.12152269399708,68.22840409956076,24.45095168374817,73.46266471449488,88.79941434846266,93.77745241581259,3,0.375,mixed_profile,
60,78.28343094192289,strong,acmd_d7b7bb3c084e,Genghis Khan,https://en.wikipedia.org/wiki/Genghis_Khan,medieval,14,12,0,1,1,13,0.9285714285714286,0.2574254396109292,68.22840409956076,86.48121034651048,98.9385065885798,90.92240117130308,47.80380673499268,87.07906295754026,603,0.06976744186046512,battle_dominant,
61,78.22816007808687,strong,acmd_b0bb8531c63e,Nikolai Vatutin,https://en.wikipedia.org/wiki/Nikolai_Vatutin,world_wars,17,8,8,1,0,14,0.8235294117647058,0.43787619069337963,94.80234260614934,70.04636408003904,24.45095168374817,92.3865300146413,98.02342606149341,69.25329428989751,3,0.41818181818181815,operation_heavy,
62,78.22755002440215,strong,acmd_429b31f5c5fd,Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,medieval,10,7,0,0,3,8,0.8,0.3945724006166946,88.57979502196194,51.43972669594924,95.71742313323573,74.30453879941435,53.989751098096626,76.28111273792094,39,0.13043478260869562,battle_dominant,
63,78.17813567593947,strong,acmd_4b49a6c530a7,Peter the Great,https://en.wikipedia.org/wiki/Peter_the_Great,early_modern,15,7,0,1,7,14,0.9333333333333333,0.3273710402000105,79.35578330893118,72.0473401659346,74.08491947291361,83.38213762811128,88.79941434846266,81.99121522693997,19,0.3,war_campaign_heavy,
64,78.17532942898974,strong,acmd_9df58590694b,Marc Mitscher,https://en.wikipedia.org/wiki/Marc_Mitscher,world_wars,10,2,5,3,0,9,0.9,0.5142857142857143,98.79209370424597,68.22840409956076,24.45095168374817,70.97364568081991,97.84040995607613,85.94436310395315,3,0.738562091503268,operation_heavy,higher_level_dependent
65,78.1270131771596,strong,acmd_31e8258ee555,Hubert Gough,https://en.wikipedia.org/wiki/Hubert_Gough,world_wars,22,19,3,0,0,14,0.6363636363636364,0.3543680368577694,81.84480234260614,74.78038067349927,69.87554904831626,97.58418740849196,78.55051244509517,34.69985358711566,17,0.09523809523809523,battle_dominant,
66,77.9937774524158,strong,acmd_9abc9d454029,Abu Ubayda ibn al-Jarrah,https://en.wikipedia.org/wiki/Abu_Ubayda_ibn_al-Jarrah,medieval,13,11,0,1,1,11,0.8461538461538461,0.4847119573634871,97.14494875549047,50.80527086383602,63.06734992679356,88.50658857979502,47.80380673499268,73.46266471449488,14,0.07563025210084033,battle_dominant,
67,77.68155197657393,strong,acmd_80f7636b3e8b,Thomas C. Kinkaid,https://en.wikipedia.org/wiki/Thomas_C._Kinkaid,world_wars,11,5,2,4,0,9,0.8181818181818182,0.5142857142857142,98.68228404099561,68.22840409956076,24.45095168374817,77.81844802342606,93.15519765739386,64.7510980966325,3,0.4318181818181818,mixed_profile,
68,77.56490971205467,strong,acmd_d53c51d2e48c,Maharaja Ranjit Singh,https://en.wikipedia.org/wiki/Ranjit_Singh,long_nineteenth_century,12,8,0,0,4,8,0.6666666666666666,0.3345977320539142,80.01464128843338,67.33772571986334,94.87554904831626,81.51537335285505,65.99560761346999,43.70424597364568,37,0.14893617021276595,mixed_profile,
69,77.55661298194241,strong,acmd_da0c826dffb0,Publius Cornelius Scipio,https://en.wikipedia.org/wiki/Scipio_Africanus,ancient,9,7,0,0,2,8,0.8888888888888888,0.49230769230769234,97.84040995607613,31.564177647632988,98.9385065885798,71.41288433382138,37.88433382137628,74.0117130307467,417,0.0909090909090909,battle_dominant,
70,77.49975597852611,strong,acmd_fc30390092d7,Lala Mustafa Pasha,https://en.wikipedia.org/wiki/Lala_Mustafa_Pasha,early_modern,6,2,0,0,4,6,1.0,0.4218604385833326,93.04538799414348,64.18984870668618,97.07174231332357,5.197657393850659,65.99560761346999,93.77745241581259,49,0.4117647058823529,war_campaign_heavy,
71,77.49145924841386,strong,acmd_0cf8151e7cf9,Rodion Malinovsky,https://en.wikipedia.org/wiki/Rodion_Malinovsky,world_wars,22,8,13,0,1,15,0.6818181818181818,0.4464656003256581,94.94875549048317,71.24206930209859,24.45095168374817,94.69253294289898,99.56076134699853,35.13909224011713,3,0.510703363914373,operation_heavy,higher_level_dependent
72,77.41032210834554,strong,acmd_f139eafb6ef9,Qutb ud-Din Aibak,https://en.wikipedia.org/wiki/Qutb_ud-Din_Aibak,medieval,8,7,0,1,0,7,0.875,0.4666666666666668,96.74231332357247,42.496339677891655,90.99560761346999,70.38799414348462,29.39238653001464,73.13323572474377,31,0.07284768211920531,battle_dominant,
73,77.32284040995607,strong,acmd_677efdd9158a,Fyodor Ushakov,https://en.wikipedia.org/wiki/Fyodor_Ushakov,revolutionary_napoleonic,9,5,0,1,3,6,0.6666666666666666,0.43636363636363634,94.21669106881406,78.47730600292824,52.19619326500732,57.10102489019033,63.21376281112738,47.43777452415813,10,0.20948616600790512,mixed_profile,
74,77.23267447535383,strong,acmd_eec0f4ec373e,Francis Vere,https://en.wikipedia.org/wiki/Francis_Vere,early_modern,19,18,0,0,1,17,0.8947368421052632,0.41935647801281284,92.89897510980967,55.75890678379697,67.67935578330894,96.26647144948755,19.03367496339678,83.89458272327965,16,0.019073569482288825,battle_dominant,
75,77.06161542215715,strong,acmd_882696f48db2,Hari Singh Nalwa,https://en.wikipedia.org/wiki/Hari_Singh_Nalwa,long_nineteenth_century,12,10,0,0,2,9,0.75,0.36373476300302043,86.53001464128843,56.10053684724256,89.86090775988286,85.65153733528551,37.88433382137628,64.64128843338214,30,0.06542056074766354,battle_dominant,
76,76.98975109809662,strong,acmd_70fd3b0db695,Takeda Shingen,https://en.wikipedia.org/wiki/Takeda_Shingen,early_modern,20,20,0,0,0,17,0.85,0.5720971015010667,99.63396778916544,25.25622254758419,94.87554904831626,97.32796486090776,4.978038067349927,71.01024890190337,37,0.0,battle_dominant,
77,76.97400683260129,strong,acmd_62436e29d191,Nelson A. Miles,https://en.wikipedia.org/wiki/Nelson_A._Miles,long_nineteenth_century,11,3,0,2,6,6,0.5454545454545454,0.51276574610698,98.5358711566618,70.04636408003904,92.3865300146413,55.8199121522694,90.04392386530014,11.859443631039532,33,0.5161290322580645,war_campaign_heavy,higher_level_dependent | thin_battle_anchor
78,76.8321132259639,strong,acmd_3450e1f72481,Jan Zamoyski,https://en.wikipedia.org/wiki/Jan_Zamoyski,early_modern,9,6,0,0,3,6,0.6666666666666666,0.43636363636363634,94.21669106881406,53.940946803318695,78.62371888726209,66.54465592972181,53.989751098096626,48.97510980966325,21,0.14893617021276592,mixed_profile,
79,76.80600292825768,strong,acmd_ccc95a8b031b,Oliver Cromwell,https://en.wikipedia.org/wiki/Oliver_Cromwell,early_modern,22,14,0,0,8,7,0.3181818181818182,0.46666666666666673,96.19326500732065,57.759882869692525,47.218155197657396,94.94875549048317,87.77452415812591,3.074670571010249,8,0.16666666666666666,mixed_profile,
80,76.70217179111762,strong,acmd_7ece542ce56e,Winfield Scott,https://en.wikipedia.org/wiki/Winfield_Scott,long_nineteenth_century,11,7,0,0,4,7,0.6363636363636364,0.3409700061166497,80.67349926793558,64.18984870668618,93.5212298682284,76.3909224011713,65.99560761346999,48.35285505124451,35,0.16666666666666666,mixed_profile,
81,76.64763299170328,strong,acmd_172afb0cb776,Fyodor Tolbukhin,https://en.wikipedia.org/wiki/Fyodor_Tolbukhin,world_wars,16,5,11,0,0,12,0.75,0.5128742052826493,98.6090775988287,53.940946803318695,24.45095168374817,90.30014641288433,99.41434846266472,70.5710102489019,3,0.6031746031746033,operation_heavy,higher_level_dependent
