score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags,rank,rank_role_weighted,rank_change_vs_hierarchical_trust_v2,score_normalized,score_role_weighted,role_adjustment_factor,mean_role_confidence,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,broad_page_contribution_share,battle_siege_page_contribution_share,strict_eligibility,exclude_from_headline_ranking,recommended_action
qualified,acmd_ad10a3686067,Paul von Rennenkampf,https://en.wikipedia.org/wiki/Paul_von_Rennenkampf,world_wars,5,5,0,0,0,4,0.8,0.0570159845656633,42.36176194939081,11.059044048734773,27.553889409559517,2.6241799437675724,25.44517338331772,18.181818181818183,48.50046860356139,0,0.0,battle_dominant,,997,949,-48,24.81265229615745,18.031292126501334,0.8130880999165273,0.5750000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_a482ddc441aa,Masatane Kanda,https://en.wikipedia.org/wiki/Masatane_Kanda,world_wars,6,6,0,0,0,5,0.8333333333333334,-0.1560467488645703,18.55670103092784,27.553889409559517,23.570759137769446,15.510777881911904,44.56419868791003,18.181818181818183,55.95126522961574,2,0.0,battle_dominant,,1016,950,-66,23.30001874414245,17.96597873878698,0.8499999999999999,0.6285714285714287,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_f4992ee1faec,Ettore Bastico,https://en.wikipedia.org/wiki/Ettore_Bastico,world_wars,5,4,1,0,0,4,0.8,-0.0771676828369475,26.897844423617617,29.89690721649485,48.54732895970009,34.817244611059046,17.94751640112465,71.69634489222118,43.11152764761012,5,0.1666666666666666,battle_dominant,,882,951,69,32.642755388940955,17.92481095897576,0.6199749240301056,0.5428571428571429,wing_or_corps_commander,0.7722343842101541,0.0,0.0,0.258639,0.741361,eligible_field_commander,False,retain
qualified,acmd_fd1ea34edeca,Pierre-Charles Villeneuve,https://en.wikipedia.org/wiki/Pierre-Charles_Villeneuve,revolutionary_napoleonic,5,4,0,0,1,3,0.6,-0.0324941183132772,32.52108716026242,9.700093720712278,42.752264917213374,42.68978444236176,10.028116213683225,47.46954076850984,12.886597938144329,7,0.0804597701149425,battle_dominant,,962,952,-10,27.577150890346765,17.9083958619743,0.7391459722053576,0.5142857142857143,principal_field_commander,0.9030820627294986,0.09691793727050131,0.0,0.301874,0.698126,eligible_field_commander,False,retain
qualified,acmd_87f5374da03a,Datis,https://en.wikipedia.org/wiki/Datis,ancient,5,4,1,0,0,3,0.6,-0.0523814111712835,30.45923149015933,9.700093720712278,42.752264917213374,29.194001874414244,17.94751640112465,71.69634489222118,12.886597938144329,4,0.1666666666666666,battle_dominant,,963,953,-10,27.54543580131209,17.90605677315925,0.7376514141301843,0.525,principal_field_commander,0.9068364065932495,0.09316359340675037,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_dc6d18252929,Piet Cronjé,https://en.wikipedia.org/wiki/Piet_Cronj%C3%A9,long_nineteenth_century,7,6,0,0,1,4,0.5714285714285714,-0.3248710869836111,5.623242736644799,29.42830365510778,48.54732895970009,29.194001874414244,51.452671040299904,47.46954076850984,11.90253045923149,4,0.0551181102362204,battle_dominant,,982,954,-28,26.13940018744142,17.860648724555237,0.7698981030515765,0.55,principal_field_commander,0.9674405762214302,0.03255942377856973,0.0,0.04315,0.95685,eligible_field_commander,False,retain
qualified,acmd_4259999a87f1,Hjalmar Siilasvuo,https://en.wikipedia.org/wiki/Hjalmar_Siilasvuo,world_wars,5,2,2,0,1,3,0.6,-0.0599309294428082,29.70946579194002,2.343017806935333,65.58887847547642,34.817244611059046,5.060918462980318,86.26991565135896,2.2961574507966263,5,0.4936708860759494,operation_heavy,,931,955,24,29.78575445173383,17.80716924512667,0.6852055087184732,0.49000000000000005,coalition_commander,0.37039676456944554,0.23451335322314568,0.0,1.0,0.0,eligible_operational_commander,False,role_review_before_headline_use
qualified,acmd_1801a77f8f17,Looking Glass,https://en.wikipedia.org/wiki/Looking_Glass_(Native_American_leader),long_nineteenth_century,5,4,0,0,1,5,1.0,0.0738178873438292,44.98594189315839,15.463917525773196,38.7691346454233,2.6241799437675724,10.028116213683225,47.46954076850984,88.89409559512652,0,0.0804597701149425,battle_dominant,,928,956,28,29.966354264292413,17.7906361868775,0.6708328144687548,0.54,wing_or_corps_commander,0.9300851244538588,0.06991487554614115,0.0,0.076977,0.923023,eligible_field_commander,False,retain
qualified,acmd_ba96d1b21b83,Ishida Mitsunari,https://en.wikipedia.org/wiki/Ishida_Mitsunari,early_modern,5,5,0,0,0,4,0.8,0.0939385868441362,47.79756326148078,21.087160262418,27.553889409559517,55.95126522961574,25.44517338331772,18.181818181818183,48.50046860356139,12,0.0,battle_dominant,,856,957,101,34.15979381443299,17.79039355217802,0.5835285239819846,0.5700000000000001,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_0ea0cccc3d66,Max von Boehn,https://en.wikipedia.org/wiki/Max_von_Boehn_(general),world_wars,5,5,0,0,0,5,1.0,-0.345270261119977,4.873477038425492,47.985004686035616,39.80006248047485,15.510777881911904,25.44517338331772,18.181818181818183,88.89409559512652,2,0.0,battle_dominant,,995,958,-37,24.82850984067479,17.67955300100812,0.7930208260705764,0.5916666666666667,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_f735118336f9,Petrus Johannes Liebenberg,https://en.wikipedia.org/wiki/Petrus_Johannes_Liebenberg,long_nineteenth_century,8,7,0,0,1,6,0.75,-0.412503074364117,1.3120899718837862,43.86129334582943,42.752264917213374,22.492970946579195,63.63636363636363,47.46954076850984,35.379568884723525,3,0.0476190476190476,battle_dominant,,955,959,4,28.45636363636364,17.62524038144308,0.694223822615472,0.56875,principal_field_commander,0.9759624196001551,0.024037580399845007,0.0,0.02734,0.97266,eligible_field_commander,False,retain
qualified,acmd_5516aba6ca7d,Ashraf Hotak,https://en.wikipedia.org/wiki/Ashraf_Hotak,early_modern,6,5,0,0,1,3,0.5,-0.3,6.982193064667292,10.21555763823805,48.54732895970009,45.54826616682287,34.77038425492034,47.46954076850984,11.199625117150893,8,0.0654205607476635,battle_dominant,,1011,960,-51,23.54757263355201,17.584326310493903,0.8414168937329698,0.55,principal_field_commander,0.9809264305177111,0.019073569482288825,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_e86a04452cd3,Noor Wali Mehsud,https://en.wikipedia.org/wiki/Noor_Wali_Mehsud,contemporary,6,2,3,0,1,3,0.5,-0.1295043382253093,20.805998125585752,7.1227741330834125,82.25554514214308,99.10965323336455,17.05716963448922,90.9559512652296,8.66916588566073,76,0.5789473684210527,operation_heavy,higher_level_dependent | thin_battle_anchor,730,961,231,38.7770946579194,17.40671033043526,0.5261732516163637,0.4125,unclear_role,0.32105923030238587,0.5137365502822699,0.0,0.71584,0.28416,eligible_operational_commander,False,add_high_level_page_caveat
qualified,acmd_947bbc18bdaa,Tej Singh,https://en.wikipedia.org/wiki/Tej_Singh,long_nineteenth_century,5,3,0,0,2,4,0.8,-0.1451572092153809,19.40018744142456,23.289597000937206,48.54732895970009,48.21930646672914,2.95220243673852,64.1518275538894,36.17619493908153,9,0.1891891891891891,mixed_profile,,951,962,11,28.685417057169627,17.40010254975784,0.7015906297083884,0.4583333333333333,principal_field_commander,0.7057437828054423,0.2942562171945577,0.0,0.35028,0.64972,eligible_field_commander,False,retain
qualified,acmd_04c6aebbfbcc,Shimazu Iehisa,https://en.wikipedia.org/wiki/Shimazu_Iehisa,early_modern,6,6,0,0,0,4,0.6666666666666666,-0.0254695020573987,33.177132146204315,16.635426429240862,23.570759137769446,48.21930646672914,44.56419868791003,18.181818181818183,26.14807872539831,9,0.0,battle_dominant,,956,963,7,28.41936269915651,17.281533282223972,0.678347528842721,0.5857142857142857,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_b8360763b1d6,Hugo Sperrle,https://en.wikipedia.org/wiki/Hugo_Sperrle,world_wars,6,4,2,0,0,4,0.6666666666666666,-0.0467816054612423,31.208997188378635,33.833177132146204,48.54732895970009,45.54826616682287,37.76944704779756,83.0834114339269,30.2717900656045,8,0.2857142857142857,mixed_profile,,759,964,205,37.83874414245548,17.197024735032766,0.5259826814207837,0.45625000000000004,wing_or_corps_commander,0.6636419999796969,0.3363580000203032,0.0,0.315981,0.684019,eligible_field_commander,False,retain
qualified,acmd_cfb48494e6f6,Stanisław Lanckoroński,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Lanckoro%C5%84ski_(hetman),early_modern,5,5,0,0,0,3,0.6,-0.1635853298243408,18.181818181818183,18.416119962511715,39.80006248047485,42.68978444236176,25.44517338331772,18.181818181818183,16.869728209934394,7,0.0,battle_dominant,,1005,965,-40,24.186279287722584,17.119523732634566,0.7943467010500037,0.5642857142857143,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_c86c1a2a8521,Mago Barca,https://en.wikipedia.org/wiki/Mago_Barca,ancient,5,4,0,0,1,4,0.8,-0.1904418227204858,15.745079662605436,1.5463917525773196,38.7691346454233,58.80974695407685,10.028116213683225,47.46954076850984,43.11152764761012,13,0.0804597701149425,battle_dominant,,1013,966,-47,23.432164948453604,17.11285618546428,0.8159941578804571,0.58,principal_field_commander,0.9244314619565716,0.07556853804342846,0.0,0.081267,0.918733,eligible_field_commander,False,retain
qualified,acmd_6d8d99314283,Sun Li-jen,https://en.wikipedia.org/wiki/Sun_Li-jen,world_wars,5,4,0,0,1,5,1.0,-0.0547648078537714,30.084348641049672,34.34864104967198,65.21399562636675,29.194001874414244,10.028116213683225,47.46954076850984,88.89409559512652,4,0.0804597701149425,battle_dominant,,803,967,164,36.15079662605436,17.098671821947367,0.5405507222211253,0.5,wing_or_corps_commander,0.9370048148075019,0.0629951851924981,0.0,0.062995,0.937005,eligible_field_commander,False,retain
qualified,acmd_6177338400dc,"Charles, Duke of Mayenne",https://en.wikipedia.org/wiki/Charles%2C_Duke_of_Mayenne,early_modern,5,5,0,0,0,3,0.6,-0.18,16.776007497656984,24.835988753514528,33.34895345204623,45.54826616682287,25.44517338331772,18.181818181818183,16.869728209934394,8,0.0,battle_dominant,,1007,968,-39,24.08056232427366,16.982124823909835,0.7978260869565217,0.5357142857142857,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_a834239067b6,Petre Dumitrescu,https://en.wikipedia.org/wiki/Petre_Dumitrescu,world_wars,11,2,9,0,0,6,0.5454545454545454,-0.4363636363636363,1.1246485473289598,59.79381443298969,64.90159325210871,22.492970946579195,76.38238050609185,99.39081537019682,10.402999062792876,3,0.7826086956521738,operation_heavy,higher_level_dependent | thin_battle_anchor,797,969,172,36.36026241799438,16.966205315823615,0.5458700763470913,0.41923076923076924,unclear_role,0.19720088420602092,0.4734208152297987,0.0,0.816046,0.183954,eligible_operational_commander,False,add_high_level_page_caveat
qualified,acmd_41edea0eea07,Bartolomeo d'Alviano,https://en.wikipedia.org/wiki/Bartolomeo_d%27Alviano,early_modern,6,5,0,0,1,3,0.5,-0.1674637229381173,17.525773195876287,9.137769447047797,42.752264917213374,55.95126522961574,25.44517338331772,18.181818181818183,11.199625117150893,12,0.0,battle_dominant,,1004,970,-34,24.201255857544517,16.949107485451453,0.7835972008637067,0.5750000000000001,principal_field_commander,0.9733793230458192,0.026620676954180793,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_41132d10dbaa,Nicholas I of Russia,https://en.wikipedia.org/wiki/Nicholas_I_of_Russia,long_nineteenth_century,5,2,0,0,3,3,0.6,-0.0348428866896931,32.146204311152765,32.146204311152765,54.99843798812871,82.75538894095595,0.937207122774133,75.72633552014996,39.4095595126523,24,0.3442622950819671,war_campaign_heavy,,715,971,256,39.59012183692595,16.92956282994939,0.5112279539230473,0.3458333333333334,wing_or_corps_commander,0.741519692820315,0.25848030717968495,0.0,0.144685,0.855315,eligible_field_commander,False,retain
qualified,acmd_286dd73f3d2c,Angelo Iachino,https://en.wikipedia.org/wiki/Angelo_Iachino,world_wars,5,4,1,0,0,4,0.8,0.0631059129010508,43.11152764761012,22.071227741330837,42.752264917213374,15.510777881911904,17.94751640112465,71.69634489222118,43.11152764761012,2,0.1666666666666666,battle_dominant,,873,972,99,33.037432052483595,16.90565269383376,0.5792966813320345,0.5333333333333333,unclear_role,0.519233947371742,0.4807660526282579,0.0,0.726275,0.273725,eligible_operational_commander,False,add_high_level_page_caveat
qualified,acmd_5d5d3659b79d,Gottfried Heinrich Graf zu Pappenheim,https://en.wikipedia.org/wiki/Gottfried_Heinrich_Graf_zu_Pappenheim,early_modern,5,4,0,0,1,3,0.6,-0.0721224617320372,27.928772258669166,11.90253045923149,42.752264917213374,8.481724461105905,10.028116213683225,47.46954076850984,23.523898781630734,1,0.0804597701149425,battle_dominant,,1018,973,-45,23.1097282099344,16.905510017664625,0.8360367851070388,0.5,principal_field_commander,0.9689706335711976,0.031029366428802434,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_6a822a63dbba,Hōjō Ujimasa,https://en.wikipedia.org/wiki/H%C5%8Dj%C5%8D_Ujimasa,early_modern,6,6,0,0,0,3,0.5,-0.3,7.68509840674789,15.182755388940954,27.553889409559517,89.31583880037488,44.56419868791003,18.181818181818183,8.66916588566073,29,0.0,battle_dominant,,994,974,-20,25.15799437675726,16.83095569037916,0.7399191521698374,0.6166666666666667,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_ac605683d022,Inigo Campioni,https://en.wikipedia.org/wiki/Inigo_Campioni,world_wars,5,5,0,0,0,4,0.8,-0.1538113412334924,18.744142455482663,26.28865979381444,33.34895345204623,22.492970946579195,25.44517338331772,18.181818181818183,48.50046860356139,3,0.0,battle_dominant,,1012,975,-37,23.507047797563263,16.82168197793093,0.8014738378689826,0.5714285714285714,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_378125da169b,John Forbes,https://en.wikipedia.org/wiki/John_Forbes_(Portuguese_general),revolutionary_napoleonic,5,4,0,0,1,5,1.0,-0.1990701046424554,14.901593252108716,17.432052483598877,42.752264917213374,8.481724461105905,10.028116213683225,47.46954076850984,88.89409559512652,1,0.0804597701149425,battle_dominant,,1020,976,-44,22.58466729147141,16.804351802149107,0.8313521659241181,0.5800000000000001,principal_field_commander,0.9585603687202623,0.041439631279737654,0.0,0.04144,0.95856,eligible_field_commander,False,retain
qualified,acmd_12b0aded183b,Martín Perfecto de Cos,https://en.wikipedia.org/wiki/Mart%C3%ADn_Perfecto_de_Cos,long_nineteenth_century,6,5,0,0,1,3,0.5,-0.3,6.982193064667292,4.545454545454546,38.7691346454233,55.95126522961574,34.77038425492034,47.46954076850984,11.199625117150893,12,0.0654205607476635,battle_dominant,,1023,977,-46,22.107179006560443,16.657728354410366,0.8391631701357977,0.5916666666666667,principal_field_commander,0.9759181558573282,0.024081844142671668,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_adac46eaab99,Zhu,https://en.wikipedia.org/wiki/Zhu_De,world_wars,6,5,1,0,0,4,0.6666666666666666,-0.3555555555555555,4.170571696344892,41.89315838800375,54.99843798812871,58.80974695407685,40.11246485473289,71.69634489222118,33.73945641986879,13,0.1379310344827586,battle_dominant,,868,978,110,33.36515463917525,16.586428635628923,0.5669780909683599,0.5071428571428572,wing_or_corps_commander,0.9245418179184005,0.07545818208159946,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_7f2852db7e98,Thomas Sumter,https://en.wikipedia.org/wiki/Thomas_Sumter,early_modern,5,5,0,0,0,4,0.8,0.0,35.80131208997188,5.670103092783505,23.570759137769446,2.6241799437675724,25.44517338331772,18.181818181818183,48.50046860356139,0,0.0,battle_dominant,,1032,979,-53,21.2535145267104,16.484757204779754,0.85,0.65,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_ffe247d81f31,Abdal-Latif Mirza,https://en.wikipedia.org/wiki/Abdal-Latif_Mirza,medieval,5,5,0,0,0,5,1.0,-0.0587453623134975,29.89690721649485,3.0459231490159326,23.570759137769446,8.481724461105905,25.44517338331772,18.181818181818183,88.89409559512652,1,0.0,battle_dominant,,1033,980,-53,21.21298969072165,16.45332512886598,0.8500000000000001,0.65,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_6966c4c45122,Heinrich von Vietinghoff,https://en.wikipedia.org/wiki/Heinrich_von_Vietinghoff,world_wars,5,2,3,0,0,3,0.6,0.0177369498142183,37.86316776007498,8.997188378631678,48.54732895970009,22.492970946579195,5.342080599812558,86.92596063730085,39.4095595126523,3,0.5,operation_heavy,higher_level_dependent,915,981,66,30.54955951265229,16.441796736336677,0.6305281096154509,0.41428571428571426,principal_field_commander,0.7417977760181775,0.2582022239818226,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_de6e34f0975b,Joseph Achuzie,https://en.wikipedia.org/wiki/Joseph_Achuzie,cold_war,5,2,2,0,1,4,0.8,-0.0717430948879171,28.116213683224,1.0309278350515465,53.34270540456108,15.510777881911904,1.499531396438613,81.81818181818183,66.68228678537957,2,0.4366197183098592,operation_heavy,,971,982,11,26.669746954076853,16.332882423804968,0.6998998293322016,0.5,coalition_commander,0.6141906647651624,0.039339916662320534,0.0,0.360658,0.639342,eligible_field_commander,False,retain
qualified,acmd_dd1d45921b13,Alexander Hamilton,https://en.wikipedia.org/wiki/Alexander_Hamilton,early_modern,5,5,0,0,0,5,1.0,-0.0673936520195359,28.959700093720716,31.208997188378635,27.553889409559517,34.817244611059046,25.44517338331772,18.181818181818183,88.89409559512652,5,0.0,battle_dominant,,940,983,43,29.34086223055295,16.275902082170287,0.6352597862561451,0.4928571428571429,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_9f2c5e079679,YouTube,https://en.wikipedia.org/wiki/YouTube,contemporary,5,5,0,0,0,3,0.6,-0.1011262177912835,24.179943767572635,14.104967197750703,39.80006248047485,52.95220243673852,25.44517338331772,18.181818181818183,16.869728209934394,11,0.0,battle_dominant,,979,984,5,26.41866916588566,16.268339321971833,0.6823152457597622,0.6100000000000001,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_77f39bfc7cf6,Frederick Augustus Rutowsky,https://en.wikipedia.org/wiki/Frederick_Augustus_Rutowsky,early_modern,5,2,0,0,3,4,0.8,-0.3555555555555555,3.701968134957825,4.123711340206185,54.99843798812871,52.95220243673852,0.937207122774133,75.72633552014996,66.68228678537957,11,0.3442622950819671,war_campaign_heavy,,1008,985,-23,23.95634489222118,16.222302969945133,0.7873965362067111,0.44000000000000006,principal_field_commander,0.860881191570469,0.1391188084295309,0.0,0.109654,0.890346,eligible_field_commander,False,retain
qualified,acmd_a57c02d20721,Aleksei Evert,https://en.wikipedia.org/wiki/Aleksei_Evert,world_wars,5,4,1,0,0,3,0.6,0.0284829283786599,39.22211808809747,1.7806935332708531,38.7691346454233,15.510777881911904,17.94751640112465,71.69634489222118,23.523898781630734,2,0.1666666666666666,battle_dominant,,969,986,17,27.023898781630734,16.141697077197573,0.6794069320640461,0.5166666666666667,principal_field_commander,0.9210554985108435,0.07894450148915642,0.0,0.0,1.0,eligible_field_commander,False,retain
very_strong,acmd_36041001b0b5,Louis XIV,https://en.wikipedia.org/wiki/Louis_XIV,early_modern,15,8,0,0,7,11,0.7333333333333333,0.4904119699564625,98.21930646672917,90.9090909090909,64.90159325210871,84.20805998125586,82.84910965323337,90.01874414245549,58.05998125585754,25,0.2344497607655502,mixed_profile,,11,987,976,85.58950328022492,16.04803186504217,0.19999999999999998,0.75,nominal_or_political_leader,0.0,0.0,1.0,0.077055,0.922945,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_3b442d33ca23,Liu Yongfu,https://en.wikipedia.org/wiki/Liu_Yongfu,long_nineteenth_century,5,4,0,0,1,4,0.8,-0.2082796222673439,14.058106841611998,7.357075913776945,48.54732895970009,15.510777881911904,10.028116213683225,47.46954076850984,66.68228678537957,2,0.0804597701149425,battle_dominant,,1027,988,-39,21.56449859418932,16.04049196196932,0.841513616003499,0.5357142857142857,principal_field_commander,0.9811413688966644,0.018858631103335525,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_66a3e2e16015,Philip Vian,https://en.wikipedia.org/wiki/Philip_Vian,world_wars,5,4,1,0,0,4,0.8,-0.0150832548696675,34.395501405810684,23.430178069353328,48.54732895970009,29.194001874414244,17.94751640112465,71.69634489222118,43.11152764761012,4,0.1666666666666666,battle_dominant,,869,989,120,33.16957825679476,16.035052965437192,0.5459875711002402,0.5416666666666666,unclear_role,0.572007584025611,0.4279924159743889,0.0,0.535406,0.464594,ambiguous_requires_review,False,add_high_level_page_caveat
qualified,acmd_1b990cbc25cb,Benjamin Lincoln,https://en.wikipedia.org/wiki/Benjamin_Lincoln,early_modern,6,6,0,0,0,5,0.8333333333333334,-0.333485560054328,5.248359887535145,41.19025304592315,27.553889409559517,29.194001874414244,44.56419868791003,18.181818181818183,55.95126522961574,4,0.0,battle_dominant,,1009,990,-19,23.8215557638238,15.927387259452962,0.7429026521358916,0.6,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_70139042f10d,Benny Peled,https://en.wikipedia.org/wiki/Benny_Peled,cold_war,5,3,1,0,1,4,0.8,-0.1883411779386226,16.026241799437678,20.05623242736645,53.34270540456108,22.492970946579195,6.279287722586692,78.25679475164011,66.68228678537957,3,0.2771084337349397,mixed_profile,,965,991,26,27.28819119025305,15.9058957238267,0.6744131769383076,0.4571428571428572,principal_field_commander,0.7182881552963291,0.2817118447036709,0.0,0.266036,0.733964,eligible_field_commander,False,retain
qualified,acmd_67ffa859db6f,Cemal Mersinli,https://en.wikipedia.org/wiki/Cemal_Mersinli,world_wars,6,6,0,0,0,5,0.8333333333333334,-0.0772108225498714,26.804123711340207,24.36738519212746,21.46204311152765,2.6241799437675724,44.56419868791003,18.181818181818183,55.95126522961574,0,0.0,battle_dominant,,1014,992,-22,23.4312839737582,15.850216026400211,0.7516169903522342,0.6,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_9e13b529a947,Alexander Yegorov,https://en.wikipedia.org/wiki/Alexander_Yegorov_(general),world_wars,5,2,2,0,1,4,0.8,-0.3555555555555555,3.701968134957825,22.492970946579195,65.58887847547642,8.481724461105905,5.060918462980318,86.26991565135896,66.68228678537957,1,0.4936708860759494,operation_heavy,,996,993,-3,24.82234301780693,15.832444325945952,0.7377315166986115,0.4583333333333333,principal_field_commander,0.6585087420717739,0.20348264870718188,0.0,0.324388,0.675612,eligible_field_commander,False,retain
qualified,acmd_c094a7195ef4,Bouzes,https://en.wikipedia.org/wiki/Bouzes,medieval,5,5,0,0,0,5,1.0,-0.1087509164217948,23.2427366447985,19.353327085285848,33.34895345204623,86.78537956888472,25.44517338331772,18.181818181818183,88.89409559512652,27,0.0,battle_dominant,,884,994,110,32.45775070290534,15.806248389175254,0.55,0.5416666666666666,wing_or_corps_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
qualified,acmd_82b2d2283a82,Maximilien Sébastien Foy,https://en.wikipedia.org/wiki/Maximilien_S%C3%A9bastien_Foy,revolutionary_napoleonic,5,5,0,0,0,5,1.0,-0.1710927611369113,17.24461105904405,13.30834114339269,21.46204311152765,29.194001874414244,25.44517338331772,18.181818181818183,88.89409559512652,4,0.0,battle_dominant,,1035,995,-40,21.123130271790064,15.720678757723537,0.8200991883819798,0.6300000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_681cfce0f221,Djemal Pasha,https://en.wikipedia.org/wiki/Djemal_Pasha,world_wars,6,6,0,0,0,4,0.6666666666666666,-0.3555555555555555,3.701968134957825,42.45548266166823,27.553889409559517,22.492970946579195,44.56419868791003,18.181818181818183,26.14807872539831,3,0.0,battle_dominant,,1026,996,-30,21.694001874414244,15.509627479515975,0.8068141589502075,0.5444444444444445,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
qualified,acmd_f89716974139,Bartolomé Mitre,https://en.wikipedia.org/wiki/Bartolom%C3%A9_Mitre,long_nineteenth_century,5,4,0,0,1,4,0.8,-0.0164111572766021,34.02061855670103,16.869728209934394,38.7691346454233,15.510777881911904,10.028116213683225,47.46954076850984,43.11152764761012,2,0.0804597701149425,battle_dominant,,973,997,24,26.63803186504217,15.452109530073855,0.6725530399917251,0.45,wing_or_corps_commander,0.9216727694639852,0.07832723053601481,0.0,0.086437,0.913563,eligible_field_commander,False,retain
qualified,acmd_ffb38d1f6c46,Dai Anlan,https://en.wikipedia.org/wiki/Dai_Anlan,world_wars,5,4,0,0,1,5,1.0,-0.2320654519895666,12.371134020618555,17.432052483598877,42.752264917213374,22.492970946579195,10.028116213683225,47.46954076850984,88.89409559512652,3,0.0804597701149425,battle_dominant,,1015,998,-17,23.403973758200564,15.424334566072774,0.7446866420376141,0.54,principal_field_commander,0.964712018478213,0.035287981521787117,0.0,0.035288,0.964712,eligible_field_commander,False,retain
qualified,acmd_22aa1682168e,Nur Ahmad Jan Bughra,https://en.wikipedia.org/wiki/Nur_Ahmadjan_Bughra,world_wars,7,5,0,0,2,3,0.4285714285714285,-0.243975407819095,11.012183692596064,15.27647610121837,42.752264917213374,8.481724461105905,38.80037488284911,64.1518275538894,4.170571696344892,1,0.1228070175438596,battle_dominant,,1028,999,-29,21.50987816307404,15.395083258815731,0.8064468126913141,0.55,principal_field_commander,0.9032151393140315,0.0967848606859685,0.0,0.093374,0.906626,eligible_field_commander,False,retain
qualified,acmd_4dfbb718b03b,Hakimullah Mehsud,https://en.wikipedia.org/wiki/Hakimullah_Mehsud,contemporary,5,1,3,0,1,3,0.6,-0.3,6.982193064667292,0.7966260543580131,75.80443611371446,99.10965323336455,4.498594189315839,90.9559512652296,2.2961574507966263,62,0.7333333333333333,operation_heavy,higher_level_dependent | thin_battle_anchor,906,1000,94,31.20153701968135,15.380908231591796,0.5698884894135796,0.45999999999999996,unclear_role,0.10535344986754683,0.48638176022184126,0.0,1.0,0.0,ambiguous_requires_review,False,role_review_before_headline_use
qualified,acmd_cc495e50c08f,Đỗ Cao Trí,https://en.wikipedia.org/wiki/%C4%90%E1%BB%97_Cao_Tr%C3%AD,cold_war,8,0,7,0,1,4,0.5,0.31218419120043,78.44423617619493,7.216494845360824,48.54732895970009,39.22211808809747,40.8153701968135,98.40674789128396,0.7966260543580131,6,1.0,operation_heavy,higher_level_dependent | thin_battle_anchor,559,1001,442,45.87497656982193,15.339445290534208,0.4,0.34375,unclear_role,0.0,1.0,0.0,1.0,0.0,eligible_operational_commander,False,role_review_before_headline_use
