model_name,page_type_profile_class,rank_in_profile,global_rank,display_name,score_normalized,primary_era_bucket
hierarchical_weighted,battle_dominant,600,779,Mór Perczel,38.435332708528584,long_nineteenth_century
hierarchical_weighted,battle_dominant,601,780,Andrei Grechko,38.36676038737895,world_wars
hierarchical_weighted,battle_dominant,602,781,Sun Li-jen,38.366604186191815,world_wars
hierarchical_weighted,battle_dominant,603,783,Erich Ludendorff,38.32974070602936,world_wars
hierarchical_weighted,battle_dominant,604,784,John Joseph of Austria,38.315995001562015,early_modern
hierarchical_weighted,battle_dominant,605,785,Grand Duke Konstantin Pavlovich of Russia,38.27756950952828,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,606,786,Marcin Kalinowski,38.24507966260544,early_modern
hierarchical_weighted,battle_dominant,607,787,Angelo Iachino,38.09825054670416,world_wars
hierarchical_weighted,battle_dominant,608,789,Pietro Frugoni,37.81115276476102,world_wars
hierarchical_weighted,battle_dominant,609,791,François Anthoine,37.766947828803495,world_wars
hierarchical_weighted,battle_dominant,610,792,Franz Conrad von Hötzendorf,37.723367697594504,world_wars
hierarchical_weighted,battle_dominant,611,793,Sanada Yukimura,37.71430802874102,early_modern
hierarchical_weighted,battle_dominant,612,794,Fyodor Apraksin,37.68791002811621,early_modern
hierarchical_weighted,battle_dominant,613,795,Joseph Joffre,37.65838800374883,world_wars
hierarchical_weighted,battle_dominant,614,796,Constantius II,37.60356138706654,ancient
hierarchical_weighted,battle_dominant,615,797,"Wilhelm, German Crown Prince",37.56248047485161,world_wars
hierarchical_weighted,battle_dominant,616,798,Paul Kray,37.500937207122774,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,617,801,Robert the Bruce,37.39175257731959,medieval
hierarchical_weighted,battle_dominant,618,802,Philip Vian,37.3875351452671,world_wars
hierarchical_weighted,battle_dominant,619,803,Bouzes,37.3380193689472,medieval
hierarchical_weighted,battle_dominant,620,804,Luigi Capello,37.31630740393628,world_wars
hierarchical_weighted,battle_dominant,621,805,Jean-Nicolas Stofflet,37.30771633864417,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,622,806,August von Mackensen,37.25851296469853,world_wars
hierarchical_weighted,battle_dominant,623,807,George Armstrong Custer,37.251796313651994,long_nineteenth_century
hierarchical_weighted,battle_dominant,624,808,Nathaniel P. Banks,37.19353327085287,long_nineteenth_century
hierarchical_weighted,battle_dominant,625,810,Ahmed Muhtar Pasha,37.099968759762575,long_nineteenth_century
hierarchical_weighted,battle_dominant,626,811,"Charles, Duke of Brittany",37.07450796626054,medieval
hierarchical_weighted,battle_dominant,627,814,Albert Kesselring,36.85863792564824,world_wars
hierarchical_weighted,battle_dominant,628,815,Benjamin Blake,36.843017806935336,early_modern
hierarchical_weighted,battle_dominant,629,816,"Robert Douglas, Count of Skenninge",36.831927522649174,early_modern
hierarchical_weighted,battle_dominant,630,818,The Guardian,36.75710715401437,contemporary
hierarchical_weighted,battle_dominant,631,820,Omer Vrioni,36.45970009372071,long_nineteenth_century
hierarchical_weighted,battle_dominant,632,821,Janusz Radziwiłł,36.449078412995945,early_modern
hierarchical_weighted,battle_dominant,633,824,Tadeusz Kościuszko,36.38691034051859,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,634,826,Gunichi Mikawa,36.280693533270856,world_wars
hierarchical_weighted,battle_dominant,635,829,Jalal al-Din Mangburni,36.10028116213683,medieval
hierarchical_weighted,battle_dominant,636,831,"Ferdinand I, Holy Roman Emperor",35.965010934083104,early_modern
hierarchical_weighted,battle_dominant,637,832,Afonso V of Portugal,35.964386129334585,medieval
hierarchical_weighted,battle_dominant,638,833,Erwin Rommel,35.883942517963135,world_wars
hierarchical_weighted,battle_dominant,639,834,Looking Glass,35.797875663855045,long_nineteenth_century
hierarchical_weighted,battle_dominant,640,837,Jacques de La Palice,35.52249297094658,early_modern
hierarchical_weighted,battle_dominant,641,838,Samuel D. Sturgis,35.503592627303966,long_nineteenth_century
hierarchical_weighted,battle_dominant,642,839,Leonid Govorov,35.48641049671978,world_wars
hierarchical_weighted,battle_dominant,643,840,Marian Langiewicz,35.44798500468604,long_nineteenth_century
hierarchical_weighted,battle_dominant,644,841,John Sullivan,35.44329896907217,early_modern
hierarchical_weighted,battle_dominant,645,843,Bhai Mohkam Singh,35.32068103717588,early_modern
hierarchical_weighted,battle_dominant,646,844,Julián Romero,35.24976569821931,early_modern
hierarchical_weighted,battle_dominant,647,845,Katō Yoshiaki,35.231177756950956,early_modern
hierarchical_weighted,battle_dominant,648,846,Charles the Bold,35.151515151515156,medieval
hierarchical_weighted,battle_dominant,649,847,Archduke John of Austria,35.11308965948141,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,650,848,Shivaji,35.08872227428929,early_modern
hierarchical_weighted,battle_dominant,651,850,Józef Potocki,34.973289597000935,early_modern
hierarchical_weighted,battle_dominant,652,851,Ettore Bastico,34.857075913776946,world_wars
hierarchical_weighted,battle_dominant,653,852,Sakuma Nobumori,34.803655107778816,early_modern
hierarchical_weighted,battle_dominant,654,853,Aleksei Evert,34.76788503592628,world_wars
hierarchical_weighted,battle_dominant,655,855,Victor Amadeus II,34.580756013745706,early_modern
hierarchical_weighted,battle_dominant,656,856,Max von Gallwitz,34.54451733833177,world_wars
hierarchical_weighted,battle_dominant,657,857,"Enrique O'Donnell, Conde de La Bisbal",34.46860356138706,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,658,858,James G. Blunt,34.42877225866917,long_nineteenth_century
hierarchical_weighted,battle_dominant,659,859,Binod Singh,34.40534208059981,early_modern
hierarchical_weighted,battle_dominant,660,861,Gregorio García de la Cuesta,34.152764761012186,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,661,863,Pierre-Charles Villeneuve,33.95485785691971,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,662,864,"Maximilian, Count of Merveldt",33.94782880349891,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,663,865,Wincenty Korwin Gosiewski,33.91877538269291,early_modern
hierarchical_weighted,battle_dominant,664,866,Roman emperor,33.77600749765698,ancient
hierarchical_weighted,battle_dominant,665,867,Wazir Khan,33.714308028741016,early_modern
hierarchical_weighted,battle_dominant,666,868,Johann Matthias von der Schulenburg,33.700249921899406,early_modern
hierarchical_weighted,battle_dominant,667,870,Johann von Werth,33.567478912839746,early_modern
hierarchical_weighted,battle_dominant,668,871,Hernando Pizarro,33.562792877225874,early_modern
hierarchical_weighted,battle_dominant,669,873,Gaspard III de Coligny,33.51421430802874,early_modern
hierarchical_weighted,battle_dominant,670,874,Shimazu Iehisa,33.47000937207123,early_modern
hierarchical_weighted,battle_dominant,671,875,Ali Fuat Cebesoy,33.40971571383943,world_wars
hierarchical_weighted,battle_dominant,672,876,Baldwin II of Jerusalem,33.40346766635427,medieval
hierarchical_weighted,battle_dominant,673,878,Ignacio López Rayón,33.3369259606373,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,674,880,Datis,33.24820368634801,ancient
hierarchical_weighted,battle_dominant,675,881,György Kmety,33.23851921274601,long_nineteenth_century
hierarchical_weighted,battle_dominant,676,883,Svetozar Boroević,33.151358950328024,world_wars
hierarchical_weighted,battle_dominant,677,887,Muhammad Ahmad,33.0495157763199,long_nineteenth_century
hierarchical_weighted,battle_dominant,678,888,Wakisaka Yasuharu,32.96860356138706,early_modern
hierarchical_weighted,battle_dominant,679,890,William the Silent,32.85473289597,early_modern
hierarchical_weighted,battle_dominant,680,891,Jean-Andoche Junot,32.84254920337394,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,681,892,"Sigismund, Holy Roman Emperor",32.815213995626365,medieval
hierarchical_weighted,battle_dominant,682,894,Gotthard Heinrici,32.73805060918463,world_wars
hierarchical_weighted,battle_dominant,683,895,Michał Serwacy Wiśniowiecki,32.67150890346767,early_modern
hierarchical_weighted,battle_dominant,684,896,Sassa Narimasa,32.66651046547953,early_modern
hierarchical_weighted,battle_dominant,685,897,Mariano Matamoros y Guridi,32.66213683223992,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,686,898,Kirill Moskalenko,32.633395813808185,world_wars
hierarchical_weighted,battle_dominant,687,899,Fabian Gottlieb von der Osten-Sacken,32.52811621368322,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,688,900,Otto von Below,32.51483911277726,world_wars
hierarchical_weighted,battle_dominant,689,901,Tomoyuki Yamashita,32.49656357388316,world_wars
hierarchical_weighted,battle_dominant,690,902,Herman Willem Daendels,32.44657919400187,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,691,903,Theepan,32.36925960637301,contemporary
hierarchical_weighted,battle_dominant,692,904,Peter Karl Ott von Bátorkéz,32.129490784129956,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,693,905,"Friedrich Ludwig, Prince of Hohenlohe-Ingelfingen",32.038894095595126,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,694,907,Kuki Yoshitaka,31.826148078725396,early_modern
hierarchical_weighted,battle_dominant,695,910,Shibata Katsuie,31.60043736332396,early_modern
hierarchical_weighted,battle_dominant,696,911,Hugh Roe O'Donnell,31.53842549203374,early_modern
hierarchical_weighted,battle_dominant,697,912,Frederick I of Sweden,31.473601999375198,early_modern
hierarchical_weighted,battle_dominant,698,914,Dmitry Golitsyn,31.459387691346453,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,699,915,Aleksander Koniecpolski,31.369728209934394,early_modern
hierarchical_weighted,battle_dominant,700,916,Zhu,31.36051233989378,world_wars
hierarchical_weighted,battle_dominant,701,917,Wehib Pasha,31.35473289597001,world_wars
hierarchical_weighted,battle_dominant,702,919,Murakami Yoshikiyo,31.17994376757263,early_modern
hierarchical_weighted,battle_dominant,703,920,YouTube,31.09403311465167,contemporary
hierarchical_weighted,battle_dominant,704,921,Hurshid Pasha,30.967510153077164,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,705,922,Bartolomé Mitre,30.965167135270228,long_nineteenth_century
hierarchical_weighted,battle_dominant,706,923,Alexander Hamilton,30.956419868791006,early_modern
hierarchical_weighted,battle_dominant,707,924,Suluk,30.784910965323338,medieval
hierarchical_weighted,battle_dominant,708,925,Nikolay Raevsky,30.63089659481412,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,709,926,Paul von Rennenkampf,30.542642924086223,world_wars
hierarchical_weighted,battle_dominant,710,928,Wolmar Anton von Schlippenbach,30.40893470790378,early_modern
hierarchical_weighted,battle_dominant,711,929,Augustus II the Strong,30.386441736957195,early_modern
hierarchical_weighted,battle_dominant,712,930,Baldwin I of Jerusalem,30.329896907216494,medieval
hierarchical_weighted,battle_dominant,713,931,Frederik van den Bergh,30.246485473289596,early_modern
hierarchical_weighted,battle_dominant,714,932,Harukichi Hyakutake,30.223836301155895,world_wars
hierarchical_weighted,battle_dominant,715,935,Hasdrubal Gisco,30.166822867853796,ancient
hierarchical_weighted,battle_dominant,716,936,Ruslan Gelayev,30.160731021555765,contemporary
hierarchical_weighted,battle_dominant,717,939,Marquis de Lafayette,30.09075288972196,early_modern
hierarchical_weighted,battle_dominant,718,941,Arthur Arz von Straußenburg,30.04920337394564,world_wars
hierarchical_weighted,battle_dominant,719,942,Heinrich von Bellegarde,29.985473289596996,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,720,943,Daulat Rao Sindhia,29.94189315838801,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,721,944,Józef Bem,29.910496719775068,long_nineteenth_century
hierarchical_weighted,battle_dominant,722,946,Georg von der Marwitz,29.901749453295846,world_wars
hierarchical_weighted,battle_dominant,723,947,Chūichi Nagumo,29.880974695407687,world_wars
hierarchical_weighted,battle_dominant,724,948,Michael von Kienmayer,29.767728834739145,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,725,949,Judas Maccabeus,29.694001874414248,ancient
hierarchical_weighted,battle_dominant,726,950,Osman Nuri Pasha,29.64214308028741,long_nineteenth_century
hierarchical_weighted,battle_dominant,727,951,Dmitry Dokhturov,29.52702280537332,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,728,955,Mago Barca,29.236019993751952,ancient
hierarchical_weighted,battle_dominant,729,956,Grzegorz Antoni Ogiński,29.227272727272723,early_modern
hierarchical_weighted,battle_dominant,730,957,Owen Roe O'Neill,29.199156513589507,early_modern
hierarchical_weighted,battle_dominant,731,958,Józef Zajączek,29.100749765698218,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,732,959,Dagobert Sigmund von Wurmser,29.062480474851608,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,733,960,Joaquín Blake,28.979693845673225,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,734,961,François Joseph Westermann,28.954076850984066,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,735,962,Bartolomeo d'Alviano,28.913152139956264,early_modern
hierarchical_weighted,battle_dominant,736,963,"Friedrich Wilhelm, Fürst zu Hohenlohe-Kirchberg",28.911121524523587,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,737,964,Quizquiz,28.626835363948764,early_modern
hierarchical_weighted,battle_dominant,738,965,Tulayha ibn Khuwaylid,28.57981880662293,medieval
hierarchical_weighted,battle_dominant,739,966,Hatazō Adachi,28.51749453295845,world_wars
hierarchical_weighted,battle_dominant,740,968,José Miaja,28.375039050296785,world_wars
hierarchical_weighted,battle_dominant,741,969,Hōjō Ujimasa,28.260543580131205,early_modern
hierarchical_weighted,battle_dominant,742,970,Theodoric I,28.24726647922524,ancient
hierarchical_weighted,battle_dominant,743,971,August Kork,28.071852546079345,world_wars
hierarchical_weighted,battle_dominant,744,974,Christiaan de Wet,27.555920024992187,long_nineteenth_century
hierarchical_weighted,battle_dominant,745,975,Osman Digna,27.266166822867856,long_nineteenth_century
hierarchical_weighted,battle_dominant,746,976,Raghoji II of Nagpur,27.259918775382697,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,747,977,Dong Fuxiang,27.24117463292721,long_nineteenth_century
hierarchical_weighted,battle_dominant,748,978,Gottfried Heinrich Graf zu Pappenheim,27.18259918775383,early_modern
hierarchical_weighted,battle_dominant,749,979,Maarten Schenck van Nydeggen,27.172602311777567,early_modern
hierarchical_weighted,battle_dominant,750,980,Jacques-François Menou,27.08591065292096,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,751,981,Stanisław Lanckoroński,26.855513901905656,early_modern
hierarchical_weighted,battle_dominant,752,982,Imam Shamil,26.845829428303652,long_nineteenth_century
hierarchical_weighted,battle_dominant,753,983,Thomas Sumter,26.793814432989688,early_modern
hierarchical_weighted,battle_dominant,754,984,Andries Pretorius,26.739925023430178,long_nineteenth_century
hierarchical_weighted,battle_dominant,755,985,Abdal-Latif Mirza,26.63120899718838,medieval
hierarchical_weighted,battle_dominant,756,987,Ashraf Hotak,26.456888472352393,early_modern
hierarchical_weighted,battle_dominant,757,988,Nitta Yoshisada,26.204779756326147,medieval
hierarchical_weighted,battle_dominant,758,989,Vicente Rojo Lluch,26.14323648859731,world_wars
hierarchical_weighted,battle_dominant,759,990,Martín Perfecto de Cos,26.061699468915958,long_nineteenth_century
hierarchical_weighted,battle_dominant,760,991,Ludwig von Wohlgemuth,25.77460168697282,long_nineteenth_century
hierarchical_weighted,battle_dominant,761,992,Josef Philipp Vukassovich,25.72992814745392,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,762,993,"Charles, Duke of Mayenne",25.36144954701656,early_modern
hierarchical_weighted,battle_dominant,763,995,Ferdinand von Wintzingerode,25.13230240549828,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,764,996,Piet Cronjé,25.08856607310215,long_nineteenth_century
hierarchical_weighted,battle_dominant,765,997,Takigawa Kazumasu,24.98453608247423,early_modern
hierarchical_weighted,battle_dominant,766,1000,Dai Anlan,24.89815682599188,world_wars
hierarchical_weighted,battle_dominant,767,1001,Alaric I,24.8961262105592,ancient
hierarchical_weighted,battle_dominant,768,1002,Liu Yongfu,24.8805060918463,long_nineteenth_century
hierarchical_weighted,battle_dominant,769,1003,Louis of Nassau,24.649953139643863,early_modern
hierarchical_weighted,battle_dominant,770,1004,Johann von Hiller,24.644329896907216,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,771,1005,Christian the Younger of Brunswick,24.58809746954077,early_modern
hierarchical_weighted,battle_dominant,772,1006,Cemal Mersinli,24.53327085285848,world_wars
hierarchical_weighted,battle_dominant,773,1007,Koos de la Rey,24.443611371446423,long_nineteenth_century
hierarchical_weighted,battle_dominant,774,1009,Archduke Eugen of Austria,24.39565760699781,world_wars
hierarchical_weighted,battle_dominant,775,1011,Zhang Zizhong,24.271009059668856,world_wars
hierarchical_weighted,battle_dominant,776,1012,"Raymond VI, Count of Toulouse",24.059512652296156,medieval
hierarchical_weighted,battle_dominant,777,1013,Inigo Campioni,24.054045610746645,world_wars
hierarchical_weighted,battle_dominant,778,1014,Johann von Thielmann,23.96173070915339,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,779,1015,John Forbes,23.935176507341456,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,780,1016,Johann Peter Beaulieu,23.88394251796314,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,781,1017,Friedrich Freiherr Kress von Kressenstein,23.849890659169006,world_wars
hierarchical_weighted,battle_dominant,782,1018,Maximilien Sébastien Foy,23.62277413308341,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,783,1019,"Maximilian Anton Karl, Count Baillet de Latour",23.609028428616057,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,784,1020,Oda Nobutada,23.506560449859418,early_modern
hierarchical_weighted,battle_dominant,785,1021,Franz von Hipper,23.460637300843487,world_wars
hierarchical_weighted,battle_dominant,786,1022,Friedrich Freiherr von Hotze,23.41518275538894,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,787,1024,Masatane Kanda,23.176663542642924,world_wars
hierarchical_weighted,battle_dominant,788,1025,Petrus Johannes Liebenberg,23.14183067791315,long_nineteenth_century
hierarchical_weighted,battle_dominant,789,1026,Nur Ahmad Jan Bughra,22.67416432364886,world_wars
hierarchical_weighted,battle_dominant,790,1027,Viktor Dankl von Krasnik,22.623711340206185,world_wars
hierarchical_weighted,battle_dominant,791,1030,Fritz von Below,22.324117463292723,world_wars
hierarchical_weighted,battle_dominant,792,1031,Michelangelo Alessandro Colli-Marchi,21.88815995001562,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,793,1032,Franz Schlik,21.872539831302717,long_nineteenth_century
hierarchical_weighted,battle_dominant,794,1034,Ronglu,21.711652608559824,long_nineteenth_century
hierarchical_weighted,battle_dominant,795,1035,Franjo Jelačić,21.671196501093405,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,796,1036,Julian Cesarini,21.57357075913777,medieval
hierarchical_weighted,battle_dominant,797,1037,William I of Württemberg,21.47282099343955,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,798,1039,Josip Jelačić,21.16260543580131,long_nineteenth_century
hierarchical_weighted,battle_dominant,799,1040,Juan Modesto,20.981568259918774,world_wars
hierarchical_weighted,battle_dominant,800,1043,Benjamin Lincoln,20.037019681349577,early_modern
hierarchical_weighted,battle_dominant,801,1044,Enrique Líster,19.81302717900656,world_wars
hierarchical_weighted,battle_dominant,802,1045,Antonio Luna,19.737894407997505,long_nineteenth_century
hierarchical_weighted,battle_dominant,803,1046,Max von Boehn,19.670884098719153,world_wars
hierarchical_weighted,battle_dominant,804,1047,Minoru Sasaki,19.524835988753516,world_wars
hierarchical_weighted,battle_dominant,805,1048,Ferenc Ottinger,19.43345829428304,long_nineteenth_century
hierarchical_weighted,battle_dominant,806,1052,Paik Sun-yup,18.8622305529522,cold_war
hierarchical_weighted,battle_dominant,807,1053,Aylmer Hunter-Weston,18.83130271790066,world_wars
hierarchical_weighted,battle_dominant,808,1055,Anton Lipthay de Kisfalud,18.069821930646675,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,809,1056,John Murphy,18.037019681349577,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,810,1058,Djemal Pasha,17.14386129334583,world_wars
hierarchical_weighted,battle_dominant,811,1059,Lautaro,16.545454545454547,early_modern
hierarchical_weighted,battle_dominant,812,1060,Anton Wilhelm von L'Estocq,16.53452046235551,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,813,1061,"Luis Fermín de Carvajal, Conde de la Unión",16.50312402374258,revolutionary_napoleonic
hierarchical_weighted,battle_dominant,814,1062,Hijikata Toshizō,16.452514839112776,long_nineteenth_century
hierarchical_weighted,battle_dominant,815,1064,Franz Sigel,15.139643861293347,long_nineteenth_century
hierarchical_weighted,battle_dominant,816,1065,Henri Dentz,14.21087160262418,world_wars
hierarchical_weighted,battle_dominant,817,1066,Inkpaduta,14.12652296157451,long_nineteenth_century
hierarchical_weighted,battle_dominant,818,1067,Charles Albert of Sardinia,13.016869728209937,long_nineteenth_century
hierarchical_weighted,mixed_profile,1,7,Louis XIV,85.8186504217432,early_modern
hierarchical_weighted,mixed_profile,2,15,Winfield Scott,83.23992502343019,long_nineteenth_century
hierarchical_weighted,mixed_profile,3,20,Petar Bojović,81.8675413933146,long_nineteenth_century
hierarchical_weighted,mixed_profile,4,26,Živojin Mišić,81.17681974383005,world_wars
hierarchical_weighted,mixed_profile,5,32,Yamagata Aritomo,80.02249297094657,long_nineteenth_century
hierarchical_weighted,mixed_profile,6,43,Enver Pasha,78.52327397688224,world_wars
hierarchical_weighted,mixed_profile,7,51,Nikolai Vatutin,77.58856607310216,world_wars
hierarchical_weighted,mixed_profile,8,73,Ras Alula,75.10246797875665,long_nineteenth_century
hierarchical_weighted,mixed_profile,9,75,Suharto,75.03889409559513,cold_war
hierarchical_weighted,mixed_profile,10,80,Qasem Soleimani,74.3901905654483,contemporary
hierarchical_weighted,mixed_profile,11,86,François de Créquy,73.84036238675414,early_modern
hierarchical_weighted,mixed_profile,12,90,Emperor Taizong of Tang,73.54592314901595,medieval
hierarchical_weighted,mixed_profile,13,94,Abdul Rashid Dostum,73.21430802874103,contemporary
hierarchical_weighted,mixed_profile,14,109,Radomir Putnik,71.87129022180568,long_nineteenth_century
hierarchical_weighted,mixed_profile,15,112,Mao Zedong,71.58341143392691,cold_war
hierarchical_weighted,mixed_profile,16,131,Michiel de Ruyter,70.29678225554512,early_modern
hierarchical_weighted,mixed_profile,17,137,Adna Chaffee,69.97328959700094,long_nineteenth_century
hierarchical_weighted,mixed_profile,18,145,Joseph Stalin,69.26257419556389,world_wars
hierarchical_weighted,mixed_profile,19,159,Eumenes II,68.01890034364261,ancient
hierarchical_weighted,mixed_profile,20,162,Pyotr Rumyantsev,67.8923773820681,early_modern
hierarchical_weighted,mixed_profile,21,165,Stepa Stepanović,67.7368009996876,world_wars
hierarchical_weighted,mixed_profile,22,166,Chen Cheng,67.64104967197753,world_wars
hierarchical_weighted,mixed_profile,23,170,Muhammad Ali of Egypt,67.37613245860669,revolutionary_napoleonic
hierarchical_weighted,mixed_profile,24,172,Rodolfo Graziani,67.35816932208684,world_wars
hierarchical_weighted,mixed_profile,25,219,Zhang Fakui,64.40799750078101,world_wars
hierarchical_weighted,mixed_profile,26,236,Lê Trọng Tấn,63.34520462355515,cold_war
hierarchical_weighted,mixed_profile,27,239,Giovanni Messe,63.06794751640113,world_wars
hierarchical_weighted,mixed_profile,28,241,Ariel Sharon,62.91495157763199,cold_war
hierarchical_weighted,mixed_profile,29,255,Christian IV of Denmark,62.42502343017806,early_modern
hierarchical_weighted,mixed_profile,30,263,Ngô Quang Trưởng,61.76007497656983,cold_war
hierarchical_weighted,mixed_profile,31,268,Alexander I of Russia,61.44892221180882,revolutionary_napoleonic
hierarchical_weighted,mixed_profile,32,269,Boris Yeltsin,61.44798500468603,contemporary
hierarchical_weighted,mixed_profile,33,276,Nelson A. Miles,61.23773820681038,long_nineteenth_century
hierarchical_weighted,mixed_profile,34,278,Sepp Dietrich,61.10777881911903,world_wars
hierarchical_weighted,mixed_profile,35,282,Max Hoffmann,60.98203686348017,world_wars
hierarchical_weighted,mixed_profile,36,304,Bai Chongxi,59.8820681037176,world_wars
hierarchical_weighted,mixed_profile,37,306,"Leopold I, Prince of Anhalt-Dessau",59.73477038425492,early_modern
hierarchical_weighted,mixed_profile,38,308,Mark W. Clark,59.6866604186192,world_wars
hierarchical_weighted,mixed_profile,39,319,Georg von Frundsberg,59.12667916276164,early_modern
hierarchical_weighted,mixed_profile,40,331,Shamil Basayev,58.58934707903781,contemporary
hierarchical_weighted,mixed_profile,41,345,Kuroda Kiyotaka,58.03998750390503,long_nineteenth_century
hierarchical_weighted,mixed_profile,42,349,Dom Francisco de Almeida,57.865510777881916,early_modern
hierarchical_weighted,mixed_profile,43,360,Stephen Decatur,57.34161199625118,revolutionary_napoleonic
hierarchical_weighted,mixed_profile,44,365,Aleksei Brusilov,57.164792252421115,world_wars
hierarchical_weighted,mixed_profile,45,366,Hisaichi Terauchi,57.16135582630429,world_wars
hierarchical_weighted,mixed_profile,46,367,Li Zongren,57.14464229928148,world_wars
hierarchical_weighted,mixed_profile,47,369,Józef Haller,57.04295532646047,world_wars
hierarchical_weighted,mixed_profile,48,371,"Álvaro de Bazán, Marquis of Santa Cruz",57.010621680724775,early_modern
hierarchical_weighted,mixed_profile,49,374,Jan Smuts,56.78865979381443,world_wars
hierarchical_weighted,mixed_profile,50,379,Hulegu Khan,56.54748516088722,medieval
hierarchical_weighted,mixed_profile,51,392,Friedrich Wilhelm von Buxhoeveden,55.65151515151515,revolutionary_napoleonic
hierarchical_weighted,mixed_profile,52,393,Bernardo de Gálvez,55.58231802561699,early_modern
hierarchical_weighted,mixed_profile,53,408,Chiang Kai-shek,55.029522024367395,world_wars
hierarchical_weighted,mixed_profile,54,410,Võ Nguyên Giáp,54.93033427054046,cold_war
hierarchical_weighted,mixed_profile,55,424,Wilhelm I,54.28209934395502,long_nineteenth_century
hierarchical_weighted,mixed_profile,56,442,Lopo Soares de Albergaria,53.7524211184005,early_modern
hierarchical_weighted,mixed_profile,57,443,John of Gaunt,53.73648859731334,medieval
hierarchical_weighted,mixed_profile,58,444,Pavlos Kountouriotis,53.73133395813808,long_nineteenth_century
hierarchical_weighted,mixed_profile,59,451,Joseph Bonaparte,53.49468915963762,revolutionary_napoleonic
hierarchical_weighted,mixed_profile,60,467,Friedrich Paulus,52.82786629178381,world_wars
hierarchical_weighted,mixed_profile,61,469,Ahmad ibn Ibrahim al-Ghazi,52.71196501093408,early_modern
hierarchical_weighted,mixed_profile,62,474,Charles XI of Sweden,52.48250546704155,early_modern
hierarchical_weighted,mixed_profile,63,478,Władysław II Jagiełło,52.201499531396436,medieval
hierarchical_weighted,mixed_profile,64,481,Afonso de Albuquerque,51.99422055607622,early_modern
hierarchical_weighted,mixed_profile,65,482,Shuja-ud-Daula,51.89518900343642,early_modern
hierarchical_weighted,mixed_profile,66,486,William Henry Harrison,51.77038425492034,revolutionary_napoleonic
hierarchical_weighted,mixed_profile,67,493,Saddam Hussein,51.469540768509844,cold_war
hierarchical_weighted,mixed_profile,68,507,İsmet İnönü,50.7933458294283,world_wars
hierarchical_weighted,mixed_profile,69,511,Leonard Wood,50.61137144642299,long_nineteenth_century
hierarchical_weighted,mixed_profile,70,519,Günther von Kluge,50.43626991565136,world_wars
hierarchical_weighted,mixed_profile,71,523,Wei Lihuang,50.17681974383006,world_wars
hierarchical_weighted,mixed_profile,72,524,"Francis II, Holy Roman Emperor",50.071071540143706,revolutionary_napoleonic
hierarchical_weighted,mixed_profile,73,526,Federico Gravina,50.01749453295845,revolutionary_napoleonic
hierarchical_weighted,mixed_profile,74,536,Abraham Duquesne,49.57169634489222,early_modern
hierarchical_weighted,mixed_profile,75,539,James II of England,49.41127772571072,early_modern
hierarchical_weighted,mixed_profile,76,550,Chu Huy Mân,48.910340518587944,cold_war
